PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,PCA Untuned 4,phrase,label
0.237901795,0.400260901,0.408203001,0.440052718,0.934378656,simple competitive learning algorithm,non-cs
0.239489386,0.365180534,0.423684782,0.328714024,0.837131694,simple digital signals represent information,non-cs
0.271580913,0.069948943,0.443625989,0.261258301,0.828402749,simple display,non-cs
0.258644299,0.238093842,0.382843962,0.328114501,0.890700546,simple dynamic array,non-cs
0.356324533,0.244561265,0.47905705,0.192573052,0.873502716,simple echo state networks,non-cs
0.17528193,0.103169623,0.765411903,0.260751476,0.708073577,simple low,non-cs
0.403500057,0.23063004,0.498114352,0.321494986,1,simple rational numbers,non-cs
0.179342887,0.133367821,0.430370713,0.26222535,0.844600095,simple value type,non-cs
0.307392722,0.04010755,0.422930186,0.254510239,0.843327575,simple way,non-cs
0.249343744,0.382584214,0.491320073,0.421794681,0.80359242,simpler array indexing operation,non-cs
0.229864512,0.049466327,0.484732119,0.194404118,0.721351592,simplest case,non-cs
0.161693769,0.208266461,0.653962083,0.287346662,0.569801295,simplified form,non-cs
0.239870294,0.475508655,0.322099213,0.44058956,0.50645366,simplify formulas,non-cs
0.374467986,0.174801767,0.414550493,0.09216689,0.455854681,simply assigned,non-cs
0.507850259,0.179669734,0.464489213,0.254728157,0.387255353,simply row,non-cs
0.439014063,0.186385748,0.552802199,0.076762284,0.375189535,simply ssa,non-cs
0.537047923,0.645878231,0.304852358,0.439873012,0.374176779,simulate electromagnetic propagation,non-cs
0.159256032,0.50201148,0.291248039,0.499637438,0.217539492,simulate human affects,non-cs
0.304117206,0.213690446,0.427705782,0.216421143,0.316831936,simulated one,non-cs
0.573126999,0.504500384,0.262742027,0.671797472,0.133154713,simultaneously dispatching multiple instructions,non-cs
0.350803184,0.357441555,0.2238965,0.491757694,0.255940062,simultaneously optimizes,non-cs
0.192376111,0.483560567,0.860385374,0.50314379,0.425634702,since lazy inheritance called,non-cs
0.35680012,0.582899943,0.727921964,0.537410066,0.41905487,since static hashing requires,non-cs
0.292200705,0.361534501,0.902541775,0.212066026,0.544808907,single abstract comparison operation,non-cs
0.352652224,0.306073126,0.869268427,0.202246217,0.587805845,single binary output,non-cs
0.405108422,0.202116931,0.835233046,0.176086619,0.497988225,single core,non-cs
0.552609189,0.581872018,0.579888958,0.465582887,0.687026818,single core processors also used,non-cs
0.489183114,0.53512194,0.763623033,0.202918092,0.672734124,single core processors used,non-cs
0.408651725,0.335406613,0.665022924,0.13810562,0.432392283,single core systems became,non-cs
0.415305499,0.210459084,0.746387992,0.214983688,0.412026613,single counterexample,non-cs
0.365918146,0.223172971,0.817674406,0.206695456,0.567188707,single data,non-cs
0.462855352,0.235109046,0.863106293,0.189671426,0.55228019,single execution,non-cs
0.36695003,0.161573431,0.840525937,0.185634898,0.550052449,single form,non-cs
0.395069003,0.177425891,0.841093599,0.216985066,0.435713267,single instance,non-cs
0.331891123,0.20989552,0.809616948,0.191099216,0.546622175,single instruction,non-cs
0.453381968,0.281243765,0.881223136,0.247436646,0.578562542,single neuron,non-cs
0.407719367,0.268473572,0.869905095,0.227307986,0.526890587,single node,non-cs
0.407591398,0.149154182,0.635346295,0.172114687,0.657594239,single solution exists,non-cs
0.566395973,0.136829982,0.684621711,0.460239432,0.818633518,single strong learner,non-cs
0.30976671,0.177001029,0.831879667,0.213907869,0.512944656,single value,non-cs
0.07978357,0.255302287,0.176602166,0.503645283,0.288103346,situation awareness,non-cs
0.564610831,0.303141291,0.436951802,0.227075137,0.39367297,six degrees,non-cs
0.505508215,0.196038586,0.380908459,0.29859247,0.637657774,six degrees of freedom,non-cs
0.637958685,0.561902957,0.435029309,0.143049896,0.423232071,sixth annual acm symposium,non-cs
0.447741058,0.263583004,0.470380544,0.197080223,0.639190437,sixth normal form,non-cs
0.567181942,0.414954724,0.377822115,0.305695009,0.295288922,size array,non-cs
0.734934264,0.305851366,0.483596909,0.228649665,0.324952645,sized 1919 board,non-cs
0.193124653,0.444078642,0.119897208,0.575415577,0.246771494,skills embodied within,non-cs
0.389943625,0.517594175,0.662228726,0.338005508,0.360181412,sleep algorithm,non-cs
0.26014057,0.239349952,0.76132013,0.676745098,0.260224548,slightly different variety,non-cs
0.290089721,0.197614228,0.793018754,0.583693787,0.512934377,slower speed,non-cs
0.245215888,0.321715415,0.792493122,0.356026641,0.45597386,slowly varying envelope approximation,non-cs
0.198492568,0.09438555,0.741854685,0.449390449,0.507308318,small amount,non-cs
0.206558068,0.281150275,0.771818649,0.410522492,0.671665244,small memory footprint,non-cs
0.226957121,0.109707671,0.74594838,0.461461074,0.472808585,small number,non-cs
0.142551539,0.110794894,0.772139797,0.441482533,0.519143406,small region,non-cs
0.151438704,0.127913391,0.712731057,0.450324805,0.446440302,small sections,non-cs
0.168473929,0.252908062,0.663580107,0.381271796,0.425041094,small subdomains,non-cs
0.26198315,0.187201773,0.787406198,0.415779864,0.573459526,smaller bit width,non-cs
0.246816682,0.374996323,0.774256492,0.518441229,0.643016547,smaller processors,non-cs
0.220942866,0.32236479,0.736301896,0.504613794,0.452825416,smaller subproblems,non-cs
0.163530864,0.37180977,0.466585045,0.335383884,0.466307964,smalltalk provides,non-cs
0.350885122,0.170575657,0.251057104,0.584191571,0.79188786,smart street lights,non-cs
0.426564284,0.718399023,0.475133698,0.275746782,0.267654801,smb  server message block,non-cs
0.477889887,0.716114293,0.457335264,0.216606405,0.325429364,smb2  server message block,non-cs
0.230526998,0.263636537,0.317652415,0.536178826,0.723626232,smoothness assumption additionally yields,non-cs
0.186835251,0.544983228,0.359592837,0.356589852,0.251299869,social sciences,non-cs
0.196865772,0.122452107,0.175216918,0.589250141,0.719779525,socially responsible,non-cs
0.441066992,0.716587638,0.438846502,0.308332305,0.57783989,software architect simon brown,non-cs
0.308793072,0.778047368,0.504007076,0.365619547,0.62947393,software blueprint means,non-cs
0.268687438,0.827169752,0.336100039,0.459559538,0.422860351,software decomposition whereby fundamental requirements,non-cs
0.179009258,0.862399422,0.277224077,0.349648976,0.472654608,software design description,non-cs
0.272368136,0.871227424,0.316430578,0.407904765,0.489829096,software engineeringis,non-cs
0.103107327,0.722187922,0.205483986,0.420759343,0.390425773,software frameworks aim,non-cs
0.196273222,0.765414705,0.269121864,0.450863665,0.396256434,software frameworks consist,non-cs
0.195865214,0.753392172,0.25730133,0.529113054,0.355412884,software frameworks rely,non-cs
0.241804941,0.348154594,0.277382676,0.347554236,0.321048162,solution within,non-cs
0.320361597,0.729498056,0.407747736,0.484837164,0.596245865,solve numerical problems,non-cs
0.419719915,0.61323797,0.562823359,0.283446924,0.67495707,solve ordinary differential equations,non-cs
0.135684385,0.427763241,0.264279248,0.627649757,0.409204268,solve problems,non-cs
0.572811246,0.603445249,0.39182281,0.368088356,0.446748632,solve tridiagonal systems,non-cs
0.247334821,0.289956965,0.379497451,0.364464127,0.476909286,solved using,non-cs
0.298503463,0.259618344,0.306013495,0.326686028,0.68090597,solvent accessible surface area,non-cs
0.122778601,0.447986302,0.329043757,0.454995663,0.4027416,solving behaviour,non-cs
0.178085887,0.743559739,0.312893962,0.658218436,0.46024845,solving combinatorial problems,non-cs
0.400206206,0.761694322,0.520858799,0.373964838,0.490090353,solving partial differential equations,non-cs
0.237782354,0.493312021,0.719907468,0.501973091,0.683493586,solving sparse linear systems,non-cs
0.263009959,0.144599822,0.194251451,0.43671577,0.320575998,somehow defined,non-cs
0.307911849,0.381811374,0.378157412,0.73918097,0.19096736,sometimes across multiple sensory modalities,non-cs
0.289110933,0.191656623,0.391727068,0.474778463,0.233993529,sometimes also known,non-cs
0.401442723,0.639406512,0.454730119,0.341650129,0.399293766,sometimes called applied linear algebra,non-cs
0.277401616,0.386035531,0.501597455,0.474623831,0.30263658,sometimes called memory,non-cs
0.272512566,0.166239218,0.418142133,0.464203382,0.222794825,sometimes known,non-cs
0.229054438,0.237233024,0.52643132,0.565594867,0.241099099,sometimes thought,non-cs
0.834907947,0.377156056,0.415183006,0.675879401,0.265690396,sometimes trying thousands,non-cs
0.356201273,0.224124781,0.342734808,0.375176228,0.28208896,sound picked,non-cs
0.247993435,0.392920511,0.887461731,0.401606311,0.590950474,sparse matrix given,non-cs
0.230438807,0.175154757,0.864724829,0.428983089,0.55369777,sparse structure,non-cs
0.362955882,0.261189297,0.46034091,0.488982797,0.115413788,special case,non-cs
0.375578666,0.310503948,0.471126254,0.637679135,0.066074065,special cases,non-cs
0.376639787,0.803170061,0.406643588,0.564725312,0.372354882,special dynamic memory allocation libraries,non-cs
0.25671007,0.381424948,0.391080233,0.754165902,0.219155546,special educational needs,non-cs
0.323765378,0.268546475,0.38573928,0.631334427,0.156672503,special object,non-cs
0.431885925,0.294137589,0.457385546,0.47554401,0.092379195,special section,non-cs
0.378675899,0.242886522,0.435288221,0.537144061,0.111115991,special type,non-cs
0.360866036,0.29685353,0.322836133,0.655418234,0.136186177,specialized area,non-cs
0.346325802,0.440094512,0.365794818,0.624919859,0.12513963,specialized classes,non-cs
0.293458839,0.336521157,0.238177449,0.594052453,0.03449769,specific categories,non-cs
0.314387486,0.351129586,0.177847718,0.497197655,0.136828807,specific instructions,non-cs
0.264456331,0.342905087,0.248195992,0.426654097,0.110349333,specific model,non-cs
0.256726015,0.455585101,0.229110841,0.400900609,0.087025995,specific ontology consisting,non-cs
0.231011572,0.499056419,0.238338116,0.308331039,0.23219965,specific purpose markup language based,non-cs
0.266055748,0.207030225,0.275011524,0.385459191,0.275360323,specific sense,non-cs
0.236941185,0.293145557,0.220863951,0.454495078,0.180723992,specific solution,non-cs
0.377022592,0.295846802,0.211577638,0.58882615,0.077519534,specific task,non-cs
0.238127347,0.363811445,0.216375734,0.410605977,0.123750486,specific transfer function,non-cs
0.282924413,0.315442464,0.321320652,0.58136984,0.04527444,specific types,non-cs
0.236927634,0.337955143,0.229266183,0.520874541,0.090653338,specific types provided,non-cs
0.178307798,0.542238352,0.240161762,0.226774757,0.256421591,specification language,non-cs
0.207454728,0.349053554,0.102541251,0.310126904,0.386670243,specifications supporting,non-cs
0.278696223,0.258681621,0.145577719,0.246014044,0.309770409,specified description,non-cs
0.549792281,0.16377455,0.0713309,0.277605641,0.474492363,specified explicitly,non-cs
0.278701238,0.412747781,0.398479638,0.26398424,0.219644713,spectral methods take,non-cs
0.201206955,0.592220269,0.382221949,0.240537659,0.273988612,spectral methods use basis functions,non-cs
0.425723,0.580325639,0.368561018,0.589098021,0.224477407,speech recognition systems require,non-cs
0.360041136,0.281478092,0.395513095,0.214248139,0.874729143,spoken  simple data entry,non-cs
0.388786769,0.406907599,0.254236594,0.341267268,0.482105641,square automatic interaction detection,non-cs
0.403776875,0.284498742,0.269859249,0.28208848,0.329762358,squares support,non-cs
0.367446434,0.153548679,0.302502159,0.163197505,0.517459498,standard example,non-cs
0.19238927,0.131784844,0.801090487,0.322909614,0.58383034,standard low,non-cs
0.263953096,0.267493826,0.313703991,0.424629948,0.702132163,standard problems solved,non-cs
0.524871817,0.540220857,0.396541429,0.133088742,0.466893634,stanford university,non-cs
0.30151642,0.566447955,0.481805796,0.605528632,0.136163746,state diagrams require,non-cs
0.398185421,0.445812491,0.473379805,0.074624803,0.258670827,state university,non-cs
0.206809661,0.563189035,0.671324493,0.316989118,0.401416649,static access permissions,non-cs
0.385907288,0.235727073,0.870123197,0.215038196,0.505599946,static single assignment,non-cs
0.193573669,0.32588631,0.368675342,0.206837827,0.112975025,stating whether,non-cs
0.364428413,0.606616238,0.365504796,0.175367996,0.313254023,statistics community,non-cs
0.386204498,0.71137757,0.794549795,0.670600587,0.271748405,steal database approach,non-cs
0.61008717,0.270795613,0.325454056,0.302587249,0.324717249,step size,non-cs
0.150608325,0.500958877,0.306929036,0.358241127,0.259316443,stochastic control aims,non-cs
0.540274917,0.620745711,0.491609364,0.220821531,0.340964388,stockholm university,non-cs
0.258284452,0.518822365,0.456497491,0.293901502,0.25038202,storage details,non-cs
0.476717803,0.275195292,0.218138884,0.348983556,0.485720166,stored contiguously,non-cs
0.424563457,0.46192398,0.192123109,0.654427697,0.164894905,storing additional information,non-cs
0.221750176,0.587185706,0.291388567,0.397971399,0.295862058,storing labeled data,non-cs
0.345715353,0.575217854,0.331946594,0.601123639,0.506445831,strategically using digital media,non-cs
0.435423862,0.433180295,0.33087844,0.411347284,0.210691357,streaming feature later,non-cs
0.354102577,0.339350051,0.585016197,0.188853919,0.365268771,stretch analog,non-cs
0.497244822,0.177738611,0.366095767,0.488316281,0.36401828,strict definition,non-cs
0.415113551,0.229187604,0.438367695,0.603251147,0.279480461,stricter definition,non-cs
0.563917118,0.336231955,0.582333957,0.259735828,0.563258127,strictly column diagonally dominant matrix,non-cs
0.503477651,0.258009842,0.530879473,0.28317858,0.608142835,strictly diagonally dominant matrix,non-cs
0.638508818,0.15192585,0.440095392,0.412658049,0.436407639,strictly higher cardinality,non-cs
0.268807532,0.54417302,0.260090797,0.397961473,0.519241811,string kernel allows,non-cs
0.50604624,0.011368855,0.250315957,0.661668791,0.600600662,strong type,non-cs
0.481145094,0.12003895,0.352634512,0.592633853,0.508908565,stronger reductions,non-cs
0.459740552,0.040668724,0.276389351,0.638560405,0.547495734,stronger sense,non-cs
0.488346173,0.067171974,0.27237643,0.721183689,0.49214371,stronger variation,non-cs
0.501358219,0.025062732,0.112199944,0.43054844,0.469348392,strongly believed,non-cs
0.150952279,0.470988002,0.4385156,0.369112206,0.300343968,structural risk minimization,non-cs
0.215039355,0.41891122,0.523833527,0.666962844,0.070142187,structure used depends,non-cs
0.146383649,0.405088067,0.18939053,0.332529147,0.496290018,structured information standards,non-cs
0.159169366,0.303815552,0.24596159,0.278314272,0.369009712,structured model,non-cs
0.155724408,0.474562309,0.304340578,0.205081855,0.298688007,studied formulation,non-cs
0.218816486,0.543685096,0.332438693,0.187437938,0.175520951,studies sets,non-cs
0.070711017,0.451487187,0.207661776,0.336780358,0.456694809,study optimal portfolios,non-cs
0.34268843,0.324786122,0.41890507,0.293619875,0.093179621,sub field,non-cs
0.172421442,0.357813939,0.169909202,0.344450696,0.296485723,subject knowledge,non-cs
0.252376436,0.265770575,0.441045573,0.29108947,0.196514225,subjunctive possibility,non-cs
0.229051624,0.532868605,0.37584844,0.211628927,0.13553064,subobject classifier,non-cs
0.192986345,0.621426732,0.366528659,0.270332878,0.168609074,subobject classifiers,non-cs
0.236744577,0.59406926,0.367927658,0.355428806,0.210934917,subproblem solutions,non-cs
0.341696647,0.570095078,0.381079108,0.547180693,0.189070063,subproblems recursively,non-cs
0.319763572,0.568617451,0.273183358,0.327498548,0.164183997,subsequent object instances creation,non-cs
0.382483567,0.292534338,0.226508403,0.255729419,0.175663497,subsequently developed,non-cs
0.61224812,0.085819183,0.154686892,0.567301731,0.645531508,substantially improved,non-cs
0.358128269,0.383314973,0.121896478,0.594128805,0.604678543,successful cognitive architectures include act,non-cs
0.52076957,0.432027147,0.327699179,0.379176508,0.252155739,successively fitting parabolas,non-cs
0.366839067,0,0.141400371,0.473378045,0.524482833,sufficiently close,non-cs
0.26034049,0.434328719,0.595383426,0.664161055,0.00358574,suggest different restrictions,non-cs
0.100823989,0.146877852,0.170931974,0.53241769,0.563979481,suitable cost function,non-cs
0.250649744,0.232633221,0.025838751,0.355345405,0.425605203,support creating,non-cs
0.226777069,0.396029205,0.143253392,0.441685316,0.279912395,support infrastructure,non-cs
0.20611621,0.236218032,0.119472328,0.498574318,0.491290405,support people,non-cs
0.463752839,0.106059959,0.217324261,0.371187249,0.710931996,support regular expression,non-cs
0.311121643,0.541685431,0.165847677,0.506156024,0.479244981,support vector machines allow,non-cs
0.40910556,0.771159424,0.287473965,0.334082951,0.411089253,support vector machines website,non-cs
0.44837719,0.33012828,0.133119832,0.414201211,0.547764726,supported streaming media,non-cs
0.288103462,0.396180828,0.360828392,0.551661618,0.102220606,supporting different sets,non-cs
0.30652862,0.388793034,0.358491994,0.13225907,0.183718342,survey paper,non-cs
0.370260122,0.725088328,0.255819479,0.245864868,0.387181233,susa framework implements bcjr algorithm,non-cs
0.508830421,0.540162088,0.288781649,0.531708768,0.432218887,swarm intelligence,non-cs
0.453001785,0.700174496,0.303933923,0.420709521,0.352787765,swarm intelligence refers,non-cs
0.372211258,0.578307931,0.314388477,0.29484657,0.315328586,swarm principles,non-cs
0.779776864,0.262876733,0.294487097,0.697259679,0.380945707,switch much faster,non-cs
0.427726481,0.79250402,0.448907971,0.333447425,0.296777338,switching circuit theory,non-cs
0.367631037,0.737817099,0.378151251,0.279307527,0.351504683,switching circuit theory provided,non-cs
0.35766913,0.494554716,0.618028699,0.345134684,0.557374059,symmetric boolean function,non-cs
0.355686971,0.498078624,0.615052595,0.38134852,0.55741619,symmetric boolean functions,non-cs
0.378350809,0.165974276,0.439722726,0.291314478,0.529819672,symmetric term,non-cs
0.433203519,0.917757312,0.34517462,0.369729029,0.517925515,symposium on theory of computing,non-cs
0.232869861,0.548905627,0.275951303,0.309097057,0.220040322,system components,non-cs
0.248764715,0.43539735,0.268533482,0.46210669,0.113365713,system must exhibit,non-cs
0.199984977,0.464052931,0.248097241,0.385889494,0.264423051,system resources,non-cs
0.375635635,0.556900593,0.337438515,0.312386579,0.305513434,systemic functional linguistics,non-cs
0.600084873,0.536679982,0.44961666,0.899107646,0.174799959,systems architecture depends heavily,non-cs
0.208048692,0.648593338,0.1469093,0.456353894,0.318568667,systems architecture makes use,non-cs
0.236322044,0.706222735,0.275882656,0.314871699,0.262112548,systems design,non-cs
0.178033048,0.557721781,0.17130139,0.480597883,0.357409558,systems design could,non-cs
0.177694604,0.808129676,0.261226252,0.637462288,0.480968234,systems towards solving computational problems,non-cs
0.164164236,0.178614356,0.212415439,0.429357609,0.397850779,take advantage,non-cs
0.282691136,0.223780076,0.187869505,0.357460518,0.382103003,take control,non-cs
0.577441587,0.144207696,0.080134315,0.392458557,0.519383805,take full advantage,non-cs
0.202755401,0.189675164,0.302500431,0.329649415,0.594685435,takes actions autonomously,non-cs
0.317787296,0.185575906,0.360231128,0.323632005,0.273629975,takes precedence,non-cs
0.536991769,0.529788598,0.549386891,0.227837607,0.33511861,takes two matrices,non-cs
0.31765715,0.245899303,0.177223466,0.397620685,0.343242054,taking control,non-cs
0.099190777,0.334900917,0.271048986,0.293678862,0.216645234,target value,non-cs
0.166264131,0.443690387,0.28272877,0.416562048,0.167470163,tasks based,non-cs
0.158501489,0.558417769,0.419009385,0.597089369,0.210852866,tasks like outliers detection,non-cs
0.306526713,0.433464728,0.367011402,0.180191638,0.233135147,taylor et al,non-cs
0.363863032,0.91584865,0.44578087,0.39477353,0.611685017,teaching computational statistics,non-cs
0.252536958,0.550651188,0.252405394,0.486463373,0.346167957,technical designs,non-cs
0.288582981,0.444389775,0.391284695,0.713103214,0.205398954,technical issues,non-cs
0.305048975,0.167750604,0.207945135,0.360412807,0.327452154,technique known,non-cs
0.156511471,0.187327353,0.127835435,0.492984887,0.507890381,technique leads,non-cs
0.157699227,0.350254665,0.209925937,0.511174265,0.209278265,techniques used,non-cs
0.336671539,0.666093048,0.213091529,0.447973456,0.399069209,technology perspective,non-cs
0.542451506,0.49917791,0.405477545,0.203688561,0.409620298,telephone number,non-cs
0.594011268,0.624165239,0.453031801,0.215258295,0.44036147,telephone records,non-cs
0.556656882,0.596955863,0.391218184,0.287046841,0.379796398,telephone systems,non-cs
0.297877975,0.30345595,0.932949498,0.362983894,0.344018203,term avoided,non-cs
0.355132864,0.526405894,0.475430502,0.294728444,0.1689431,term bit slicing,non-cs
0.253966,0.529381335,0.299388836,0.150742174,0.147166242,term data model,non-cs
0.460801636,0.356164157,0.705902038,0.45465464,0.081712309,term delay,non-cs
0.308520747,0.394240834,0.454952968,0.109259372,0.224132239,term floating point refers,non-cs
0.175517654,0.319217711,0.228960828,0.387919753,0.149037962,term may refer,non-cs
0.376417593,0.346405306,0.377919309,0.232054721,0.267339818,term memory,non-cs
0.433389813,0.427639687,0.37488261,0.111548158,0.173303496,term rank scale,non-cs
0.285418405,0.237803412,0.222779542,0.213890413,0.169523895,term used,non-cs
0.47340763,0.429406226,0.433216468,0.150448993,0.308161646,tested number n,non-cs
0.33315886,0.635983131,0.324046531,0.300049901,0.23678903,tests use,non-cs
0.22360145,0.481331033,0.44357583,0.330205065,0.162085909,tests whether,non-cs
0.436279998,0.809796125,0.458882136,0.45576711,0.388545358,text searching using boolean operators,non-cs
0.575679662,0.34205573,0.334707739,0.163067433,0.155479999,th entry,non-cs
0.404807413,0.332921829,0.294982738,0.147949925,0.182055355,thathachar introduced,non-cs
0.451342377,0.832539018,0.520587981,0.472860425,0.636819787,theorem  computer science,non-cs
0.397661798,0.652244251,0.397721481,0.326364482,0.580527524,theorem concerns logical formulas,non-cs
0.237927162,0.427454411,0.376711848,0.606017124,0.488907421,theorem may also,non-cs
0.349346884,0.618484289,0.391959591,0.215453979,0.392187069,theoretical immunology,non-cs
0.199309374,0.309317996,0.338834551,0.231122193,0.319456739,theoretical point,non-cs
0.390621277,0.303280302,0.3965871,0.272328831,0.340405892,theoretical upper bound,non-cs
0.50297375,0.286526069,0.327196625,0.338591002,0.896991996,theoretically turing complete,non-cs
0.278119655,0.488977712,0.254460805,0.145581277,0.269648501,theory formed,non-cs
0.171668957,0.473040077,0.281059843,0.280992024,0.272526533,theory used,non-cs
0.124725678,0.47617657,0.325301137,0.385047528,0.351238575,therapeutic processes,non-cs
0.30662207,0.463016635,0.806881782,0.554978328,0.332996502,thereby reducing overall development time,non-cs
0.303437367,0.080932852,0.236579755,0.312263391,0.401963064,therefore generally considered,non-cs
0.275724994,0.412880277,0.504884133,0.498875341,0.199489456,therefore need analog,non-cs
0.353262147,0.238264194,0.248129772,0.245238218,0.226045235,therefore produces,non-cs
0.456552537,0.311509832,0.460050073,0.233586692,0.180211601,therefore two ripple,non-cs
0.105398935,0.576837352,0.287775027,0.475801481,0.280914401,thinking processes,non-cs
0.149829726,0.380047327,0.308263024,0.361408757,0.309295012,thinking used,non-cs
0.451261712,0.19391587,0.526200154,0.253048597,0.599757473,third normal form,non-cs
0.44169192,0.556387227,0.46914265,0.250324714,0.353032563,thomas algorithm,non-cs
0.508890627,0.341797907,0.452760055,0.154881078,0.229355793,thomas cover,non-cs
0.297456919,0.645501683,0.543698201,0.421498764,0.453321916,though computational statistics,non-cs
0.290626562,0.510316457,0.384352655,0.436130864,0.263430586,though streaming algorithms,non-cs
0.452642542,0.333821803,0.474672941,0.554700726,0.04158826,three different categories,non-cs
0.474395696,0.381624523,0.406622117,0.354503158,0.209292196,three ingredients,non-cs
0.565795693,0.429604967,0.47124304,0.318256992,0.272746267,three matrices,non-cs
0.426774063,0.301967076,0.379116593,0.358103133,0.181961997,three objectives,non-cs
0.470714759,0.272531322,0.474128409,0.331428222,0.168689935,three parts,non-cs
0.422148317,0.25200064,0.436456273,0.541395491,0.18202268,three unique points,non-cs
0.748427005,0.171865339,0.171659607,0.595553056,0.246799166,thus increasing,non-cs
0.453633336,0.533353086,0.457439936,0.246565275,0.383559292,ticket checker,non-cs
0.391653436,0.473750329,0.454515606,0.321532786,0.309755363,ticket controller,non-cs
0.385116581,0.085133557,0.22679413,0.493386611,0.526140277,tightly connected,non-cs
0.652866983,0.410937161,0.5057269,0.27628605,0.203957954,tim draelos,non-cs
0.471060982,0.332026651,0.454281813,0.216261487,0.191520259,time averages,non-cs
0.540151817,0.648739573,0.376246904,0.25510559,0.294847749,time compilers,non-cs
0.415652222,0.625456751,0.560597402,0.424766657,0.269714183,time delay neural network give,non-cs
0.43468096,0.405349822,0.730046758,0.60823647,0.160166442,time errors,non-cs
0.61238238,0.31807029,0.41018997,0.232770744,0.297330959,time frame 20102020,non-cs
0.539330677,0.399175107,0.268827104,0.285485599,0.195794187,time generated,non-cs
0.615445005,0.757382621,0.342035096,0.343848574,0.302193532,time genetic algorithms within,non-cs
0.536381282,0.361982689,0.361310926,0.230170111,0.130178243,time path,non-cs
0.533670798,0.634818148,0.341712727,0.436642633,0.266311187,time recurrent neural networks,non-cs
0.523334429,0.48845711,0.371601107,0.234641005,0.175908878,time systems,non-cs
0.173551586,0.191017908,0.239221717,0.488184212,0.870374644,tolerant networking,non-cs
0.14338529,0.356275477,0.256543785,0.520594316,0.822651991,tolerant networking algorithms,non-cs
0.149003586,0.497457889,0.254531054,0.298187402,0.575233176,tolerant networking research group,non-cs
0.541348505,0.11509951,0.232959517,0.290531562,0.42195769,top compared,non-cs
0.46501233,0.261655916,0.189200562,0.370361882,0.258495984,topsig technique extends,non-cs
0.475611885,0.070408296,0.215816022,0.27247787,0.761790179,total correctness,non-cs
0.485302679,0.349028569,0.453292279,0.256444787,0.11994611,total variation distance,non-cs
0.325534813,0.338420483,0.467387848,0.139346632,0.296950045,trace distance,non-cs
0.321159781,0.396678743,0.42630246,0.220345976,0.25249404,trace distance appears,non-cs
0.273585285,0.280429633,0.552381156,0.418226766,0.274735432,traditional assumptions,non-cs
0.448714759,0.504683431,0.901900631,0.576066348,0.555424028,traditional business practices ignore,non-cs
0.623338984,0.278346972,0.596587508,0.526516948,0.375140696,traditional complete problems,non-cs
0.60688004,0.541742734,0.490572336,0.360398222,0.483736002,traditional electroencephalogram,non-cs
0.359908313,0.309787122,0.43135648,0.320790089,0.338648232,traditional empathic characteristics,non-cs
0.361103355,0.351129364,0.546443412,0.275259174,0.384455557,traditional modelling,non-cs
0.468927319,0.184110604,0.317937708,0.32100074,0.271438357,traditionally used,non-cs
0.329691994,0.176320919,0.398976069,0.411318821,0.614661128,transfer free energy required,non-cs
0.50851275,0.62516595,0.337819947,0.379558075,0.279780746,transistors acting,non-cs
0.261491315,0.347363246,0.245734501,0.218397044,0.176958448,transmit positional,non-cs
0.465665519,0.354765064,0.338446412,0.377377635,0.344843022,tree containing,non-cs
0.424226048,0.387371087,0.378617304,0.288414512,0.312698006,tree used,non-cs
0.297762191,0.281024737,0.22544954,0.496819109,0.852879629,trusted server,non-cs
0.33429134,0.176039066,0.332728123,0.25198153,0.620967142,truth table,non-cs
0.155399936,0.168888768,0.280820244,0.387731753,0.462594015,tunable mutual interactions,non-cs
0.255020412,0.296994231,0.182186776,0.489534277,0.337984214,two analogous mechanisms,non-cs
0.647174161,0.362987165,0.444035884,0.348398107,0.318440145,two bytes wide using,non-cs
0.300882518,0.320304481,0.384418775,0.371112107,0.097135357,two categories,non-cs
0.453961502,0.547583611,0.441344255,0.330742825,0.292832916,two classes,non-cs
0.504230414,0.327398941,0.380121186,0.3635581,0.330098113,two classical techniques,non-cs
0.461059074,0.578342394,0.437601115,0.300319392,0.290885844,two commuting density matrices,non-cs
0.248949417,0.680873006,0.404565468,0.638863244,0.307679501,two computational problems,non-cs
0.325447646,0.398328222,0.556631827,0.430981933,0.360838001,two convex sets,non-cs
0.267306652,0.406960658,0.379193629,0.335940725,0.287431298,two corresponding probability distributions,non-cs
0.361355327,0.332433535,0.635476436,0.610351019,0.05026214,two different versions,non-cs
0.378865258,0.329610013,0.679965469,0.614861171,0.056068654,two different ways,non-cs
0.323545874,0.209616075,0.457456473,0.509392193,0.179358009,two distinct,non-cs
0.262830226,0.313393674,0.363909375,0.374309598,0.133424292,two elements,non-cs
0.316838685,0.293401797,0.364686895,0.317262063,0.170327819,two examples,non-cs
0.299156491,0.538269433,0.378719906,0.336106794,0.203859372,two iteration variables used,non-cs
0.488360527,0.209421379,0.455364855,0.375422187,0.436219811,two largely synonymous terms,non-cs
0.4592728,0.450069715,0.477742236,0.317211588,0.246270953,two matrices w,non-cs
0.285866357,0.38788056,0.422376073,0.427771927,0.162544696,two mechanisms,non-cs
0.278015094,0.348029395,0.465899079,0.36070516,0.178388857,two methods,non-cs
0.357194016,0.474556715,0.457601252,0.188130311,0.448977726,two normalized density matrices,non-cs
