tSNE Tuned 0,tSNE Tuned 1,tSNE Tuned 2,tSNE Tuned 3,tSNE Tuned 4,phrase,label
0.698959256,0.604515789,0.552607455,0.263885731,0.365458602,proxyimage avoids multiple loading,non-cs
0.459758916,0.719545945,0.681822308,0.099795763,0.51168898,psychologist frank rosenblatt invented,non-cs
0.412656143,0.403995778,0.794985602,0.624302825,0.556373876,publicly available implementations,non-cs
0.554252338,0.388383935,0.60485179,0.37907387,0.354891275,published algorithms,non-cs
0.466402671,0.266045065,0.301597386,0.329602411,0.621303654,punctuation character,non-cs
0.77722686,0.386287073,0.458692103,0.690297986,0.444994846,pure tridiagonal matrix algorithm,non-cs
0.41402477,0.573503398,0.827805283,0.417345622,0.510754475,purpose commercial telegraph code known,non-cs
0.612789649,0.551095248,0.366459259,0.593282176,0.53612238,purpose cpu,non-cs
0.348526559,0.254690681,0.309470979,0.609040761,0.56651735,purpose language,non-cs
0.745727846,0.620493293,0.568648511,0.33215856,0.41498864,purpose lossless compression algorithm,non-cs
0.307435614,0.313801746,0.222467518,0.72047613,0.329021027,purpose meaning,non-cs
0.511786847,0.555569094,0.59112977,0.558563145,0.475373196,purpose operating systems,non-cs
0.492987484,0.553691131,0.411464316,0.44150421,0.854656734,puts elements,non-cs
0.332690789,0.454622604,0.316793306,0.473640754,0.611220551,quality prngs,non-cs
0.580049585,0.344421213,0.427774793,0.704019706,0.50916544,quantized signals,non-cs
0.439103165,0.648583656,0.557930717,0.62659411,0.705456576,quantum many,non-cs
0.552933797,0.37810982,0.4005021,0.740355393,0.442091509,quantum neural networks refer,non-cs
0.34031305,0.52492503,0.637725328,0.497898214,0.801591069,quaternary floating point  base three,non-cs
0.454024737,0.672095855,0.530930411,0.467772934,0.85767221,radhia cousot,non-cs
0.283642859,0.319075041,0.171716347,0.409163744,0.568083411,radiology report  determining speaker characteristics,non-cs
0.379561377,0.465500043,0.600659233,0.614387562,0.83721054,radius 1 centered,non-cs
0.511019863,0.538932193,0.649362928,0.550222798,0.836218992,radix point,non-cs
0.76949465,0.531066898,0.536513728,0.717247569,0.701284215,railway signalling,non-cs
0.416211705,0.730349425,0.531214119,0.551820189,0.835599738,rana el kaliouby,non-cs
0.64169911,0.526651058,0.270604511,0.242086824,0.631031509,random environment,non-cs
0.845382466,0.487984001,0.350504332,0.57772394,0.351620051,random number generators,non-cs
0.87335496,0.432095582,0.335602535,0.592917143,0.290264395,random projection,non-cs
0.862938754,0.426312555,0.322476312,0.613292285,0.262903233,random projection technique,non-cs
0.916996366,0.458964344,0.378937253,0.603793682,0.344882416,random variables,non-cs
0.556158857,0.500912602,0.56804899,0.862361694,0.70063619,randomization function always performed,non-cs
0.800066519,0.459781053,0.443756727,0.601748634,0.26901166,randomization technique would,non-cs
0.754000391,0.45721405,0.4543485,0.537769168,0.302036741,randomized algorithm whose output may,non-cs
0.880753087,0.534541778,0.423730529,0.543345868,0.339236733,randomly places new nodes,non-cs
0.594246161,0.333501141,0.697644129,0.599923709,0.502747804,range coding,non-cs
0.719280017,0.583610163,0.43804734,0.730446605,0.513652855,range encoding,non-cs
0.520448785,0.136012988,0.643020922,0.516219608,0.32596638,rank scale,non-cs
0.437828273,0.536973672,0.512689302,0.428243721,0.956489066,rapidly draw three,non-cs
0.408977537,0.47279749,0.835557778,0.465549112,0.606533195,rapidly increasing data sets,non-cs
0.422377122,0.40472377,0.137999508,0.707561867,0.47871783,rational series uses,non-cs
0.387993352,0.360633871,0.23825109,0.762486159,0.29212691,rational terms,non-cs
0.485846496,0.321222412,0.636317397,0.284238521,0.235268545,reach evidence,non-cs
0.377857777,0.174607494,0.206400228,0.637757359,0.363428695,reaching definitions,non-cs
0.342943108,0.425552616,0.506885342,0.505809076,0.494450416,reactive programming enables changes,non-cs
0.562428813,0.659887971,0.396885589,0.149849297,0.661542682,read  write,non-cs
0.67245549,0.656498941,0.536012605,0.656564327,0.704531893,real large,non-cs
0.601693128,0.419293079,0.364484435,0.578933722,0.843665017,real op,non-cs
0.574974805,0.701165599,0.410430625,0.471542466,0.796617428,real possibility  giorgio buttazzo says,non-cs
0.554448641,0.448827595,0.343553078,0.594122543,0.846193112,real world,non-cs
0.533190141,0.358508683,0.527061098,0.371296807,0.717188811,realistic rendering,non-cs
0.632659803,0.643813798,0.754414036,0.488893552,0.353222645,reasonably secure,non-cs
0.574958684,0.355772916,0.345439188,0.396939137,0.221405555,reasoning requires,non-cs
0.261214769,0.623998113,0.614044139,0.421604611,0.484868698,receiving messages,non-cs
0.13387653,0.836585237,0.381380625,0.415851392,0.628731431,recent times,non-cs
0.269229985,0.712562273,0.328063801,0.492812545,0.354920827,recent work,non-cs
0.290974723,0.840326169,0.431368995,0.384353141,0.602860167,recently attracted attention,non-cs
0.556327457,0.809601597,0.466022923,0.599222224,0.74296549,recently hired engineer huican zhu,non-cs
0.170199111,0.821468565,0.593941178,0.433172201,0.639761465,recently suggested,non-cs
0.353033172,0.341293238,0.07899337,0.370907449,0.459844278,recognize patterns,non-cs
0.5290694,0.460961573,0.526138812,0.448892398,0.33981309,recovery algorithm designed,non-cs
0.428787362,0.477418885,0.568439996,0.685430084,0.829277085,rectangular sub,non-cs
0.502116721,0.479226785,0.401271591,0.747182176,0.396520257,recurrent neural networks introduced,non-cs
0.57331529,0.455306434,0.241252401,0.681734777,0.409504939,recursion developed,non-cs
0.574921289,0.423723316,0.313889148,0.679796049,0.388144695,recursion method bearing,non-cs
0.327048943,0.265804182,0.296707963,0.624774224,0.394997997,recursive definition using,non-cs
0.530945845,0.669989354,0.379351847,0.622020023,0.270095144,recursively dividing,non-cs
0.439011492,0.189209756,0.278016526,0.492705466,0.511590543,recursively enumerable languages,non-cs
0.534498625,0.642249423,0.354367781,0.621122535,0.292835449,recursively subdividing,non-cs
0.473600341,0.873437182,0.484943156,0.38498558,0.906413201,redblack trees,non-cs
0.396966773,0.616767789,0.491218651,0.415521801,0.363571685,reduce expensive read operations,non-cs
0.36813356,0.54322241,0.518169773,0.223455144,0.316357832,reduced use,non-cs
0.434525154,0.393119231,0.309856686,0.667315988,0.252300895,reducibility notions,non-cs
0.477523699,0.600138953,0.459997556,0.37180187,0.285409084,reducing access time,non-cs
0.402217048,0.456427159,0.346006907,0.549031167,0.593729022,redundant functional units,non-cs
0.396257177,0.189841546,0.642431146,0.660129288,0.423441503,reference model,non-cs
0.415340588,0.227154573,0.646811501,0.683733105,0.424413851,reference modelin systems,non-cs
0.377778117,0.161515451,0.632601036,0.654945998,0.423096797,reference models,non-cs
0.245989008,0.538346125,0.280395799,0.448151723,0.547785391,reference remain,non-cs
0.50217389,0.346507948,0.616513239,0.494649385,0.330153325,reference sequitur algorithm implementation,non-cs
0.621410069,0.565023904,0.398581377,0.352963375,0.878537992,refers loosely,non-cs
0.557078263,0.782936901,0.325693456,0.457347131,0.439230692,refining products,non-cs
0.736091203,0.526193564,0.44988838,0.509939287,0.286784639,reflected automatically,non-cs
0.404387275,0.650509356,0.479541611,0.557626775,0.328034591,register allocation raises several problems,non-cs
0.35715657,0.14948411,0.242046159,0.445184837,0.558348301,regular languages,non-cs
0.395241412,0.143684853,0.214609482,0.464925073,0.562845975,regular languages refers,non-cs
0.039234324,0.503941754,0.480277395,0.44361707,0.430862812,regulatory filings,non-cs
0.362159567,0.828267205,0.52448778,0.42207969,0.73845036,reidemeister torsion,non-cs
0.271301239,0.736004257,0.477967454,0.467751017,0.533947248,related applications,non-cs
0.164523299,0.633193273,0.64421497,0.568456967,0.509686056,related information used,non-cs
0.698815176,0.369302596,0.265911344,0.348203406,0.434487161,related supervised learning methods,non-cs
0.461207497,0.462602726,0.281470175,0.785006932,0.292115025,relation holds,non-cs
0.729672637,0.381806492,0.623986464,0.296444201,0.278933957,relational mapping,non-cs
0.640383595,0.322460523,0.638719292,0.755621909,0.357440825,relative computability,non-cs
0.681752951,0.469086116,0.318250118,0.499230683,0.457122489,relatively autonomous discipline,non-cs
0.528261582,0.733817856,0.25765013,0.586716525,0.57258712,relatively new area,non-cs
0.102518055,0.640015975,0.514176243,0.237889407,0.750652952,relatively short history,non-cs
0.375829925,0.327603652,0.280340287,0.683641978,0.414150877,relay logic  fluidic logic,non-cs
0.372845665,0.349236751,0.26272274,0.715374645,0.333358032,relevant logic,non-cs
0.665475232,0.810995251,0.358610202,0.397271742,0.525212613,remaining positions towards,non-cs
0.771129649,0.757523642,0.409064245,0.541468143,0.612472219,remarkably good properties,non-cs
0.086746182,0.568804327,0.363556728,0.464242547,0.506030878,remembered using,non-cs
0.581758985,0.638187089,0.416972637,0.285924511,0.357978073,remote error indication,non-cs
0.43486207,0.335906177,0.259083815,0.502084859,0.810278994,removed organs,non-cs
0.557197083,0.375663487,0.479143944,0.398346945,0.687538255,rendering realistic 3d computer graphics,non-cs
0.394712677,0.592535364,0.422835432,0.273680627,0.535828095,repeated interactions,non-cs
0.805911665,0.383384666,0.382511504,0.422066091,0.315292089,repeatedly calculating,non-cs
0.803066881,0.325993177,0.410901448,0.387684483,0.312399127,repeatedly determine values,non-cs
0.592587237,0.578901012,0.159127034,0.562631381,0.714768076,repeatedly steps forward,non-cs
0.388835758,0.454329496,0.456196255,0.448072329,0.492436779,replaces runtime computation,non-cs
0.791102315,0.346914572,0.287964167,0.551624008,0.38824386,replacing learned multiplication,non-cs
0.426253956,0.457106347,0.470744209,0.475463762,0.054418516,reports defects,non-cs
0.706500803,0.264607768,0.25645925,0.791943226,0.452799328,represent boolean functions,non-cs
0.682217322,0.497150575,0.630659919,0.837792893,0.434868438,represent complex software constructions,non-cs
0.720566169,0.168756775,0.458021577,0.684951825,0.341694324,representation curve,non-cs
0.59497019,0.201226379,0.46573161,0.541230485,0,represented exactly,non-cs
0.296143047,0.504625941,0.629768225,0.401580466,0.798645367,representing floating,non-cs
0.512595267,0.134016797,0.50906488,0.696498359,0.186437624,representing solutions,non-cs
0.553283166,0.391145992,0.660084628,0.541530797,0.13625685,represents data,non-cs
0.381709751,0.464844225,0.782426116,0.403156867,0.611523369,require large data,non-cs
0.230657224,0.413378657,0.245327062,0.291698339,0.394142407,required distinguishing spaces,non-cs
0.108117828,0.619546437,0.627867271,0.575615926,0.48284841,required information content,non-cs
0.064252783,0.532658998,0.531962902,0.599588835,0.466711015,requirement diagram,non-cs
0.061769831,0.50960086,0.557459551,0.586672144,0.491037681,requirement due,non-cs
0.163489873,0.697545332,0.482081806,0.451829795,0.584571866,requires finding,non-cs
0.826888413,0.370916948,0.47289763,0.524180768,0.615709572,requiring little configuration,non-cs
0.699652694,0.211582234,0.494094724,0.314994428,0.424680407,research concerning anchor modeling,non-cs
0.411882815,0.302585032,0.557860754,0.263357702,0.27598063,research group,non-cs
0.45276753,0.314834311,0.487693169,0.262436565,0.28456991,research paper,non-cs
0.615269887,0.544268209,0.443543927,0.091496612,0.713631803,researcher thomas r,non-cs
0.590339946,0.521657203,0.449347588,0.141074708,0.732409702,researchers study multi,non-cs
0.467181509,0.323955459,0.35741612,0.670009213,0.060046123,resolving necessary dependencies,non-cs
0.620912576,0.509011537,0.603766067,0.225659858,0.592311306,resource acquisition,non-cs
0.69639834,0.533506335,0.581072647,0.264744673,0.590219269,resource usage,non-cs
0.667801954,0.538189203,0.565542346,0.238208334,0.601459703,resource used,non-cs
0.09865703,0.305047995,0.453323699,0.422438897,0.494951203,resources needed,non-cs
0.685252585,0.724686288,0.284815952,0.292727619,0.566772845,respected role,non-cs
0.522052061,0.460821078,0.40196569,0.236775396,0.421147956,responsibility  however,non-cs
0.644645855,0.549040367,0.218409875,0.426984288,0.265811893,restricted subset,non-cs
0.530563809,0.662805275,0.61787904,0.198993558,0.636426371,result replaces one,non-cs
0.363866826,0.412617141,0.617085613,0.743083351,0.273799475,resulting relational database schema,non-cs
0.283652726,0.507233736,0.32554006,0.514312395,0.399335249,rethinking  emotions,non-cs
0.417122803,0.284281669,0.457407483,0.785240147,0.127747867,returned solution,non-cs
0.441068253,0.274072158,0.456189401,0.766967893,0.131024837,returned solutions,non-cs
0.712134854,0.616133686,0.717347871,0.284764499,0.583751249,reveal internal structures hidden,non-cs
0.413120092,0.709145383,0.4309958,0.422597695,0.767846071,richard clark pasco,non-cs
0.452171487,0.777576149,0.614338035,0.390415859,0.757106909,richard schroeppel,non-cs
0.414239945,0.679360755,0.650686861,0.589894195,0.892574105,richard snodgrass proposed,non-cs
0.659335792,0.53021739,0.449404413,0.425888823,0.916866705,right subtree,non-cs
0.795881187,0.634780265,0.457068834,0.626722205,0.72025403,rigid body,non-cs
0.50565053,0.134622015,0.415150978,0.560524379,0.098812152,rigorous solution,non-cs
0.824071855,0.376032474,0.31906843,0.49867614,0.547483273,rigorous technique,non-cs
0.293013295,0.843035864,0.404960562,0.347551321,0.558723617,rising interest,non-cs
0.376929806,0.535009224,0.618068509,0.160771856,0.641926228,risky assets,non-cs
0.203737926,0.442703238,0.639222721,0.467322913,0.600584744,rnyi information dimension,non-cs
0.375559601,0.293489195,0.566703096,0.391447093,0.489973836,robert merton used stochastic control,non-cs
0.386608824,0.431501998,0.382361781,0.261759736,0.331631277,robotics researchers,non-cs
0.563113824,0.523298883,0.688466128,0.562556757,0.296208439,robust optimization,non-cs
0.609007551,0.545684066,0.737932745,0.551275872,0.28692607,robust optimization date back,non-cs
0.3847423,0.723810066,0.506396943,0.511290269,0.752788375,roland leia,non-cs
0.231802469,0.498708519,0.557595066,0.391845126,0.212701338,root causes,non-cs
0.525473462,0.774621261,0.731516521,0.481707966,0.455388009,root r connected,non-cs
0.508070223,0.663312312,0.582332177,0.501180549,0.876703975,rosalind picard,non-cs
0.878766124,0.355260201,0.604747493,0.445273944,0.270915698,rough measure,non-cs
0.459461312,0.262810986,0.150931876,0.636825059,0.582537836,roughly describing,non-cs
0.478792976,0.096782224,0.457756416,0.892348103,0.42790468,rule  applies,non-cs
0.692156888,0.555572905,0.410099093,0.503910777,0.19456884,run arbitrary programs,non-cs
0.864275452,0.459097083,0.363266138,0.608924486,0.708045396,running slowly,non-cs
0.584006432,0.673428362,0.757798775,0.483132182,0.335866096,safely operate,non-cs
0.604142682,0.66055222,0.582390142,0.366320078,0.669700069,sandstorm hash,non-cs
0.762368176,0.759944356,0.470923152,0.488224847,0.595553549,satisfies markov properties,non-cs
0.560903859,0.145834957,0.506631711,0.819986351,0.322092726,satisfy specified requirements,non-cs
0.179227083,0.518756136,0.550201519,0.330745302,0.348764365,saving manner,non-cs
0.389527188,0.362546732,0.750259015,0.712250459,0.52185626,scalable implementation,non-cs
0.696560999,0.526811319,0.625083106,0.590049173,0.57476271,scale integrated circuits,non-cs
0.700009042,0.557661855,0.623459395,0.580006033,0.569899934,scale integration circuits,non-cs
0.499085979,0.553956063,0.66566808,0.503883008,0.305913069,scale optimization,non-cs
0.637198815,0.146664763,0.527847709,0.562158563,0.56640648,schematic diagram,non-cs
0.345063624,0.31594955,0.382359536,0.354244113,0.442330334,scientific literature,non-cs
0.594913125,0.581845617,0.579916526,0.262169563,0.447829418,seamless transaction,non-cs
0.598661771,0.068837207,0.436544909,0.46434887,0.464022415,search algorithm similar,non-cs
0.14872619,0.710262803,0.534008403,0.511995727,0.452499454,search engine owned,non-cs
0.185694489,0.501949951,0.364150124,0.455113826,0.598744117,search key words,non-cs
0.515940882,0.610417812,0.329399533,0.398126435,0.461949592,sebastian hack,non-cs
0.145340467,0.432047146,0.457930756,0.21880854,0.550172387,second argument,non-cs
0.614971274,0.587152344,0.538305396,0.800811956,0.630992586,second link field pointing,non-cs
0.643423288,0.906519336,0.650170451,0.496329362,0.762664321,second round,non-cs
0.490737657,0.565833287,0.218052637,0.589602334,0.703386088,second step uses,non-cs
0.857026172,0.574314517,0.650861034,0.518825901,0.453964493,secondary hash,non-cs
0.434098096,0.463546755,0.106740441,0.632222047,0.587215777,section follows,non-cs
0.295512992,0.198172851,0.314399851,0.521193343,0.349210458,section illustrates abstract interpretation,non-cs
0.524803464,0.10735699,0.160935516,0.450140685,0.336816419,section limitations,non-cs
0.293973985,0.68736485,0.502017484,0.436481476,0.30017867,security implications,non-cs
0.502939113,0.631990867,0.714455216,0.488959143,0.432342639,security protocol used,non-cs
0.347560129,0.333533522,0.067883126,0.512793249,0.459322075,see characteristic function,non-cs
0.561510865,0.449147235,0.320033681,0.424040516,0.882006556,see ideal,non-cs
0.281019275,0.378450782,0.295497924,0.523546583,0.178327579,seems logical,non-cs
0.242170221,0.754694203,0.308078048,0.237095743,0.52234299,select adder,non-cs
0.26796949,0.767710235,0.303398768,0.219173539,0.522884426,select adder generally consists,non-cs
0.333145274,0.861884927,0.361064519,0.537216211,0.48188917,selected bibliography,non-cs
0.216013375,0.487148891,0.388737015,0.324560736,0.362639437,selective restriction,non-cs
0.665080764,0.626443125,0.754194689,0.493772572,0.361194677,semantically secure,non-cs
0.579773342,0.397683964,0.478771565,0.665258181,0.497761384,sensor networks,non-cs
0.587563837,0.875766247,0.778752632,0.355962568,0.587934753,sentinel node alone,non-cs
0.545450319,0.705608038,0.855126675,0.348985714,0.590448908,separate executions,non-cs
0.802375956,0.660599727,0.448032779,0.422606632,0.536020841,separate parts,non-cs
0.730705055,0.619814207,0.532985226,0.352324066,0.817048346,separates two,non-cs
0.35214201,0.466070046,0.748625715,0.491718681,0.808941643,separates two convex hulls,non-cs
0.627322183,0.718565512,0.450793467,0.415252197,0.29455485,sequence alignment generally fall,non-cs
0.549968671,0.375824602,0.577492349,0.512289926,0.336244098,sequitur algorithm constructs,non-cs
0.686947849,0.6802052,0.290053807,0.732214399,0.512031818,serial dependencies,non-cs
0.54638034,0.275882528,0.621274733,0.483749263,0.23780288,series studies,non-cs
0.595570039,0.504892168,0.948365401,0.502983879,0.589821298,server side object participating,non-cs
0.288605663,0.448901421,0.466480144,0.251211745,0.744818151,set difference,non-cs
0.523824018,0.29785038,0.324548568,0.684379354,0.5983276,set notation,non-cs
0.348040327,0.888874927,0.454460958,0.446178122,0.708741716,seung proposed nmf mainly,non-cs
0.230043235,0.733128638,0.550412618,0.312315573,0.83701174,seventh annual acm symposium,non-cs
0.49060714,0.694643141,0.589614846,0.690903525,0.682862059,several number bases,non-cs
0.604023637,0.427770944,0.661305753,0.469798539,0.878388539,several object,non-cs
0.558972109,0.412591404,0.217140044,0.461133099,0.191793662,several possible known causes,non-cs
0.636209414,0.454885151,0.847168806,0.533193412,0.398186683,several projects,non-cs
0.614521181,0.741324901,0.511555802,0.555403739,0.534125079,several real networks,non-cs
0.403196702,0.268292009,0.548622203,0.218196517,0.299225784,several researchers,non-cs
0.570675861,0.712454986,0.469227707,0.541945631,0.418077716,several set operations,non-cs
0.557990557,0.650754826,0.436456457,0.764660346,0.814314196,several variations,non-cs
0.334745427,0.567714615,0.694894272,0.34372374,0.788488763,several waves,non-cs
0.533414222,0.344082373,0.348185235,0.370181473,0.043504199,severe uncertainty,non-cs
0.473182086,0.576054935,0.663984211,0.654552522,0.437326647,sharing operating systems schedule tasks,non-cs
0.486888563,0.757589981,0.660128063,0.500289653,0.551014712,sharing route,non-cs
0.609376911,0.395637494,0.642199182,0.631230392,0.768254467,sharp edge,non-cs
0.452063331,0.794134836,0.514893991,0.661851642,0.730021502,shing lee,non-cs
0.721037802,0.280541262,0.657644032,0.439753949,0.213605136,short-circuit evaluation,non-cs
0.574652043,0.784422099,0.226404253,0.484254717,0.6596755,showing multiple points,non-cs
0.273620524,0.333487408,0.711027356,0.376325671,0.540346271,sigmoid function include,non-cs
0.120822948,0.55636144,0.493670704,0.677920058,0.482721163,signal prior,non-cs
0.345306024,0.606227086,0.715471958,0.507244705,0.467770355,signaling protocol based,non-cs
0.801194874,0.465462245,0.526875889,0.303712005,0.660012462,similar systems,non-cs
0.575384862,0.455231593,0.533792048,0.593033829,0.954844689,similar two strings,non-cs
0.727147576,0.422589429,0.513603105,0.28737203,0.693458442,similarly created,non-cs
0.619648725,0.240824421,0.363720295,0.821897741,0.469929067,simple binary logic truth values,non-cs
0.727913384,0.391270159,0.503852494,0.445740357,0.393364836,simple competitive learning algorithm,non-cs
0.620121276,0.490566078,0.605560628,0.730429378,0.643226426,simple digital signals represent information,non-cs
0.663763104,0.373279366,0.711086435,0.447524436,0.731751698,simple display,non-cs
0.709095391,0.504711768,0.652425841,0.52018539,0.769392349,simple dynamic array,non-cs
0.658306869,0.63886532,0.677024661,0.651330637,0.468761659,simple echo state networks,non-cs
0.640953467,0.531980701,0.413327078,0.168275153,0.529066996,simple low,non-cs
0.580120272,0.238226087,0.375279727,0.865931947,0.446645067,simple rational numbers,non-cs
0.5883081,0.213479522,0.409777633,0.844830671,0.498270196,simple value type,non-cs
0.570620405,0.184837322,0.4634176,0.865449674,0.530792814,simple way,non-cs
0.789971063,0.465235112,0.658751072,0.619288104,0.278204422,simpler array indexing operation,non-cs
0.294617116,0.309627565,0.477632195,0.502427545,0.178500158,simplest case,non-cs
0.348513684,0.297443388,0.75387382,0.626843369,0.380083514,simplified form,non-cs
0.368193276,0.295855884,0.495120702,0.561889453,0.302862086,simplify formulas,non-cs
0.694528644,0.473542878,0.457401636,0.363662997,0.303391683,simply assigned,non-cs
0.513650306,0.46831548,0.522479841,0.74694493,0.829327472,simply row,non-cs
0.656789393,0.46908231,0.750915265,0.396212451,0.247079529,simply ssa,non-cs
0.695824388,0.385209551,0.778136023,0.609791446,0.625049112,simulate electromagnetic propagation,non-cs
0.657892667,0.291442685,0.378937975,0.548977218,0.535634928,simulate human affects,non-cs
0.656565112,0.269983554,0.523855666,0.555423721,0.551073415,simulated one,non-cs
0.816006222,0.519216206,0.44623018,0.521395829,0.471476849,simultaneously dispatching multiple instructions,non-cs
0.672680412,0.547048927,0.681249255,0.679473354,0.318880802,simultaneously optimizes,non-cs
0.684346494,0.770672667,0.397259411,0.281586811,0.418460392,since lazy inheritance called,non-cs
0.786361646,0.47805488,0.843157173,0.463124116,0.519610258,since static hashing requires,non-cs
0.804910407,0.401306623,0.723103251,0.59728962,0.252770474,single abstract comparison operation,non-cs
0.880567376,0.569727976,0.673940344,0.5866755,0.613407339,single binary output,non-cs
0.706059467,0.696756633,0.697648306,0.465420671,0.467552031,single core,non-cs
0.64218051,0.579677542,0.258127648,0.464612468,0.530982812,single core processors also used,non-cs
0.594855904,0.568190705,0.232255446,0.48508797,0.541953721,single core processors used,non-cs
0.71607298,0.654938311,0.671337879,0.517675468,0.450217884,single core systems became,non-cs
0.726190775,0.427633977,0.702878017,0.564548987,0.200315495,single counterexample,non-cs
0.683283577,0.419138154,0.717263839,0.611200472,0.189911413,single data,non-cs
0.549764397,0.697971681,0.804987641,0.385883935,0.594387917,single execution,non-cs
0.678262653,0.740787914,0.801396571,0.423809448,0.478937059,single form,non-cs
0.686515555,0.773531701,0.770204639,0.412341809,0.525634435,single instance,non-cs
0.787895829,0.278129564,0.26535712,0.351168715,0.560456673,single instruction,non-cs
0.645501777,0.722624127,0.725484003,0.3890414,0.504631382,single neuron,non-cs
0.659449712,0.73641364,0.72102661,0.447935073,0.486496252,single node,non-cs
0.55798904,0.539779224,0.422854609,0.783154424,0.18582253,single solution exists,non-cs
0.65399554,0.338639539,0.236818432,0.301720651,0.550997553,single strong learner,non-cs
0.529605216,0.480025065,0.64987511,0.243158338,0.683798764,single value,non-cs
0.551028518,0.410391947,0.135166697,0.397436287,0.460095353,situation awareness,non-cs
0.545750682,0.657303318,0.068218456,0.389905951,0.595641386,six degrees,non-cs
0.571002232,0.652644728,0.110762166,0.414832758,0.606345915,six degrees of freedom,non-cs
0.237223702,0.72651369,0.537907473,0.311988251,0.875737831,sixth annual acm symposium,non-cs
0.55206251,0.280237864,0.413857867,0.249831485,0.690450456,sixth normal form,non-cs
0.640100131,0.602773938,0.697527643,0.619116268,0.699077384,size array,non-cs
0.829903924,0.751931863,0.582764329,0.567094184,0.682477892,sized 1919 board,non-cs
0.734130356,0.411348647,0.316951208,0.487550389,0.521787243,skills embodied within,non-cs
0.56648505,0.588797138,0.476539655,0.515261885,0.359948159,sleep algorithm,non-cs
0.546516164,0.663022569,0.529469053,0.748110551,0.839466694,slightly different variety,non-cs
0.854274685,0.458808113,0.354265181,0.533048384,0.678615925,slower speed,non-cs
0.71926617,0.443740863,0.493502353,0.91531857,0.389669802,slowly varying envelope approximation,non-cs
0.378944408,0.677591189,0.793764495,0.587466053,0.706443161,small amount,non-cs
0.270569342,0.582887796,0.37676533,0.575262809,0.539463655,small memory footprint,non-cs
0.37946146,0.679517743,0.835852944,0.601399459,0.706584975,small number,non-cs
0.444193268,0.660824328,0.889412686,0.660132863,0.727051783,small region,non-cs
0.430308542,0.689328437,0.854510866,0.639444611,0.693432964,small sections,non-cs
0.445069951,0.689090431,0.894951972,0.678078584,0.694094458,small subdomains,non-cs
0.43881203,0.687249481,0.7408254,0.61348706,0.688013986,smaller bit width,non-cs
0.669123337,0.580600107,0.28553744,0.466480448,0.591578737,smaller processors,non-cs
0.589339766,0.375693988,0.37947365,0.51400117,0.120340047,smaller subproblems,non-cs
0.400137367,0.588945368,0.54241469,0.319700965,0.473119131,smalltalk provides,non-cs
0.859765702,0.522819972,0.542377472,0.458209745,0.639402404,smart street lights,non-cs
0.50236225,0.662046919,0.211187034,0.460088496,0.471515853,smb  server message block,non-cs
0.500287069,0.633216389,0.199527003,0.466275307,0.4591685,smb2  server message block,non-cs
0.885939586,0.451363356,0.617962255,0.75779776,0.294191023,smoothness assumption additionally yields,non-cs
0.415710122,0.316154307,0.33513725,0.268016152,0.373574305,social sciences,non-cs
0.521192077,0.483908428,0.308040374,0.299626148,0.422134212,socially responsible,non-cs
0.414084339,0.38481116,0.529452548,0.343283701,0.552605391,software architect simon brown,non-cs
0.390547271,0.414456528,0.686123868,0.514430907,0.424556482,software blueprint means,non-cs
0.438430011,0.36319508,0.797747972,0.490887102,0.368403437,software decomposition whereby fundamental requirements,non-cs
0.334517148,0.460892851,0.735643004,0.442150573,0.472036709,software design description,non-cs
0.498377886,0.434503253,0.787144081,0.484324445,0.454921616,software engineeringis,non-cs
0.442495798,0.460818116,0.74707516,0.629184213,0.436288258,software frameworks aim,non-cs
0.458525899,0.418947642,0.732134105,0.64552884,0.467909984,software frameworks consist,non-cs
0.487992727,0.454099852,0.741421789,0.664881879,0.488562786,software frameworks rely,non-cs
0.290544337,0.425250093,0.470354984,0.441588008,0.325195903,solution within,non-cs
0.729022573,0.237378015,0.38391378,0.677572706,0.15595583,solve numerical problems,non-cs
0.626099817,0.200595851,0.18197398,0.572171393,0.382317445,solve ordinary differential equations,non-cs
0.502839161,0.35131936,0.388567767,0.606181798,0.071056559,solve problems,non-cs
0.74079655,0.340216228,0.483900777,0.747329872,0.500640881,solve tridiagonal systems,non-cs
0.820314983,0.402972615,0.40454703,0.395227648,0.430670944,solved using,non-cs
0.620049933,0.533643949,0.874457378,0.598371193,0.801418688,solvent accessible surface area,non-cs
0.507588909,0.455464805,0.264275696,0.437200328,0.493705331,solving behaviour,non-cs
0.674100227,0.28369774,0.36094216,0.656299182,0.145117874,solving combinatorial problems,non-cs
0.603728921,0.192560623,0.232314977,0.588525668,0.401173035,solving partial differential equations,non-cs
0.711621093,0.416796434,0.398274221,0.777673359,0.500369843,solving sparse linear systems,non-cs
0.235697368,0.299408986,0.213689962,0.691654851,0.33516605,somehow defined,non-cs
0.345794769,0.437646413,0.216637398,0.584804574,0.509818742,sometimes across multiple sensory modalities,non-cs
0.229934075,0.702132024,0.31006561,0.501428684,0.721327659,sometimes also known,non-cs
0.677009182,0.298754461,0.175419726,0.565818414,0.413665644,sometimes called applied linear algebra,non-cs
0.172074126,0.568659021,0.336559033,0.443975116,0.474837926,sometimes called memory,non-cs
0.240629251,0.678056068,0.30353591,0.52360203,0.72731902,sometimes known,non-cs
0.220285566,0.505155106,0.274950585,0.490699327,0.346532167,sometimes thought,non-cs
