tSNE Tuned 0,tSNE Tuned 1,phrase,label
0.424300826,0.490298622,pooling layers reduce,non-cs
0.438526044,0.41328592,poor machine learning practices,non-cs
0.539815055,0.273801452,popular alternative,non-cs
0.536650604,0.274538244,popular method,non-cs
0.261632868,0.595715601,popular modelviewcontroller architecture,non-cs
0.142634897,0.368124862,popular search query,non-cs
0.829462836,0.529600485,positively must know,non-cs
0.634359157,0.748766753,possible algorithms,non-cs
0.762177235,0.736583552,possible even,non-cs
0.351823675,0.198616346,possible set,non-cs
0.545662127,0.62319631,possible variants,non-cs
0.690128351,0.614532841,potential inputs,non-cs
0.569746702,0.293811674,potential users,non-cs
0.286444962,0.676371891,potentially heterogeneous implementations depending,non-cs
0.596427874,0.28617915,potentially involving,non-cs
0.74153005,0.498862837,power set must,non-cs
0.344333626,0.435371534,power set p,non-cs
0.591904418,0.067084241,prabhakar raghavan,non-cs
0.61403061,0.582932495,practical artificial neural networks,non-cs
0.623489462,0.954630342,practical limits,non-cs
0.675000089,0.712234545,practical reason,non-cs
0.143861018,0.444716077,practical streaming media,non-cs
0.795856907,0.597456133,practical use,non-cs
0.794650939,0.598600283,practical uses,non-cs
0.848408785,0.660223375,practices surrounding,non-cs
0.98660552,0.48347105,practitioners usually come,non-cs
0.775942595,0.79428147,precise answer,non-cs
0.486428897,0.794484269,predictable output,non-cs
0.492751127,0.809479041,predicted according,non-cs
0.756586624,0.462215273,predominantly expressed,non-cs
0.535398645,0.398951871,preferably seeded,non-cs
0.652056194,0.492101983,preferential attachment,non-cs
0.465741418,0.822389506,presently assigned value,non-cs
0.760924093,0.571983398,prevention would,non-cs
0.875554937,0.77895233,previous existing pre,non-cs
0.87522132,0.778509454,previous output,non-cs
0.873615216,0.780505966,previous section notwithstanding,non-cs
0.876007831,0.777642652,previous step,non-cs
0.875295111,0.778366575,previous work,non-cs
0.144658295,0.370169796,previously google image search,non-cs
0.441562591,0.309961934,previously unseen data,non-cs
0.606280201,0.871580979,primality tests,non-cs
0.607811325,0.872500852,primality tests prove,non-cs
0.541010298,0.570063733,primarily implemented using diodes,non-cs
0.392519933,0.365774712,primarily performing,non-cs
0.620160948,0.467971847,primary cause,non-cs
0.735724768,0.483105835,primary goal,non-cs
0.544496691,0.426973016,primary value,non-cs
0.54694664,0.431212737,prime factor,non-cs
0.609759898,0.469567793,principal components,non-cs
0.608897433,0.469770785,principal parts,non-cs
0.703496856,0.170342599,principle of least astonishment,non-cs
0.612186343,0.383127251,printer sharing,non-cs
0.299790272,0.376954893,printers across nodes,non-cs
0.882908906,0.402636877,probability one running,non-cs
0.759422961,0.867484967,problem provides,non-cs
0.761126122,0.862348576,problem refers,non-cs
0.697170057,0.861478577,problem solving,non-cs
0.764718763,0.860068298,problematic first,non-cs
0.713015448,0.871192087,problems calculable,non-cs
0.613530756,0.400053177,process communication,non-cs
0.613545306,0.290860212,process might simply,non-cs
0.450660145,0.114008552,process plant,non-cs
0.439088722,0.69010302,process used,non-cs
0.611023895,0.290226948,processes might,non-cs
0.174543059,0.497590733,processing data streams,non-cs
0.549433778,0.389161681,produce high,non-cs
0.297403812,0.631619381,product development,non-cs
0.291983741,0.43019082,product equivalent,non-cs
0.610610207,0.126556485,product manager susan wojcicki,non-cs
0.746551126,0.497516235,productive capabilities,non-cs
0.531966151,0.673172217,program authorship attribution,non-cs
0.63626216,0.594797325,programmers consciously intend,non-cs
0.568270612,0.642342385,programming idiom used,non-cs
0.615935669,0.651680629,programming languages consist,non-cs
0.369431592,0.684649883,programming paradigm whereby fundamental requirements,non-cs
0.603450306,0.644157175,programs written,non-cs
0.249094175,0.391468734,promising platform,non-cs
0.710348201,0.579942387,proof assistants,non-cs
0.590197122,0.799209789,proof method,non-cs
0.647852999,0.516993553,proper orthogonal decomposition,non-cs
0.503820448,0.468225653,proper subset,non-cs
0.749388437,0.576529312,proposed targeting,non-cs
0.690255282,0.62947836,proposition holds,non-cs
0.700270532,0.722046746,propositional logic may,non-cs
0.143608678,0.445547808,proprietary streaming format,non-cs
0.126655423,0.600971755,protect messages,non-cs
0.759354279,0.570674682,protection mechanisms,non-cs
0.127094842,0.605810312,protection paper,non-cs
0.760720781,0.570513987,protection state,non-cs
0.606624037,0.49843471,protein secondary structure,non-cs
0.606347172,0.498076876,protein sequences,non-cs
0.918966078,0.59820626,proteins online,non-cs
0.235059269,0.626945833,protocol versions 2,non-cs
0.078885447,0.622947589,provable guarantees,non-cs
0.288076637,0.810755491,provide data,non-cs
0.76304595,0.499308766,provide motivation,non-cs
0.249975462,0.569684809,provide programmable hardware functionality,non-cs
0.166194514,0.767323503,provides address translation,non-cs
0.179758844,0.428062689,providing shared access,non-cs
0.536472909,0.518762426,proxy pattern description,non-cs
0.063297292,0.523826755,proxyimage avoids multiple loading,non-cs
0.75503732,0.675258381,psychologist frank rosenblatt invented,non-cs
0.246182741,0.641088632,publicly available implementations,non-cs
0.485061643,0.68845749,published algorithms,non-cs
0.77711717,0.458070912,punctuation character,non-cs
0.470700752,0.636071179,pure tridiagonal matrix algorithm,non-cs
0.103609776,0.550213425,purpose commercial telegraph code known,non-cs
0.285450339,0.507691799,purpose cpu,non-cs
0.656773514,0.642569645,purpose language,non-cs
0.069733019,0.516763715,purpose lossless compression algorithm,non-cs
0.703113106,0.684913537,purpose meaning,non-cs
0.242687085,0.560865151,purpose operating systems,non-cs
0.473904977,0.2476419,puts elements,non-cs
0.205510759,0.694794438,quality prngs,non-cs
0.604013881,0.570283837,quantized signals,non-cs
0.266050948,0.312651879,quantum many,non-cs
0.60353494,0.558143315,quantum neural networks refer,non-cs
0.383397305,0.253962794,quaternary floating point  base three,non-cs
0.558474753,0.112328163,radhia cousot,non-cs
0.90044586,0.625142137,radiology report  determining speaker characteristics,non-cs
0.37179658,0.275496411,radius 1 centered,non-cs
0.528116274,0.382591838,radix point,non-cs
0.200410664,0.340739161,railway signalling,non-cs
0.581622771,0.116061498,rana el kaliouby,non-cs
0.494559059,0.496511666,random environment,non-cs
0.50752112,0.729951039,random number generators,non-cs
0.498826124,0.510189415,random projection,non-cs
0.499900725,0.514125758,random projection technique,non-cs
0.497351491,0.497577839,random variables,non-cs
0.729837424,0.389784838,randomization function always performed,non-cs
0.493694156,0.735129189,randomization technique would,non-cs
0.491297558,0.736024592,randomized algorithm whose output may,non-cs
0.487533723,0.510550933,randomly places new nodes,non-cs
0.262910441,0.669734189,range coding,non-cs
0.363271316,0.477879336,range encoding,non-cs
0.488908995,0.879483051,rank scale,non-cs
0.426242079,0.156652337,rapidly draw three,non-cs
0.263666319,0.779599023,rapidly increasing data sets,non-cs
0.725512409,0.707775108,rational series uses,non-cs
0.698405957,0.704394489,rational terms,non-cs
0.646941376,0.83141253,reach evidence,non-cs
0.779461066,0.748379605,reaching definitions,non-cs
0.56556775,0.623104115,reactive programming enables changes,non-cs
0.720797191,0.326487967,read  write,non-cs
0.257127332,0.295551153,real large,non-cs
0.452389151,0.261441646,real op,non-cs
0.594747468,0.116171791,real possibility  giorgio buttazzo says,non-cs
0.44907388,0.258746034,real world,non-cs
0.150936197,0.53106355,realistic rendering,non-cs
0.099350091,0.604607222,reasonably secure,non-cs
0.637153654,0.797416056,reasoning requires,non-cs
0.194392754,0.426760285,receiving messages,non-cs
0.706096454,0.293435443,recent times,non-cs
0.419015373,0.569079214,recent work,non-cs
0.669867732,0.31307811,recently attracted attention,non-cs
0.584063547,0.141888488,recently hired engineer huican zhu,non-cs
0.739011361,0.207367848,recently suggested,non-cs
0.842378921,0.731210323,recognize patterns,non-cs
0.453680698,0.705049111,recovery algorithm designed,non-cs
0.372858625,0.280776802,rectangular sub,non-cs
0.603760603,0.538566689,recurrent neural networks introduced,non-cs
0.663692686,0.613695059,recursion developed,non-cs
0.650873385,0.609067401,recursion method bearing,non-cs
0.658169712,0.689384369,recursive definition using,non-cs
0.631774376,0.497768914,recursively dividing,non-cs
0.723500394,0.645717982,recursively enumerable languages,non-cs
0.635591671,0.499227452,recursively subdividing,non-cs
0.359997973,0.092157898,redblack trees,non-cs
0.40083605,0.490833138,reduce expensive read operations,non-cs
0.42481434,0.491491235,reduced use,non-cs
0.697226951,0.728583287,reducibility notions,non-cs
0.419690734,0.484172438,reducing access time,non-cs
0.303481183,0.518403416,redundant functional units,non-cs
0.391530228,0.783175717,reference model,non-cs
0.390765652,0.780120146,reference modelin systems,non-cs
0.390854618,0.784535603,reference models,non-cs
0.565244584,0.39701035,reference remain,non-cs
0.471029381,0.707407491,reference sequitur algorithm implementation,non-cs
0.75079553,0.373531985,refers loosely,non-cs
0.291595963,0.430658426,refining products,non-cs
0.476384404,0.746242579,reflected automatically,non-cs
0.443981656,0.459506368,register allocation raises several problems,non-cs
0.730700887,0.640030559,regular languages,non-cs
0.730511811,0.640568152,regular languages refers,non-cs
0.49597353,0.964959536,regulatory filings,non-cs
0.642967539,0.139704245,reidemeister torsion,non-cs
0.553194998,0.299968103,related applications,non-cs
0.204966606,0.764207431,related information used,non-cs
0.842221025,0.590013307,related supervised learning methods,non-cs
0.62765171,0.50104688,relation holds,non-cs
0.570719699,0.603729425,relational mapping,non-cs
0.522237345,0.754151252,relative computability,non-cs
0.844847609,0.536033615,relatively autonomous discipline,non-cs
0.256294597,0.232001473,relatively new area,non-cs
0.190810664,0.251015919,relatively short history,non-cs
0.669990824,0.694819563,relay logic  fluidic logic,non-cs
0.684910653,0.702818033,relevant logic,non-cs
0.687260942,0.356872038,remaining positions towards,non-cs
0.293705011,0.189636161,remarkably good properties,non-cs
0.571572372,0.397951239,remembered using,non-cs
0.421295091,0.444694029,remote error indication,non-cs
0.869323353,0.328776631,removed organs,non-cs
0.248811107,0.533838661,rendering realistic 3d computer graphics,non-cs
0.626553553,0.382709365,repeated interactions,non-cs
0.526806712,0.71490689,repeatedly calculating,non-cs
0.506639004,0.827599827,repeatedly determine values,non-cs
0.804911613,0.392256915,repeatedly steps forward,non-cs
0.369951077,0.540024484,replaces runtime computation,non-cs
0.543542436,0.704881263,replacing learned multiplication,non-cs
0.841708147,0.843771257,reports defects,non-cs
0.548671341,0.728831852,represent boolean functions,non-cs
0.385039318,0.648699404,represent complex software constructions,non-cs
0.469217461,0.831604039,representation curve,non-cs
0.565990439,0.97744404,represented exactly,non-cs
0.387001117,0.255132499,representing floating,non-cs
0.340251372,0.902517793,representing solutions,non-cs
0.29418331,0.805085337,represents data,non-cs
0.262235935,0.778358044,require large data,non-cs
0.774673602,0.550063099,required distinguishing spaces,non-cs
0.202556975,0.766664544,required information content,non-cs
0.199427257,0.81073816,requirement diagram,non-cs
0.198903614,0.812734112,requirement due,non-cs
0.551282462,0.295817298,requires finding,non-cs
0.170092064,0.266304025,requiring little configuration,non-cs
0.407525721,0.801923748,research concerning anchor modeling,non-cs
0.658166218,0.822475579,research group,non-cs
0.662171864,0.815628559,research paper,non-cs
0.669936735,0.145929499,researcher thomas r,non-cs
0.746251732,0.436916245,researchers study multi,non-cs
0.751894008,0.888414751,resolving necessary dependencies,non-cs
0.379955561,0.475946921,resource acquisition,non-cs
0.379655323,0.476860703,resource usage,non-cs
0.379977307,0.475596997,resource used,non-cs
0.384550016,0.553039982,resources needed,non-cs
0.673932827,0.357782541,respected role,non-cs
0.757830379,0.51706691,responsibility  however,non-cs
0.499481133,0.466260694,restricted subset,non-cs
0.629038912,0.298180825,result replaces one,non-cs
0.299276205,0.753995919,resulting relational database schema,non-cs
0.752114454,0.534290544,rethinking  emotions,non-cs
0.324002863,0.927998835,returned solution,non-cs
0.324078104,0.927707182,returned solutions,non-cs
0.440896789,0.306217661,reveal internal structures hidden,non-cs
0.619578188,0.111993422,richard clark pasco,non-cs
0.63132867,0.099387998,richard schroeppel,non-cs
0.447895866,0.107536975,richard snodgrass proposed,non-cs
0.520919793,0.238937076,right subtree,non-cs
0.854955092,0.418517785,rigid body,non-cs
0.355908376,0.925256233,rigorous solution,non-cs
0.863707409,0.455757561,rigorous technique,non-cs
0.669137354,0.314478136,rising interest,non-cs
0.526276747,0.427235726,risky assets,non-cs
0.501157052,0.462442232,rnyi information dimension,non-cs
0.581243852,0.674947675,robert merton used stochastic control,non-cs
0.805216427,0.699054157,robotics researchers,non-cs
0.419533569,0.705570379,robust optimization,non-cs
0.412924593,0.70840748,robust optimization date back,non-cs
0.594863763,0.102426071,roland leia,non-cs
0.621979477,0.467671487,root causes,non-cs
0.460563289,0.35044744,root r connected,non-cs
0.525361971,0.103261803,rosalind picard,non-cs
0.548964889,0.840989511,rough measure,non-cs
0.303669332,0.714142515,roughly describing,non-cs
0.524753152,0.967345853,rule  applies,non-cs
0.540868219,0.6560014,run arbitrary programs,non-cs
0.882456962,0.399705838,running slowly,non-cs
0.101063757,0.606089611,safely operate,non-cs
0.46947013,0.240145282,sandstorm hash,non-cs
0.295564785,0.185908639,satisfies markov properties,non-cs
0.513028621,0.940206423,satisfy specified requirements,non-cs
0.762099119,0.573230422,saving manner,non-cs
0.267747431,0.649141242,scalable implementation,non-cs
0.306048425,0.47072245,scale integrated circuits,non-cs
0.306616438,0.46644716,scale integration circuits,non-cs
0.414106487,0.700890625,scale optimization,non-cs
0.405111182,0.636803903,schematic diagram,non-cs
0.76133036,0.674027251,scientific literature,non-cs
0.072670547,0.515530968,seamless transaction,non-cs
0.513931513,0.636464803,search algorithm similar,non-cs
0.142807504,0.376729335,search engine owned,non-cs
0.758283274,0.319011088,search key words,non-cs
0.405805484,0.4344055,sebastian hack,non-cs
0.807175064,0.320673896,second argument,non-cs
0.529991494,0.379205926,second link field pointing,non-cs
0.528792419,0.194751153,second round,non-cs
0.801614802,0.384663775,second step uses,non-cs
0.435528015,0.526927961,secondary hash,non-cs
0.287858401,0.710000509,section follows,non-cs
0.673116253,0.739583333,section illustrates abstract interpretation,non-cs
0.622070534,0.956642482,section limitations,non-cs
0.513851657,0.444575356,security implications,non-cs
0.122865553,0.585479344,security protocol used,non-cs
0.686230849,0.455768457,see characteristic function,non-cs
0.532221601,0.256039878,see ideal,non-cs
0.41678924,0.947325897,seems logical,non-cs
0.432876674,0.924233538,select adder,non-cs
0.433194564,0.924390157,select adder generally consists,non-cs
0.033142696,0.437330219,selected bibliography,non-cs
0.462619245,0.477150156,selective restriction,non-cs
0.098484323,0.604415506,semantically secure,non-cs
0.606004114,0.565749575,sensor networks,non-cs
0.496214239,0.222904789,sentinel node alone,non-cs
0.58960545,0.321744806,separate executions,non-cs
0.486477268,0.424901027,separate parts,non-cs
0.50324472,0.162268548,separates two,non-cs
0.386257324,0.24302792,separates two convex hulls,non-cs
0.473395203,0.45374969,sequence alignment generally fall,non-cs
0.47230376,0.707642897,sequitur algorithm constructs,non-cs
0.499185995,0.439547412,serial dependencies,non-cs
0.623722623,0.830874345,series studies,non-cs
0.345625541,0.392906275,server side object participating,non-cs
0.679539218,0.432229798,set difference,non-cs
0.630880553,0.637257395,set notation,non-cs
0.597477728,0.163881648,seung proposed nmf mainly,non-cs
0.909344595,0.282626283,seventh annual acm symposium,non-cs
0.275946089,0.295676577,several number bases,non-cs
0.409776897,0.269255072,several object,non-cs
0.796238554,0.722373766,several possible known causes,non-cs
0.321647227,0.624913383,several projects,non-cs
0.251745475,0.379777101,several real networks,non-cs
0.662418191,0.824278133,several researchers,non-cs
0.263613156,0.439390336,several set operations,non-cs
0.423999091,0.204853866,several variations,non-cs
0.405643845,0.246776592,several waves,non-cs
0.786904226,0.879554698,severe uncertainty,non-cs
0.215865805,0.549580139,sharing operating systems schedule tasks,non-cs
0.191978679,0.38088646,sharing route,non-cs
0.876221124,0.455137891,sharp edge,non-cs
0.575923839,0.142709941,shing lee,non-cs
0.594172165,0.854826927,short-circuit evaluation,non-cs
0.693927763,0.405069727,showing multiple points,non-cs
0.682823077,0.520617342,sigmoid function include,non-cs
0.1824288,0.801145778,signal prior,non-cs
0.135987826,0.623235278,signaling protocol based,non-cs
0.30135576,0.450848181,similar systems,non-cs
0.452662553,0.156126066,similar two strings,non-cs
0.475699471,0.291782555,similarly created,non-cs
0.559279721,0.738189305,simple binary logic truth values,non-cs
0.49410917,0.678266422,simple competitive learning algorithm,non-cs
0.348730876,0.462583747,simple digital signals represent information,non-cs
0.16047348,0.533157259,simple display,non-cs
0.360927456,0.325344705,simple dynamic array,non-cs
0.305989487,0.403165659,simple echo state networks,non-cs
0.461091246,0.404422463,simple low,non-cs
0.561063253,0.741980899,simple rational numbers,non-cs
0.336236208,0.734676579,simple value type,non-cs
0.260025933,0.71158314,simple way,non-cs
0.355854262,0.80243767,simpler array indexing operation,non-cs
0.380334178,0.933479141,simplest case,non-cs
0.375454219,0.732292213,simplified form,non-cs
0.582662068,0.71056333,simplify formulas,non-cs
0.403287615,0.733871772,simply assigned,non-cs
0.379849699,0.297015167,simply row,non-cs
0.446089997,0.736005643,simply ssa,non-cs
0.459104156,0.499826971,simulate electromagnetic propagation,non-cs
0.763436437,0.477151925,simulate human affects,non-cs
0.501807961,0.601545576,simulated one,non-cs
0.334588004,0.600041368,simultaneously dispatching multiple instructions,non-cs
0.38922987,0.686673014,simultaneously optimizes,non-cs
0.753822511,0.331112761,since lazy inheritance called,non-cs
0.432277118,0.541215996,since static hashing requires,non-cs
0.360991741,0.794882625,single abstract comparison operation,non-cs
0.328339346,0.500159317,single binary output,non-cs
0.267011445,0.474423857,single core,non-cs
0.268032353,0.503640433,single core processors also used,non-cs
0.268600628,0.503025001,single core processors used,non-cs
0.263732434,0.482012369,single core systems became,non-cs
0.319028236,0.811347971,single counterexample,non-cs
0.31067148,0.805586597,single data,non-cs
0.589636411,0.323788184,single execution,non-cs
0.515285197,0.363038751,single form,non-cs
0.516888483,0.364545408,single instance,non-cs
0.88120641,0.572653441,single instruction,non-cs
0.514352196,0.365741213,single neuron,non-cs
0.504761996,0.364920373,single node,non-cs
0.347098844,0.944918949,single solution exists,non-cs
0.872807174,0.566335756,single strong learner,non-cs
0.527253044,0.407778072,single value,non-cs
0.837322934,0.564724021,situation awareness,non-cs
0.609078768,0.193008167,six degrees,non-cs
0.765517133,0.401292485,six degrees of freedom,non-cs
0.909435259,0.28255721,sixth annual acm symposium,non-cs
0.798628721,0.438911532,sixth normal form,non-cs
0.249478555,0.293842786,size array,non-cs
0.540354857,0,sized 1919 board,non-cs
0.847907766,0.463827797,skills embodied within,non-cs
0.656322486,0.499209603,sleep algorithm,non-cs
0.428046159,0.195312085,slightly different variety,non-cs
0.13308566,0.326846183,slower speed,non-cs
0.542118037,0.554699709,slowly varying envelope approximation,non-cs
0.201037615,0.252425202,small amount,non-cs
0.189665559,0.261674125,small memory footprint,non-cs
0.202031668,0.25048971,small number,non-cs
0.207576958,0.247729985,small region,non-cs
0.203393394,0.249848933,small sections,non-cs
0.205767591,0.24833413,small subdomains,non-cs
0.205806494,0.25975858,smaller bit width,non-cs
0.267998868,0.501489334,smaller processors,non-cs
0.756348948,0.868840037,smaller subproblems,non-cs
0.624687065,0.393037895,smalltalk provides,non-cs
0.342930347,0.420410448,smart street lights,non-cs
0.186915657,0.445708469,smb  server message block,non-cs
0.186628644,0.445947088,smb2  server message block,non-cs
0.445370961,0.759517922,smoothness assumption additionally yields,non-cs
0.788570503,0.665287351,social sciences,non-cs
0.766352934,0.508016797,socially responsible,non-cs
0.301753377,0.596570059,software architect simon brown,non-cs
0.307370438,0.644307422,software blueprint means,non-cs
0.368746238,0.683895585,software decomposition whereby fundamental requirements,non-cs
0.305020078,0.656426354,software design description,non-cs
0.299628549,0.619589365,software engineeringis,non-cs
0.268911596,0.638850134,software frameworks aim,non-cs
0.260711988,0.637742238,software frameworks consist,non-cs
0.258737119,0.635817446,software frameworks rely,non-cs
0.652301748,0.544152029,solution within,non-cs
0.694387502,0.851546287,solve numerical problems,non-cs
0.600941306,0.743889699,solve ordinary differential equations,non-cs
0.75078417,0.882202656,solve problems,non-cs
0.508379787,0.560508503,solve tridiagonal systems,non-cs
0.799177318,0.592825772,solved using,non-cs
0.308444343,0.332719012,solvent accessible surface area,non-cs
0.770583387,0.500528165,solving behaviour,non-cs
0.698991426,0.853406042,solving combinatorial problems,non-cs
0.601368059,0.743193692,solving partial differential equations,non-cs
0.521077881,0.5654281,solving sparse linear systems,non-cs
0.709579966,0.682759067,somehow defined,non-cs
0.696484132,0.494771215,sometimes across multiple sensory modalities,non-cs
0.741181414,0.265700462,sometimes also known,non-cs
0.598637627,0.733232966,sometimes called applied linear algebra,non-cs
0.572743233,0.399721062,sometimes called memory,non-cs
0.739156875,0.266134662,sometimes known,non-cs
0.751642381,0.758010321,sometimes thought,non-cs
0.399329,0.190349769,sometimes trying thousands,non-cs
0.373271416,0.382835131,sound picked,non-cs
0.463847422,0.643504203,sparse matrix given,non-cs
0.332961724,0.291995961,sparse structure,non-cs
0.662306435,0.177531686,special case,non-cs
0.662499112,0.177918979,special cases,non-cs
0.365733041,0.506134219,special dynamic memory allocation libraries,non-cs
0.909547859,0.58655509,special educational needs,non-cs
0.41772546,0.265302147,special object,non-cs
0.659538555,0.174703987,special section,non-cs
0.442826338,0.206572776,special type,non-cs
0.25063963,0.247442172,specialized area,non-cs
0.919791493,0.588871274,specialized classes,non-cs
0.447053738,0.207134268,specific categories,non-cs
0.179624381,0.778160475,specific instructions,non-cs
0.571426448,0.773277486,specific model,non-cs
0.67671379,0.739634536,specific ontology consisting,non-cs
0.38988414,0.874967928,specific purpose markup language based,non-cs
0.716057745,0.534812587,specific sense,non-cs
0.350306988,0.914217084,specific solution,non-cs
0.481639018,0.604908189,specific task,non-cs
0.602635246,0.503001412,specific transfer function,non-cs
0.440980461,0.205691673,specific types,non-cs
0.442722947,0.207145476,specific types provided,non-cs
0.394164857,0.880222603,specification language,non-cs
0.508546155,0.92996768,specifications supporting,non-cs
0.302308842,0.715853932,specified description,non-cs
0.462003089,0.999595023,specified explicitly,non-cs
0.593009752,0.825207159,spectral methods take,non-cs
0.518993766,0.777893811,spectral methods use basis functions,non-cs
0.790925141,0.530024499,speech recognition systems require,non-cs
0.332360011,0.735597698,spoken  simple data entry,non-cs
0.716952127,0.560003475,square automatic interaction detection,non-cs
0.809554085,0.23078951,squares support,non-cs
0.531987714,0.332140708,standard example,non-cs
0.458162546,0.408681362,standard low,non-cs
0.688242875,0.867424341,standard problems solved,non-cs
0.696240907,0.115041708,stanford university,non-cs
0.397319517,0.645363357,state diagrams require,non-cs
0.700329351,0.115202437,state university,non-cs
0.154832083,0.575103373,static access permissions,non-cs
0.518030782,0.366062681,static single assignment,non-cs
0.632461299,0.891833269,stating whether,non-cs
0.651622918,0.820900772,statistics community,non-cs
0.361705839,0.753712444,steal database approach,non-cs
0.240544505,0.289083353,step size,non-cs
0.742614649,0.502611102,stochastic control aims,non-cs
0.689841422,0.115644607,stockholm university,non-cs
0.178334973,0.515168754,storage details,non-cs
0.421802604,0.335932323,stored contiguously,non-cs
0.205911156,0.763209144,storing additional information,non-cs
0.28613839,0.81056174,storing labeled data,non-cs
0.21335358,0.524243238,strategically using digital media,non-cs
0.561566474,0.273387862,streaming feature later,non-cs
0.513634048,0.392939463,stretch analog,non-cs
0.612888779,0.947910697,strict definition,non-cs
0.483944376,0.851977643,stricter definition,non-cs
0.506984716,0.542193145,strictly column diagonally dominant matrix,non-cs
0.508771939,0.542649009,strictly diagonally dominant matrix,non-cs
0.575148628,0.528234537,strictly higher cardinality,non-cs
0.173712582,0.612626915,string kernel allows,non-cs
0.831910682,0.451859378,strong type,non-cs
0.430854292,0.487328143,stronger reductions,non-cs
0.717224109,0.534406136,stronger sense,non-cs
0.552388367,0.249393334,stronger variation,non-cs
0.458038111,0.900258665,strongly believed,non-cs
0.75948399,0.568788415,structural risk minimization,non-cs
0.186616524,0.717492686,structure used depends,non-cs
0.507877945,0.928481146,structured information standards,non-cs
0.427672576,0.631227117,structured model,non-cs
0.476249194,0.705438729,studied formulation,non-cs
0.357724921,0.197355297,studies sets,non-cs
0.352475568,0.902433402,study optimal portfolios,non-cs
0.273732735,0.218225534,sub field,non-cs
0.817523289,0.626170696,subject knowledge,non-cs
0.752192143,0.720852363,subjunctive possibility,non-cs
0.560181182,0.815410567,subobject classifier,non-cs
0.560242176,0.815599813,subobject classifiers,non-cs
0.748452989,0.871199372,subproblem solutions,non-cs
0.761517678,0.868225806,subproblems recursively,non-cs
0.410392298,0.574038363,subsequent object instances creation,non-cs
0.436320729,0.597836686,subsequently developed,non-cs
0.330413387,0.683821997,substantially improved,non-cs
0.764165532,0.503227417,successful cognitive architectures include act,non-cs
0.483845191,0.095892187,successively fitting parabolas,non-cs
0.462120799,0.284004268,sufficiently close,non-cs
0.613111739,0.962332333,suggest different restrictions,non-cs
0.352963243,0.711893847,suitable cost function,non-cs
0.809751385,0.230935565,support creating,non-cs
0.239086982,0.413984781,support infrastructure,non-cs
0.809721155,0.230733575,support people,non-cs
0.761637098,0.449524472,support regular expression,non-cs
0.203684542,0.572978053,support vector machines allow,non-cs
0.204700554,0.573750751,support vector machines website,non-cs
0.143138293,0.442950597,supported streaming media,non-cs
0.360741885,0.208533153,supporting different sets,non-cs
0.657097114,0.820443201,survey paper,non-cs
0.450990946,0.730127417,susa framework implements bcjr algorithm,non-cs
0.716245657,0.581174005,swarm intelligence,non-cs
0.7163608,0.580665636,swarm intelligence refers,non-cs
0.627785461,0.545069062,swarm principles,non-cs
0.187599193,0.590674617,switch much faster,non-cs
0.544986407,0.524931634,switching circuit theory,non-cs
0.544446891,0.526143976,switching circuit theory provided,non-cs
0.550159206,0.729522318,symmetric boolean function,non-cs
0.551366075,0.729151878,symmetric boolean functions,non-cs
0.677496891,0.680027922,symmetric term,non-cs
0.352763828,0.57688224,symposium on theory of computing,non-cs
0.251114888,0.566143856,system components,non-cs
0.832360368,0.668022315,system must exhibit,non-cs
0.324351915,0.500719544,system resources,non-cs
0.681525554,0.666768426,systemic functional linguistics,non-cs
0.186752366,0.717140178,systems architecture depends heavily,non-cs
0.351977507,0.610196431,systems architecture makes use,non-cs
0.346544543,0.632059247,systems design,non-cs
0.341531547,0.63587197,systems design could,non-cs
0.522185834,0.683592122,systems towards solving computational problems,non-cs
0.552243922,0.210729061,take advantage,non-cs
0.874752859,0.486725609,take control,non-cs
0.552647542,0.21093458,take full advantage,non-cs
0.846436768,0.529398369,takes actions autonomously,non-cs
0.671771947,0.350261826,takes precedence,non-cs
0.422508884,0.863663215,takes two matrices,non-cs
0.874305074,0.486635537,taking control,non-cs
0.543082795,0.426062275,target value,non-cs
0.851777867,0.636385279,tasks based,non-cs
0.726002116,0.568866169,tasks like outliers detection,non-cs
0.655326543,0.123337466,taylor et al,non-cs
0.793625801,0.63698491,teaching computational statistics,non-cs
0.350234801,0.632119043,technical designs,non-cs
0.427296271,0.445209134,technical issues,non-cs
0.878365559,0.623654119,technique known,non-cs
0.880800024,0.61806682,technique leads,non-cs
0.876636066,0.623626847,techniques used,non-cs
0.280289546,0.580695207,technology perspective,non-cs
0.196725575,0.404637259,telephone number,non-cs
0.195825442,0.40746253,telephone records,non-cs
0.203535914,0.406856092,telephone systems,non-cs
0.049575137,0.538800643,term avoided,non-cs
0.513763107,0.117946699,term bit slicing,non-cs
0.435822912,0.800424408,term data model,non-cs
0.459994747,0.443729018,term delay,non-cs
0.537972009,0.488898336,term floating point refers,non-cs
0.629629193,0.275033797,term may refer,non-cs
0.573430744,0.400887664,term memory,non-cs
0.489591084,0.880952732,term rank scale,non-cs
0.591959417,0.400941119,term used,non-cs
0.58348147,0.861353942,tested number n,non-cs
0.608937775,0.865277664,tests use,non-cs
0.61709574,0.879304639,tests whether,non-cs
0.517568654,0.646594664,text searching using boolean operators,non-cs
0.508731582,0.317528746,th entry,non-cs
0.592158142,0.067085278,thathachar introduced,non-cs
0.348781959,0.57608656,theorem  computer science,non-cs
