tSNE Untuned 0,tSNE Untuned 1,tSNE Untuned 2,tSNE Untuned 3,phrase,label
0.725903646,0.471130687,0.351621921,0.575908009,represented exactly,non-cs
0.529816888,0.664650044,0.475188059,0.437129633,representing floating,non-cs
0.769868119,0.315886789,0.589569111,0.398122487,representing solutions,non-cs
0.514145279,0.622383017,0.622923676,0.627693504,represents data,non-cs
0.558319302,0.118085176,0.446829635,0.360560143,require large data,non-cs
0.50724745,0.198713374,0.546982542,0.271042684,required distinguishing spaces,non-cs
0.502927214,0.24510376,0.572010898,0.295328408,required information content,non-cs
0.811822055,0.452219325,0.650694848,0.455801197,requirement diagram,non-cs
0.500056959,0.284227364,0.550943669,0.310850623,requirement due,non-cs
0.511621681,0.208877292,0.549569167,0.272771608,requires finding,non-cs
0.586708612,0.298735689,0.11511391,0.417131261,requiring little configuration,non-cs
0.09798045,0.569477753,0.566092533,0.586186554,research concerning anchor modeling,non-cs
0.150152849,0.601913934,0.619809436,0.682713191,research group,non-cs
0.153715276,0.599983383,0.621859412,0.68576672,research paper,non-cs
0.567021245,0.676377504,0.343903579,0.737777325,researcher thomas r,non-cs
0.723773503,0.698956391,0.37771416,0.481632496,researchers study multi,non-cs
0.576206687,0.253767666,0.561302018,0.323442838,resolving necessary dependencies,non-cs
0.755489402,0.493532505,0.628542219,0.47637427,resource acquisition,non-cs
0.750179435,0.493574486,0.62900412,0.476759911,resource usage,non-cs
0.747624038,0.49154439,0.626475728,0.480814166,resource used,non-cs
0.529619753,0.223054825,0.525190853,0.30870687,resources needed,non-cs
0.531036859,0.307427796,0.307031729,0.629204947,respected role,non-cs
0.446500803,0.266329559,0.500553741,0.293743237,responsibility  however,non-cs
0.601392357,0.31926838,0.206762003,0.358524698,restricted subset,non-cs
0.28499329,0.604034946,0.420191449,0.297125209,result replaces one,non-cs
0.296364802,0.797140013,0.721133793,0.688569813,resulting relational database schema,non-cs
0.645657611,0.193151059,0.277074696,0.389496791,rethinking  emotions,non-cs
0.776745439,0.523070252,0.525982679,0.231943437,returned solution,non-cs
0.777962688,0.52251118,0.526075859,0.232661284,returned solutions,non-cs
0.291237278,0.19279594,0.268741147,0.34990758,reveal internal structures hidden,non-cs
0.45766485,0.636898763,0.399722385,0.734571556,richard clark pasco,non-cs
0.424306557,0.658242525,0.413596741,0.741149402,richard schroeppel,non-cs
0.500446868,0.636640915,0.411187426,0.690477522,richard snodgrass proposed,non-cs
0.665510338,0.388638335,0.424987495,0.522647624,right subtree,non-cs
0.425328826,0.363524189,0.217100945,0.473026776,rigid body,non-cs
0.825400458,0.127742046,0.432934951,0.496763694,rigorous solution,non-cs
0.823819757,0.127041118,0.432902831,0.49692216,rigorous technique,non-cs
0.459255936,0.135705511,0.430304011,0.571356309,rising interest,non-cs
0.457355186,0.127206973,0.394093387,0.253038884,risky assets,non-cs
0.447702172,0.580315917,0.677394966,0.586972115,rnyi information dimension,non-cs
0.230089936,0.575853273,0.615239878,0.362971332,robert merton used stochastic control,non-cs
0.708751631,0.783236269,0.808743384,0.570103369,robotics researchers,non-cs
0.653988787,0.213316663,0.259634492,0.565391818,robust optimization,non-cs
0.655684243,0.311432373,0.456807498,0.579463402,robust optimization date back,non-cs
0.367081082,0.638203581,0.367303274,0.67387702,roland leia,non-cs
0.738428656,0.342248806,0.667666959,0.257783237,root causes,non-cs
0.736758285,0.342942235,0.676956417,0.272366693,root r connected,non-cs
0.389669182,0.501058894,0.401151371,0.690735956,rosalind picard,non-cs
0.479409272,0.213786571,0.321392319,0.267933052,rough measure,non-cs
0.458535565,0.415883172,0.428250782,0.497848641,roughly describing,non-cs
0.610729307,0.366453226,0.388180875,0.735069664,rule  applies,non-cs
0.544780709,0.303654316,0.251000508,0.175000179,run arbitrary programs,non-cs
0.608404865,0.236282044,0.095242608,0.393813341,running slowly,non-cs
0.619192357,0.314963712,0.257787352,0.633335724,safely operate,non-cs
0.499910565,0.741555185,0.192751363,0.559748148,sandstorm hash,non-cs
0.239051062,0.490347843,0.624521769,0.261629098,satisfies markov properties,non-cs
0.705183494,0.297150705,0.391652149,0.730176449,satisfy specified requirements,non-cs
0.797488057,0.514365647,0.527304563,0.244289605,saving manner,non-cs
0.660178212,0.251255389,0.257364197,0.574062142,scalable implementation,non-cs
0.754472526,0.627626049,0.59874506,0.702853303,scale integrated circuits,non-cs
0.754646039,0.627885026,0.598621212,0.702730785,scale integration circuits,non-cs
0.217494337,0.396716993,0.746303752,0.649324565,scale optimization,non-cs
0.360524317,0.510674189,0.731551255,0.385444915,schematic diagram,non-cs
0.471732072,0.489858476,0.765211218,0.895547691,scientific literature,non-cs
0.610132232,0.432434413,0.153179748,0.596565009,seamless transaction,non-cs
0.856835714,0.381579873,0.494827014,0.574008679,search algorithm similar,non-cs
0.432383038,0.770513429,0.694461267,0.681295357,search engine owned,non-cs
0.451467938,0.260504089,0.564681537,0.416099192,search key words,non-cs
0.416798141,0.796089069,0.448877181,0.464425756,sebastian hack,non-cs
0.087030454,0.637808995,0.365251092,0.571398039,second argument,non-cs
0.087975754,0.651299213,0.392708162,0.592222412,second link field pointing,non-cs
0.088427302,0.638454183,0.363474237,0.569651442,second round,non-cs
0.090254173,0.638578827,0.369926708,0.575443297,second step uses,non-cs
0.290139519,0.550006566,0.296006465,0.404817794,secondary hash,non-cs
0.632356809,0.544949731,0.448678788,0.501895689,section follows,non-cs
0.426358256,0.361965838,0.266914239,0.311348189,section illustrates abstract interpretation,non-cs
0.521519967,0.256447414,0.383954739,0.235469307,section limitations,non-cs
0.65720252,0.527099091,0.728964207,0.395081065,security implications,non-cs
0.657652928,0.523628273,0.727692606,0.394137901,security protocol used,non-cs
0.566876147,0.437834774,0.617490194,0.48878175,see characteristic function,non-cs
0.755250657,0.312319098,0.360258886,0.624242545,see ideal,non-cs
0.672846539,0.338769603,0.277765196,0.605215281,seems logical,non-cs
0.234723733,0.548409731,0.54052224,0.604997113,select adder,non-cs
0.375704463,0.402903181,0.329960674,0.469316606,select adder generally consists,non-cs
0.238120237,0.401545209,0.680347481,0.466170177,selected bibliography,non-cs
0.520151648,0.284759632,0.36748388,0.260850688,selective restriction,non-cs
0.590959089,0.331779627,0.24519211,0.64803119,semantically secure,non-cs
0.624799839,0.523127759,0.744020659,0.754868333,sensor networks,non-cs
0.37709291,0.279189624,0.169860763,0.458950831,sentinel node alone,non-cs
0.533303271,0.259798409,0.26921755,0.358921415,separate executions,non-cs
0.522358109,0.261955432,0.247759201,0.348718133,separate parts,non-cs
0.233342253,0.667457163,0.3640007,0.519601597,separates two,non-cs
0.493933132,0.568034755,0.290919309,0.087709553,separates two convex hulls,non-cs
0.433137459,0.216385125,0.333514631,0.385600658,sequence alignment generally fall,non-cs
0.446497478,0.813380617,0.557834731,0.485563809,sequitur algorithm constructs,non-cs
0.500983626,0.831168988,0.561948565,0.596061538,serial dependencies,non-cs
0.501005588,0.609614147,0.505216625,0.483090339,series studies,non-cs
0.154894128,0.582305634,0.674369769,0.541592695,server side object participating,non-cs
0.405999987,0.369688954,0.63511767,0.355162201,set difference,non-cs
0.514554996,0.514200623,0.525212868,0.432559068,set notation,non-cs
0.515054509,0.482409695,0.342530122,0.460907597,seung proposed nmf mainly,non-cs
0.631310947,0.897782899,0.480981155,0.373135277,seventh annual acm symposium,non-cs
0.595215358,0.484022074,0.405029162,0.315786526,several number bases,non-cs
0.503470979,0.457686294,0.421097705,0.362838476,several object,non-cs
0.551028607,0.41377496,0.353878467,0.315289049,several possible known causes,non-cs
0.582558104,0.454756706,0.408555312,0.328030327,several projects,non-cs
0.597693856,0.386203941,0.422967045,0.386629883,several real networks,non-cs
0.72364466,0.698639075,0.377704143,0.481469717,several researchers,non-cs
0.58429604,0.471206637,0.406156774,0.321079799,several set operations,non-cs
0.445509358,0.419802003,0.42091915,0.273175674,several variations,non-cs
0.507019248,0.401346276,0.422982677,0.370188132,several waves,non-cs
0.475321801,0.15605553,0.40733768,0.288228131,severe uncertainty,non-cs
0.644905881,0.579732398,0.679366545,0.607963561,sharing operating systems schedule tasks,non-cs
0.711901565,0.417841139,0.489583366,0.71933423,sharing route,non-cs
0.543163101,0.353525152,0.468325888,0.445599761,sharp edge,non-cs
0.392829478,0.550455908,0.376309494,0.62645459,shing lee,non-cs
0.699650384,0.33545196,0.223449655,0.35826276,short-circuit evaluation,non-cs
0.416843076,0.475973748,0.400755439,0.294827175,showing multiple points,non-cs
0.451965455,0.747586805,0.357600432,0.516342447,sigmoid function include,non-cs
0.517586945,0.6775045,0.398848514,0.383343435,signal prior,non-cs
0.512412216,0.43681207,0.737626751,0.427997062,signaling protocol based,non-cs
0.892875911,0.381047478,0.47156125,0.583322002,similar systems,non-cs
0.904064394,0.381254669,0.466079371,0.585979473,similar two strings,non-cs
0.624680948,0.366396337,0.434785675,0.579801631,similarly created,non-cs
0.619162549,0.521401323,0.150269035,0.542388571,simple binary logic truth values,non-cs
0.790906536,0.420668561,0.169584508,0.598190637,simple competitive learning algorithm,non-cs
0.660733635,0.48618826,0.120553506,0.601516875,simple digital signals represent information,non-cs
0.637540789,0.45083908,0.157983075,0.578209265,simple display,non-cs
0.658005712,0.470629682,0.146249552,0.583434418,simple dynamic array,non-cs
0.656993876,0.492274422,0.134731325,0.586664347,simple echo state networks,non-cs
0.615964936,0.370749275,0.161162515,0.447828857,simple low,non-cs
0.619114013,0.526220989,0.146254622,0.531569683,simple rational numbers,non-cs
0.65004109,0.464219486,0.155726637,0.578005945,simple value type,non-cs
0.634337925,0.447025317,0.162949034,0.579295429,simple way,non-cs
0.755176449,0.494781198,0.172372133,0.539129475,simpler array indexing operation,non-cs
0.641273968,0.458246185,0.19388711,0.573033413,simplest case,non-cs
0.679070506,0.329096869,0.164341249,0.458663555,simplified form,non-cs
0.689826721,0.268910897,0.639053779,0.332450516,simplify formulas,non-cs
0.418353111,0.536050769,0.283903219,0.508357763,simply assigned,non-cs
0.424720724,0.529596786,0.281436571,0.506525516,simply row,non-cs
0.403472959,0.551370775,0.291706979,0.512259157,simply ssa,non-cs
0.58854859,0.435680074,0.614816815,0.901685915,simulate electromagnetic propagation,non-cs
0.752557512,0.343584171,0.617805025,0.690613998,simulate human affects,non-cs
0.360556522,0.559342337,0.433544362,0.39498139,simulated one,non-cs
0.434122647,0.510569393,0.359932686,0.277412547,simultaneously dispatching multiple instructions,non-cs
0.853744762,0.416815957,0.565385272,0.407724825,simultaneously optimizes,non-cs
0.699455205,0.267596234,0.217457978,0.27126876,since lazy inheritance called,non-cs
0.605428786,0.4752206,0.187110082,0.280963534,since static hashing requires,non-cs
0.432677868,0.376286642,0.151832392,0.422291434,single abstract comparison operation,non-cs
0.401167775,0.397411168,0.148965402,0.434740813,single binary output,non-cs
0.410470622,0.355021513,0.150687427,0.473988002,single core,non-cs
0.420536226,0.552758433,0.056832672,0.480341701,single core processors also used,non-cs
0.432713134,0.519689537,0.060738623,0.486378167,single core processors used,non-cs
0.384481113,0.379481287,0.1520008,0.50711391,single core systems became,non-cs
0.444811868,0.348329572,0.100172003,0.484625064,single counterexample,non-cs
0.4226565,0.367059229,0.149138757,0.462116207,single data,non-cs
0.466200102,0.359707815,0.168978504,0.473340033,single execution,non-cs
0.432955997,0.359590844,0.159191642,0.467467322,single form,non-cs
0.425375923,0.338073388,0.137569494,0.467716362,single instance,non-cs
0.444187464,0.36811211,0.148184323,0.471661358,single instruction,non-cs
0.373452949,0.336870846,0.161396523,0.461840942,single neuron,non-cs
0.390460108,0.337508322,0.155671545,0.461598822,single node,non-cs
0.454834258,0.370630113,0.150936675,0.519143973,single solution exists,non-cs
0.751710882,0.399573288,0.093689912,0.541728264,single strong learner,non-cs
0.433551791,0.362619342,0.141592479,0.451778886,single value,non-cs
0.696186275,0.34144159,0.551358029,0.491000132,situation awareness,non-cs
0.526141124,0.811221238,0.290016156,0.543446056,six degrees,non-cs
0.524289682,0.812354018,0.289457362,0.542535921,six degrees of freedom,non-cs
0.632172357,0.899731123,0.481334066,0.372130438,sixth annual acm symposium,non-cs
0.605178655,0.779605915,0.288625477,0.560904979,sixth normal form,non-cs
0.259504623,0.291493017,0.487558265,0.645266522,size array,non-cs
0.22584631,0.310707822,0.48622976,0.637989889,sized 1919 board,non-cs
0.688055447,0.418274165,0.596845432,0.617807442,skills embodied within,non-cs
0.505461505,0.664396335,0.078112719,0.593038742,sleep algorithm,non-cs
0.31367427,0.329540037,0.345481746,0.274523591,slightly different variety,non-cs
0.613341464,0.2243029,0.128959736,0.382284343,slower speed,non-cs
0.724307766,0.356865124,0.182550748,0.403389622,slowly varying envelope approximation,non-cs
0.637262636,0.325245283,0.125610966,0.368637072,small amount,non-cs
0.671873793,0.367167591,0.105579276,0.370046997,small memory footprint,non-cs
0.636658677,0.323950057,0.128848448,0.362562454,small number,non-cs
0.62639626,0.330797101,0.120615695,0.380015933,small region,non-cs
0.654422441,0.323394758,0.122242808,0.357033786,small sections,non-cs
0.67202886,0.315009899,0.116003236,0.330620743,small subdomains,non-cs
0.664466427,0.274567144,0.117628045,0.36667809,smaller bit width,non-cs
0.669825718,0.26742368,0.111833228,0.330427928,smaller processors,non-cs
0.673192778,0.28666353,0.113352986,0.327666149,smaller subproblems,non-cs
0.518711244,0.449517542,0.001540559,0.275642181,smalltalk provides,non-cs
0.53631184,0.216980183,0.246092252,0.653699638,smart street lights,non-cs
0.065001832,0.56322526,0.673821621,0.547391846,smb  server message block,non-cs
0.063948157,0.562989712,0.673809192,0.547462689,smb2  server message block,non-cs
0.675655826,0.47848838,0.208290179,0.618719349,smoothness assumption additionally yields,non-cs
0.391276929,0.565588821,0.633375366,0.527088451,social sciences,non-cs
0.548726351,0.256064407,0.294439882,0.672235529,socially responsible,non-cs
0.654875364,0.808608233,0.728887285,0.475028644,software architect simon brown,non-cs
0.573205893,0.823792051,0.686220403,0.425413219,software blueprint means,non-cs
0.620993532,0.742938071,0.706645921,0.537829732,software decomposition whereby fundamental requirements,non-cs
0.582894662,0.781573362,0.68731318,0.480226853,software design description,non-cs
0.594344572,0.806790573,0.712526463,0.507954344,software engineeringis,non-cs
0.595548755,0.719417207,0.698970334,0.501927398,software frameworks aim,non-cs
0.588061923,0.719500699,0.704100691,0.49851961,software frameworks consist,non-cs
0.587613724,0.713645509,0.706167428,0.503734168,software frameworks rely,non-cs
0.778257524,0.324709499,0.587618709,0.408414692,solution within,non-cs
0.280203651,0.53257641,0.763980744,0.754294601,solve numerical problems,non-cs
0.136471945,0.53819892,0.787754033,0.476787128,solve ordinary differential equations,non-cs
0.750262432,0.267861823,0.585538129,0.343041613,solve problems,non-cs
0.37037995,0.971921022,0.511524161,0.48285086,solve tridiagonal systems,non-cs
0.785953464,0.286487724,0.571091921,0.348862338,solved using,non-cs
0.370413283,0.537568192,0.179173741,0.726405272,solvent accessible surface area,non-cs
0.762331005,0.273195553,0.580652088,0.344397584,solving behaviour,non-cs
0.319518206,0.52492105,0.791189142,0.620686502,solving combinatorial problems,non-cs
0.144866262,0.530997872,0.784429352,0.46747998,solving partial differential equations,non-cs
0.522569729,0.364552882,0.091345905,0.299664089,solving sparse linear systems,non-cs
0.528655032,0.349568572,0.487756023,0.476528779,somehow defined,non-cs
0.459166495,0.46055888,0.425237399,0.232440065,sometimes across multiple sensory modalities,non-cs
0.253904425,0.45168737,0.303528085,0.510490308,sometimes also known,non-cs
0.219460532,0.680965688,0.765706487,0.784626566,sometimes called applied linear algebra,non-cs
0.230160902,0.437363685,0.274641569,0.520284491,sometimes called memory,non-cs
0.253838371,0.449392935,0.299906778,0.509885757,sometimes known,non-cs
0.243375007,0.443914301,0.28697131,0.512710219,sometimes thought,non-cs
0.595319368,0.461341829,0.357890575,0.307472281,sometimes trying thousands,non-cs
0.473111137,0.508292267,0.438789076,0.471661134,sound picked,non-cs
0.516764663,0.371312997,0.082892664,0.283890698,sparse matrix given,non-cs
0.577852026,0.33261814,0.128648331,0.388690681,sparse structure,non-cs
0.508069713,0.418785444,0.523181676,0.213256443,special case,non-cs
0.504000239,0.415643934,0.524001386,0.214976952,special cases,non-cs
0.428839521,0.780954174,0.670296116,0.825489966,special dynamic memory allocation libraries,non-cs
0.486620314,0.375346398,0.543924165,0.22514235,special educational needs,non-cs
0.508701284,0.406855695,0.529535407,0.215264459,special object,non-cs
0.50986732,0.421564099,0.522325822,0.211827287,special section,non-cs
0.508531849,0.41609253,0.524682806,0.213918691,special type,non-cs
0.438558992,0.389997704,0.522962786,0.258446785,specialized area,non-cs
0.437525378,0.389239625,0.523979571,0.256133385,specialized classes,non-cs
0.408573137,0.416185789,0.49926905,0.326833766,specific categories,non-cs
0.466516668,0.387629381,0.526447951,0.341005807,specific instructions,non-cs
0.450367853,0.41074655,0.520474326,0.35544282,specific model,non-cs
0.451497828,0.43921283,0.52264338,0.337238657,specific ontology consisting,non-cs
0.390392455,0.398254803,0.655973656,0.571326826,specific purpose markup language based,non-cs
0.456509532,0.369801776,0.505571606,0.39217473,specific sense,non-cs
0.455054075,0.404403393,0.520899828,0.363838295,specific solution,non-cs
0.44118059,0.373255447,0.51876437,0.338580832,specific task,non-cs
0.444765899,0.432932385,0.515515724,0.362030298,specific transfer function,non-cs
0.405123438,0.414794991,0.496565745,0.326094684,specific types,non-cs
0.41072574,0.426595801,0.497024448,0.3335318,specific types provided,non-cs
0.41202142,0.47215428,0.649222853,0.579371459,specification language,non-cs
0.723081329,0.401995315,0.463037818,0.599556331,specifications supporting,non-cs
0.723250237,0.406471831,0.45857618,0.594618459,specified description,non-cs
0.754443576,0.453955993,0.370284794,0.596576529,specified explicitly,non-cs
0.115511685,0.367792681,0.558329685,0.351324222,spectral methods take,non-cs
0.115753955,0.371279898,0.56089461,0.359296364,spectral methods use basis functions,non-cs
0.486477152,0.215839009,0.604400367,0.255446218,speech recognition systems require,non-cs
0.650715862,0.474727797,0.129701671,0.595616274,spoken  simple data entry,non-cs
0.521718007,0.119749328,0.661372173,0.349587263,square automatic interaction detection,non-cs
0.520917891,0.123350176,0.65779491,0.354858443,squares support,non-cs
0.547945221,0.423157692,0.339117888,0.580389705,standard example,non-cs
0.614622523,0.367554757,0.179365316,0.439020241,standard low,non-cs
0.797664977,0.248395394,0.27157712,0.585376353,standard problems solved,non-cs
0.577679717,0.683777948,0.429389152,0.559188786,stanford university,non-cs
0.569255075,0.230076215,0.551258608,0.226029664,state diagrams require,non-cs
0.357000533,0.855677734,0.433737085,0.562418309,state university,non-cs
0.605581937,0.478211572,0.175118924,0.28360023,static access permissions,non-cs
0.432469313,0.35126857,0.162867119,0.447614364,static single assignment,non-cs
0.75459869,0.767055143,0.435718382,0.545421538,stating whether,non-cs
0.433377109,0.657298269,0.610751405,0.571928289,statistics community,non-cs
0.730523767,0.295865372,0.304643584,0.197185487,steal database approach,non-cs
0.274571988,0.324292467,0.503079377,0.658492437,step size,non-cs
0.278186418,0.575512449,0.611439892,0.3676567,stochastic control aims,non-cs
0.388034,0.827821284,0.426704823,0.594172726,stockholm university,non-cs
0.401064592,0.722618824,0.596046393,0.657926614,storage details,non-cs
0.452241328,0.251048051,0.510467355,0.752729998,stored contiguously,non-cs
0.880824374,0.502276737,0.63383785,0.62575555,storing additional information,non-cs
0.539609492,0.651291267,0.59774655,0.618014667,storing labeled data,non-cs
0.810468163,0.861848156,0.607108535,0.562237448,strategically using digital media,non-cs
0.619748133,0.570747602,0.38137482,0.358871622,streaming feature later,non-cs
0.550228149,0.553718815,0.072440713,0.366140147,stretch analog,non-cs
0.793110277,0.115210691,0.43229226,0.502165521,strict definition,non-cs
0.755977538,0.093797984,0.425568576,0.510002015,stricter definition,non-cs
0.498799479,0.610529423,0.161153543,0.546265681,strictly column diagonally dominant matrix,non-cs
0.498696831,0.6103921,0.161247779,0.546295791,strictly diagonally dominant matrix,non-cs
0.662437832,0.027515003,0.441232131,0.527904068,strictly higher cardinality,non-cs
0.250362888,0.563878745,0.523101859,0.814333281,string kernel allows,non-cs
0.659275033,0.133103373,0.377051229,0.501113827,strong type,non-cs
0.699249792,0.083979427,0.390784576,0.539470578,stronger reductions,non-cs
0.695754465,0.086948953,0.388690585,0.5378239,stronger sense,non-cs
0.695653856,0.085559329,0.38929337,0.538593557,stronger variation,non-cs
0.671889889,0.422744702,0.373381705,0.60217943,strongly believed,non-cs
0.516510779,0.704686645,0.265943505,0.09592414,structural risk minimization,non-cs
0.363956457,0.357337427,0.40324451,0.135053832,structure used depends,non-cs
0.818704475,0.485995533,0.492603496,0.661578902,structured information standards,non-cs
0.818476304,0.486268837,0.492738921,0.66141664,structured model,non-cs
0.582212165,0.582175722,0.548343037,0.473244684,studied formulation,non-cs
0.530349295,0.587792608,0.542269641,0.462077438,studies sets,non-cs
0.698045903,0.422309134,0.590127352,0.37966955,study optimal portfolios,non-cs
0.78338284,0.440726514,0.466668247,0.294522911,sub field,non-cs
0.616374951,0.386742062,0.517415866,0.521702576,subject knowledge,non-cs
0.342019197,0.484267022,0.473859883,0.539582128,subjunctive possibility,non-cs
0.295292893,0.598964945,0.598525079,0.533890312,subobject classifier,non-cs
0.2939167,0.599595955,0.600501114,0.533914798,subobject classifiers,non-cs
0.244109571,0.657916951,0.562189363,0.495403387,subproblem solutions,non-cs
0.245310277,0.628955143,0.534141133,0.462383819,subproblems recursively,non-cs
0.564366484,0.71263003,0.549654216,0.585640675,subsequent object instances creation,non-cs
0.611126491,0.507682909,0.460337863,0.549987886,subsequently developed,non-cs
0.563646142,0.121555498,0.347030724,0.575364469,substantially improved,non-cs
0.397071343,0.23004519,0.353344668,0.598494883,successful cognitive architectures include act,non-cs
0.298884411,0.491493177,0.413945017,0.870657159,successively fitting parabolas,non-cs
0.662684015,0.265504397,0.402048218,0.539993641,sufficiently close,non-cs
0.344066003,0.387116977,0.400542072,0.20680433,suggest different restrictions,non-cs
0.665296948,0.226135089,0.368720753,0.633204475,suitable cost function,non-cs
0.645923368,0.3005173,0.448498152,0.660236927,support creating,non-cs
0.69220307,0.436984614,0.671254852,0.592791981,support infrastructure,non-cs
0.566078071,0.286308665,0.383338211,0.710900428,support people,non-cs
0.552868725,0.408563561,0.25071654,0.616079195,support regular expression,non-cs
0.396025023,0.272505221,0.749917563,0.626122662,support vector machines allow,non-cs
0.392156057,0.275030508,0.749583082,0.623221346,support vector machines website,non-cs
0.490416943,0.29370463,0.76768455,0.743674414,supported streaming media,non-cs
0.407630446,0.457437054,0.429308789,0.257028951,supporting different sets,non-cs
0.516813435,0.591290985,0.543000353,0.452329445,survey paper,non-cs
0.392299128,0.833509997,0.533062163,0.453974719,susa framework implements bcjr algorithm,non-cs
0.503967796,0.952661268,0.633175956,0.711986407,swarm intelligence,non-cs
0.503853943,0.952802778,0.632655938,0.712214379,swarm intelligence refers,non-cs
0.503773909,0.956861692,0.626042909,0.713796245,swarm principles,non-cs
0.375137502,0.103199218,0.376187466,0.510540547,switch much faster,non-cs
0.434821947,0.508387603,0.665726428,0.825570068,switching circuit theory,non-cs
0.435196508,0.508444301,0.665684733,0.825566998,switching circuit theory provided,non-cs
0.39975456,0.755756069,0.271481655,0.376053774,symmetric boolean function,non-cs
0.40096376,0.754919201,0.271362485,0.376052763,symmetric boolean functions,non-cs
0.446319247,0.723149671,0.267832801,0.375781986,symmetric term,non-cs
0.57692176,0.610214619,0.794696119,0.651847428,symposium on theory of computing,non-cs
0.684104894,0.525849,0.626363225,0.623785364,system components,non-cs
0.567104036,0.265118623,0.564081186,0.238814658,system must exhibit,non-cs
0.703480272,0.512536,0.624739399,0.575698188,system resources,non-cs
0.236320413,0.430271864,0.637483892,0.584804987,systemic functional linguistics,non-cs
0.561141561,0.145129414,0.455383545,0.296545861,systems architecture depends heavily,non-cs
0.570468382,0.503937572,0.691676099,0.679273815,systems architecture makes use,non-cs
0.595304382,0.535383247,0.67143128,0.695918268,systems design,non-cs
0.562217906,0.489717858,0.698167654,0.678234713,systems design could,non-cs
0.343891361,0.537731408,0.805091259,0.609603951,systems towards solving computational problems,non-cs
0.549693748,0.184373922,0.369021212,0.66881069,take advantage,non-cs
0.801623379,0.449447566,0.393446648,0.800132746,take control,non-cs
0.770970154,0.470351555,0.338628119,0.504451031,take full advantage,non-cs
0.497131762,0.446054604,0.153004119,0.624237534,takes actions autonomously,non-cs
0.772997562,0.375093907,0.452553376,0.478295616,takes precedence,non-cs
0.086761772,0.428651346,0.587056581,0.48760594,takes two matrices,non-cs
0.801672749,0.449476451,0.393455928,0.800209615,taking control,non-cs
0.614923081,0.43942575,0.563875731,0.392111764,target value,non-cs
0.611416675,0.503314434,0.60161596,0.571446663,tasks based,non-cs
0.546605874,0.244842495,0.313174715,0.101429748,tasks like outliers detection,non-cs
0.521370942,0.617480808,0.392121185,0.558924753,taylor et al,non-cs
0.433125416,0.503813171,0.804580996,0.755042711,teaching computational statistics,non-cs
0.819926658,0.412116446,0.708784987,0.558517635,technical designs,non-cs
0.820830412,0.411665064,0.708922177,0.557997041,technical issues,non-cs
0.59173937,0.459204019,0.396498392,0.517069452,technique known,non-cs
0.630101582,0.241487196,0.397035156,0.716385975,technique leads,non-cs
0.677970198,0.434605462,0.582654924,0.60699667,techniques used,non-cs
0.615945057,0.521419133,0.737847455,0.608650756,technology perspective,non-cs
0.376115453,0.379338521,0.774215495,0.418429322,telephone number,non-cs
0.377568192,0.379898465,0.773930943,0.419283482,telephone records,non-cs
0.379877876,0.380472995,0.773456998,0.420484413,telephone systems,non-cs
0.516778031,0.228970973,0.227407717,0.405367194,term avoided,non-cs
0.410635523,0.586672847,0.611926388,0.195108836,term bit slicing,non-cs
0.476798823,0.572297706,0.600348476,0.512640917,term data model,non-cs
0.625262467,0.245137259,0.363790167,0.313853808,term delay,non-cs
0.529227932,0.664523374,0.475342202,0.437281205,term floating point refers,non-cs
0.247909216,0.425833409,0.380313229,0.548623199,term may refer,non-cs
0.19962228,0.768430901,0.482833198,0.62272248,term memory,non-cs
0.269973909,0.290221824,0.480939942,0.793275537,term rank scale,non-cs
0.575743384,0.468025628,0.488948418,0.54814239,term used,non-cs
0.55516323,0.600011584,0.541692434,0.327014952,tested number n,non-cs
0.737220525,0.724840544,0.461879945,0.550435809,tests use,non-cs
0.747422279,0.748921469,0.447136298,0.547743537,tests whether,non-cs
0.235363434,0.647947264,0.640044024,0.227732603,text searching using boolean operators,non-cs
0.572507357,0.558603262,0.441737251,0.641964761,th entry,non-cs
0.559681196,0.575128487,0.43495868,0.64512108,thathachar introduced,non-cs
0.409910833,0.664471414,0.797796656,0.722888377,theorem  computer science,non-cs
0.365282163,0.623483769,0.69086878,0.791898657,theorem concerns logical formulas,non-cs
0.250550172,0.581350764,0.288659705,0.659690046,theorem may also,non-cs
0.216902244,0.56252518,0.629348386,0.760491602,theoretical immunology,non-cs
0.755685568,0.576862246,0.51069325,0.394977634,theoretical point,non-cs
0.767611835,0.570470474,0.506384466,0.388897535,theoretical upper bound,non-cs
0.703707879,0.418717026,0.257500757,0.555432429,theoretically turing complete,non-cs
0.732633702,0.591493862,0.519804933,0.407858783,theory formed,non-cs
0.735246834,0.589911127,0.519005014,0.406252232,theory used,non-cs
0.39396178,0.322711339,0.619105201,0.833023905,therapeutic processes,non-cs
0.767705735,0.179812419,0.234620773,0.415511149,thereby reducing overall development time,non-cs
0.527414129,0.402896034,0.376620753,0.527175882,therefore generally considered,non-cs
0.499600394,0.282217518,0.530938721,0.246039602,therefore need analog,non-cs
0.635046371,0.483954479,0.458323868,0.549954273,therefore produces,non-cs
0.228551087,0.672024332,0.379138338,0.511158829,therefore two ripple,non-cs
0.532188068,0.323935966,0.693074229,0.563199694,thinking processes,non-cs
0.534042929,0.324156712,0.689588038,0.56276503,thinking used,non-cs
0.687768365,0.705311773,0.313551612,0.307024444,third normal form,non-cs
