PCA Untuned 0,PCA Untuned 1,phrase,label
0.077178484,0.229304128,popular alternative,non-cs
0.082929869,0.191455991,popular method,non-cs
0.488481444,0.216436271,popular modelviewcontroller architecture,non-cs
0.373950719,0.152036988,popular search query,non-cs
0.120811494,0.142119129,positively must know,non-cs
0.494250752,0.23492235,possible algorithms,non-cs
0.046518777,0.212403216,possible even,non-cs
0.242422973,0.288296662,possible set,non-cs
0.275999886,0.334311909,possible variants,non-cs
0.352160824,0.223306583,potential inputs,non-cs
0.292156414,0.117237759,potential users,non-cs
0.421703852,0.491594959,potentially heterogeneous implementations depending,non-cs
0.238478838,0.250359647,potentially involving,non-cs
0.443538389,0.352638418,power set must,non-cs
0.439823898,0.396327629,power set p,non-cs
0.442740113,0.440837675,prabhakar raghavan,non-cs
0.589688675,0.344851559,practical artificial neural networks,non-cs
0.233396161,0.54453893,practical limits,non-cs
0.131869006,0.267908363,practical reason,non-cs
0.36570223,0.294129316,practical streaming media,non-cs
0.168987613,0.200940903,practical use,non-cs
0.179022381,0.28749498,practical uses,non-cs
0.375929239,0.195126866,practices surrounding,non-cs
0.225579217,0.282089601,practitioners usually come,non-cs
0.078052826,0.173815039,precise answer,non-cs
0.12392323,0.275920401,predictable output,non-cs
0.283029171,0.280523107,predicted according,non-cs
0.170340334,0.288892594,predominantly expressed,non-cs
0.220751366,0.327586991,preferably seeded,non-cs
0.124524593,0.362253467,preferential attachment,non-cs
0.246125771,0.269812458,presently assigned value,non-cs
0.298300653,0.310684973,prevention would,non-cs
0.283767866,0.410251447,previous existing pre,non-cs
0.310295504,0.428958964,previous output,non-cs
0.256925639,0.536959011,previous section notwithstanding,non-cs
0.277145938,0.410274431,previous step,non-cs
0.327779843,0.398178376,previous work,non-cs
0.660144739,0.430247141,previously google image search,non-cs
0.335870963,0.728531852,previously unseen data,non-cs
0.471884635,0.304381108,primality tests,non-cs
0.491591698,0.235092793,primality tests prove,non-cs
0.565044429,0.538045729,primarily implemented using diodes,non-cs
0.171575591,0.383400356,primarily performing,non-cs
0.231932848,0.246661819,primary cause,non-cs
0.234211875,0.238254826,primary goal,non-cs
0.205097329,0.300320008,primary value,non-cs
0.290573863,0.31213096,prime factor,non-cs
0.410609505,0.289689377,principal components,non-cs
0.303813405,0.348728191,principal parts,non-cs
0.099692715,0.71524539,principle of least astonishment,non-cs
0.584976856,0.265953703,printer sharing,non-cs
0.686620665,0.30456318,printers across nodes,non-cs
0.241829876,0.426950742,probability one running,non-cs
0.408463828,0.442710274,problem provides,non-cs
0.453281736,0.476485655,problem refers,non-cs
0.457136322,0.303214535,problem solving,non-cs
0.255407158,0.646704133,problematic first,non-cs
0.321398786,0.357802451,problems calculable,non-cs
0.504850883,0.26751705,process communication,non-cs
0.319276264,0.396854325,process might simply,non-cs
0.624959984,0.337898879,process plant,non-cs
0.361387005,0.258801936,process used,non-cs
0.380527561,0.315280852,processes might,non-cs
0.666128316,0.195593356,processing data streams,non-cs
0.109301168,0.177145142,produce high,non-cs
0.68383379,0.185698469,product development,non-cs
0.327551131,0.216669885,product equivalent,non-cs
0.585864598,0.374197583,product manager susan wojcicki,non-cs
0.129665473,0.15372232,productive capabilities,non-cs
0.5761661,0.310948424,program authorship attribution,non-cs
0.608737512,0.236712645,programmers consciously intend,non-cs
0.74215484,0.214586543,programming idiom used,non-cs
0.747238624,0.278441395,programming languages consist,non-cs
0.632055288,0.171316256,programming paradigm whereby fundamental requirements,non-cs
0.556843414,0.266587732,programs written,non-cs
0.109604672,0.11575532,promising platform,non-cs
0.569502875,0.309686123,proof assistants,non-cs
0.502172945,0.278109409,proof method,non-cs
0.223632746,0.259672299,proper orthogonal decomposition,non-cs
0.02971706,0.25099115,proper subset,non-cs
0.405517948,0.264042884,proposed targeting,non-cs
0.242422761,0.300927694,proposition holds,non-cs
0.528456298,0.377065684,propositional logic may,non-cs
0.448150696,0.569112051,proprietary streaming format,non-cs
0.423530713,0.250763364,protect messages,non-cs
0.423829629,0.281793441,protection mechanisms,non-cs
0.370506602,0.392716065,protection paper,non-cs
0.390201742,0.374882402,protection state,non-cs
0.682418608,0.405496009,protein secondary structure,non-cs
0.710034859,0.320645993,protein sequences,non-cs
0.80621855,0.350156979,proteins online,non-cs
0.513154874,0.433864065,protocol versions 2,non-cs
0.158382171,0.198426968,provable guarantees,non-cs
0.483142136,0.123494614,provide data,non-cs
0.219332846,0.097869092,provide motivation,non-cs
0.584666637,0.105330262,provide programmable hardware functionality,non-cs
0.550520958,0.192657694,provides address translation,non-cs
0.370062839,0.138208504,providing shared access,non-cs
0.644042177,0.378347904,proxy pattern description,non-cs
0.475604968,0.633561296,proxyimage avoids multiple loading,non-cs
0.696717757,0.4532529,psychologist frank rosenblatt invented,non-cs
0.304316751,0.139499318,publicly available implementations,non-cs
0.653160423,0.285576966,published algorithms,non-cs
0.476435784,0.366994008,punctuation character,non-cs
0.401990051,0.516101594,pure tridiagonal matrix algorithm,non-cs
0.527618157,0.32347242,purpose commercial telegraph code known,non-cs
0.657223103,0.327394122,purpose cpu,non-cs
0.345349487,0.22641702,purpose language,non-cs
0.368198509,0.77786274,purpose lossless compression algorithm,non-cs
0.256866571,0.199977092,purpose meaning,non-cs
0.568908796,0.225471815,purpose operating systems,non-cs
0.383623916,0.245491101,puts elements,non-cs
0.386681221,0.361847617,quality prngs,non-cs
0.460647549,0.346129166,quantized signals,non-cs
0.397039779,0.480677641,quantum many,non-cs
0.702995319,0.407834973,quantum neural networks refer,non-cs
0.456655125,0.503455948,quaternary floating point  base three,non-cs
0.338583361,0.411983629,radhia cousot,non-cs
0.653332048,0.368584661,radiology report  determining speaker characteristics,non-cs
0.297586677,0.476454053,radius 1 centered,non-cs
0.327425072,0.413739174,radix point,non-cs
0.573611112,0.33733396,railway signalling,non-cs
0.304441138,0.431155349,rana el kaliouby,non-cs
0.263943834,0.914697121,random environment,non-cs
0.539331852,0.710454882,random number generators,non-cs
0.292589316,0.883451933,random projection,non-cs
0.386963628,0.794935617,random projection technique,non-cs
0.365943118,0.722503191,random variables,non-cs
0.357109387,0.312885762,randomization function always performed,non-cs
0.450204703,0.492837945,randomization technique would,non-cs
0.607481452,0.495217243,randomized algorithm whose output may,non-cs
0.460270718,0.585407575,randomly places new nodes,non-cs
0.454116147,0.345689072,range coding,non-cs
0.400569449,0.355558299,range encoding,non-cs
0.417159251,0.393507847,rank scale,non-cs
0.248478849,0.346624062,rapidly draw three,non-cs
0.400358519,0.190524863,rapidly increasing data sets,non-cs
0.342891171,0.369905887,rational series uses,non-cs
0.097302475,0.302941278,rational terms,non-cs
0.447110631,0.171164026,reach evidence,non-cs
0.413267052,0.187091555,reaching definitions,non-cs
0.563038861,0.2537896,reactive programming enables changes,non-cs
0.474901307,0.414127844,read  write,non-cs
0.172983267,0.209543445,real large,non-cs
0.126730818,0.339719143,real op,non-cs
0.292407648,0.314494512,real possibility  giorgio buttazzo says,non-cs
0.192502571,0.248735583,real world,non-cs
0.117475292,0.201110005,realistic rendering,non-cs
0.036073464,0.262422573,reasonably secure,non-cs
0.437788436,0.416787811,reasoning requires,non-cs
0.509657437,0.262845446,receiving messages,non-cs
0.197148442,0.325744586,recent times,non-cs
0.216735216,0.261949438,recent work,non-cs
0.150483279,0.194766491,recently attracted attention,non-cs
0.460083086,0.297187125,recently hired engineer huican zhu,non-cs
0.19059671,0.326141813,recently suggested,non-cs
0.368545502,0.175286871,recognize patterns,non-cs
0.592394675,0.39291594,recovery algorithm designed,non-cs
0.240911856,0.795326162,rectangular sub,non-cs
0.605787631,0.318180658,recurrent neural networks introduced,non-cs
0.498827909,0.319670623,recursion developed,non-cs
0.407595129,0.366905777,recursion method bearing,non-cs
0.49554084,0.287268728,recursive definition using,non-cs
0.455485559,0.498187517,recursively dividing,non-cs
0.461315593,0.285477533,recursively enumerable languages,non-cs
0.539283779,0.342649351,recursively subdividing,non-cs
0.462245003,0.421567427,redblack trees,non-cs
0.429251558,0.50285233,reduce expensive read operations,non-cs
0.238390347,0.741033483,reduced use,non-cs
0.383994621,0.547585309,reducibility notions,non-cs
0.428265023,0.744303046,reducing access time,non-cs
0.390105925,0.739000279,redundant functional units,non-cs
0.483624646,0.258499128,reference model,non-cs
0.599304133,0.26893499,reference modelin systems,non-cs
0.498232944,0.231844804,reference models,non-cs
0.207179048,0.333768712,reference remain,non-cs
0.667428021,0.282364557,reference sequitur algorithm implementation,non-cs
0.170771947,0.687601214,refers loosely,non-cs
0.558626916,0.365286149,refining products,non-cs
0.176859495,0.260451192,reflected automatically,non-cs
0.539806233,0.502233395,register allocation raises several problems,non-cs
0.170583928,0.387878013,regular languages,non-cs
0.305737789,0.412285487,regular languages refers,non-cs
0.701128305,0.304420984,regulatory filings,non-cs
0.482469192,0.58126857,reidemeister torsion,non-cs
0.386424355,0.179189299,related applications,non-cs
0.330162756,0.15338114,related information used,non-cs
0.535465579,0.216090521,related supervised learning methods,non-cs
0.164930674,0.165648572,relation holds,non-cs
0.671530459,0.320286105,relational mapping,non-cs
0.279649107,0.282483509,relative computability,non-cs
0.091507397,0.49680662,relatively autonomous discipline,non-cs
0.173825853,0.480913528,relatively new area,non-cs
0.148479157,0.80178257,relatively short history,non-cs
0.616375533,0.512332936,relay logic  fluidic logic,non-cs
0.311313704,0.218954987,relevant logic,non-cs
0.207792606,0.481360528,remaining positions towards,non-cs
0.036040793,0.227201696,remarkably good properties,non-cs
0.231296209,0.253475089,remembered using,non-cs
0.482503209,0.727237306,remote error indication,non-cs
0.493983358,0.742407033,removed organs,non-cs
0.570414474,0.312339948,rendering realistic 3d computer graphics,non-cs
0.315859846,0.300976035,repeated interactions,non-cs
0.420207146,0.342716291,repeatedly calculating,non-cs
0.396675893,0.235924243,repeatedly determine values,non-cs
0.256307038,0.252826256,repeatedly steps forward,non-cs
0.690878493,0.627028004,replaces runtime computation,non-cs
0.56309308,0.505997665,replacing learned multiplication,non-cs
0.4019768,0.726738824,reports defects,non-cs
0.776426358,0.505873814,represent boolean functions,non-cs
0.757029078,0.382216946,represent complex software constructions,non-cs
0.552138327,0.320949381,representation curve,non-cs
0.134411054,0.079127752,represented exactly,non-cs
0.277601266,0.423978712,representing floating,non-cs
0.351168487,0.193073304,representing solutions,non-cs
0.534400987,0.229281309,represents data,non-cs
0.394601918,0.311646207,require large data,non-cs
0.342742952,0.493755109,required distinguishing spaces,non-cs
0.470741803,0.281940677,required information content,non-cs
0.499903617,0.264249732,requirement diagram,non-cs
0.298161573,0.260151918,requirement due,non-cs
0.365583391,0.439263835,requires finding,non-cs
0.167073722,0.734757787,requiring little configuration,non-cs
0.647476147,0.259251872,research concerning anchor modeling,non-cs
0.591384254,0.272163144,research group,non-cs
0.528573344,0.337587543,research paper,non-cs
0.463728365,0.422631842,researcher thomas r,non-cs
0.70603246,0.269011907,researchers study multi,non-cs
0.354074248,0.258805903,resolving necessary dependencies,non-cs
0.453098955,0.231733503,resource acquisition,non-cs
0.471763835,0.272165678,resource usage,non-cs
0.352662188,0.263336924,resource used,non-cs
0.280864288,0.29779028,resources needed,non-cs
0.022660225,0.206114742,respected role,non-cs
0.235075261,0.406888539,responsibility  however,non-cs
0.230376072,0.826781002,restricted subset,non-cs
0.300910851,0.573469056,result replaces one,non-cs
0.821989988,0.297867075,resulting relational database schema,non-cs
0.400156069,0.680667571,rethinking  emotions,non-cs
0.207103615,0.344477347,returned solution,non-cs
0.23588236,0.308568835,returned solutions,non-cs
0.505601744,0.633689964,reveal internal structures hidden,non-cs
0.3703378,0.492531105,richard clark pasco,non-cs
0.415253051,0.549487212,richard schroeppel,non-cs
0.440769048,0.404759365,richard snodgrass proposed,non-cs
0.185349835,0.256405802,right subtree,non-cs
0.204052873,0.782425524,rigid body,non-cs
0.180208279,0.198440874,rigorous solution,non-cs
0.158635064,0.183377582,rigorous technique,non-cs
0.181597208,0.061709674,rising interest,non-cs
0.255484182,0.584334705,risky assets,non-cs
0.576549185,0.299120918,rnyi information dimension,non-cs
0.630381522,0.480770763,robert merton used stochastic control,non-cs
0.828375279,0.30737432,robotics researchers,non-cs
0.358303556,0.197034321,robust optimization,non-cs
0.35108098,0.107358694,robust optimization date back,non-cs
0.363199798,0.491810172,roland leia,non-cs
0.37515438,0.438990585,root causes,non-cs
0.375507176,0.291345902,root r connected,non-cs
0.324269546,0.42344915,rosalind picard,non-cs
0.185704264,0.792111598,rough measure,non-cs
0.258380661,0.371494118,roughly describing,non-cs
0.25688122,0.105277573,rule  applies,non-cs
0.616021001,0.713912914,run arbitrary programs,non-cs
0.14771243,0.75815873,running slowly,non-cs
0.099354222,0.19700189,safely operate,non-cs
0.401874075,0.67831253,sandstorm hash,non-cs
0.419266721,0.324883975,satisfies markov properties,non-cs
0.244370627,0.048095572,satisfy specified requirements,non-cs
0.20017996,0.318494345,saving manner,non-cs
0.280338464,0.141173352,scalable implementation,non-cs
0.562517981,0.255687095,scale integrated circuits,non-cs
0.575180651,0.25347096,scale integration circuits,non-cs
0.492481682,0.262645355,scale optimization,non-cs
0.578847348,0.198790329,schematic diagram,non-cs
0.54090079,0.288921497,scientific literature,non-cs
0.068255204,0.470153661,seamless transaction,non-cs
0.429015874,0.136742238,search algorithm similar,non-cs
0.669121086,0.285845452,search engine owned,non-cs
0.581797486,0.233817179,search key words,non-cs
0.566095055,0.529638199,sebastian hack,non-cs
0.340579439,0.594350904,second argument,non-cs
0.363505646,0.401690972,second link field pointing,non-cs
0.345719922,0.550905233,second round,non-cs
0.377086832,0.496969198,second step uses,non-cs
0.352537009,0.722229697,secondary hash,non-cs
0.299990173,0.190615956,section follows,non-cs
0.403110405,0.784594691,section illustrates abstract interpretation,non-cs
0.352070549,0.737886972,section limitations,non-cs
0.468286138,0.392948904,security implications,non-cs
0.500247977,0.264803909,security protocol used,non-cs
0.481237466,0.243737141,see characteristic function,non-cs
0.072572628,0.170398888,see ideal,non-cs
0.039926128,0.223747499,seems logical,non-cs
0.462448488,0.368834476,select adder,non-cs
0.375088338,0.475362516,select adder generally consists,non-cs
0.581248365,0.438835449,selected bibliography,non-cs
0.410051956,0.685109648,selective restriction,non-cs
0.113603467,0.222445313,semantically secure,non-cs
0.654488218,0.260473893,sensor networks,non-cs
0.357090114,0.888829893,sentinel node alone,non-cs
0.437100584,0.938192498,separate executions,non-cs
0.278231325,0.863402658,separate parts,non-cs
0.340570007,0.529313492,separates two,non-cs
0.475226713,0.569704819,separates two convex hulls,non-cs
0.413639916,0.773339528,sequence alignment generally fall,non-cs
0.723288094,0.269241322,sequitur algorithm constructs,non-cs
0.656491326,0.462795094,serial dependencies,non-cs
0.446987784,0.420900388,series studies,non-cs
0.685451323,0.333901096,server side object participating,non-cs
0.289948175,0.506391015,set difference,non-cs
0.420503752,0.299355192,set notation,non-cs
0.353703021,0.43461651,seung proposed nmf mainly,non-cs
0.549181759,0.438324323,seventh annual acm symposium,non-cs
0.424930101,0.324738743,several number bases,non-cs
0.32071142,0.297908392,several object,non-cs
0.36132247,0.273619285,several possible known causes,non-cs
0.377877884,0.219682443,several projects,non-cs
0.384263992,0.213860282,several real networks,non-cs
0.500312697,0.214753992,several researchers,non-cs
0.399567067,0.254242901,several set operations,non-cs
0.297873583,0.435999042,several variations,non-cs
0.260896636,0.272537418,several waves,non-cs
0.236127301,0.564353112,severe uncertainty,non-cs
0.766990914,0.163847075,sharing operating systems schedule tasks,non-cs
0.377094993,0.316456591,sharing route,non-cs
0.120221617,0.312396106,sharp edge,non-cs
0.278934896,0.358168351,shing lee,non-cs
0.437249388,0.799012546,short-circuit evaluation,non-cs
0.30493501,0.288418872,showing multiple points,non-cs
0.500648952,0.384411188,sigmoid function include,non-cs
0.292305845,0.338653879,signal prior,non-cs
0.49686619,0.286400708,signaling protocol based,non-cs
0.199703027,0.157177192,similar systems,non-cs
0.146845976,0.249153738,similar two strings,non-cs
0.140998413,0.155474763,similarly created,non-cs
0.239422585,0.614572172,simple binary logic truth values,non-cs
0.400260379,0.408203837,simple competitive learning algorithm,non-cs
0.365180111,0.42368604,simple digital signals represent information,non-cs
0.069948556,0.443622872,simple display,non-cs
0.238093423,0.382844369,simple dynamic array,non-cs
0.244560899,0.479057441,simple echo state networks,non-cs
0.103169302,0.765405964,simple low,non-cs
0.230629562,0.498110012,simple rational numbers,non-cs
0.133367546,0.430368922,simple value type,non-cs
0.040107241,0.422927811,simple way,non-cs
0.382583844,0.491319325,simpler array indexing operation,non-cs
0.049466164,0.484727422,simplest case,non-cs
0.208266105,0.653955007,simplified form,non-cs
0.475508455,0.322091719,simplify formulas,non-cs
0.174801417,0.414549401,simply assigned,non-cs
0.179669569,0.464487616,simply row,non-cs
0.186385677,0.552800283,simply ssa,non-cs
0.64587779,0.304847027,simulate electromagnetic propagation,non-cs
0.502011221,0.291244554,simulate human affects,non-cs
0.21369045,0.42770454,simulated one,non-cs
0.504499868,0.262741931,simultaneously dispatching multiple instructions,non-cs
0.357441212,0.223899026,simultaneously optimizes,non-cs
0.483560628,0.860390058,since lazy inheritance called,non-cs
0.582899515,0.727926913,since static hashing requires,non-cs
0.36153425,0.902543882,single abstract comparison operation,non-cs
0.306073077,0.869273381,single binary output,non-cs
0.202116833,0.835232723,single core,non-cs
0.581872216,0.579880519,single core processors also used,non-cs
0.535121824,0.763621303,single core processors used,non-cs
0.335406519,0.665023877,single core systems became,non-cs
0.210458783,0.746389174,single counterexample,non-cs
0.223172647,0.817676574,single data,non-cs
0.235108728,0.8631068,single execution,non-cs
0.16157321,0.840525843,single form,non-cs
0.177425751,0.841094112,single instance,non-cs
0.209895068,0.809617143,single instruction,non-cs
0.281243481,0.881225364,single neuron,non-cs
0.268473264,0.869908272,single node,non-cs
0.149153935,0.635346481,single solution exists,non-cs
0.136829681,0.684621515,single strong learner,non-cs
0.177000825,0.831881764,single value,non-cs
0.255301915,0.176599249,situation awareness,non-cs
0.303141843,0.436942758,six degrees,non-cs
0.196039055,0.380904106,six degrees of freedom,non-cs
0.561903418,0.435019034,sixth annual acm symposium,non-cs
0.263583624,0.470373919,sixth normal form,non-cs
0.414954713,0.37782206,size array,non-cs
0.30585145,0.483591888,sized 1919 board,non-cs
0.444078591,0.119895381,skills embodied within,non-cs
0.517593885,0.662222415,sleep algorithm,non-cs
0.239350122,0.761315348,slightly different variety,non-cs
0.197613803,0.793018719,slower speed,non-cs
0.321714872,0.792485759,slowly varying envelope approximation,non-cs
0.094385521,0.741852108,small amount,non-cs
0.281150328,0.771816734,small memory footprint,non-cs
0.109707625,0.745945379,small number,non-cs
0.110794754,0.772137524,small region,non-cs
0.127913423,0.712725892,small sections,non-cs
0.252908147,0.663576002,small subdomains,non-cs
0.187201733,0.787401744,smaller bit width,non-cs
0.374996268,0.774251162,smaller processors,non-cs
0.322364845,0.736298623,smaller subproblems,non-cs
0.371809717,0.466584705,smalltalk provides,non-cs
0.170575355,0.251057069,smart street lights,non-cs
0.718398841,0.475139249,smb  server message block,non-cs
0.716114088,0.4573393,smb2  server message block,non-cs
0.263636493,0.317645575,smoothness assumption additionally yields,non-cs
0.544983279,0.359585183,social sciences,non-cs
0.12245215,0.175215127,socially responsible,non-cs
0.716588252,0.438844374,software architect simon brown,non-cs
0.778047779,0.504006058,software blueprint means,non-cs
0.827170014,0.336099717,software decomposition whereby fundamental requirements,non-cs
0.862399696,0.277220293,software design description,non-cs
0.871227757,0.316427514,software engineeringis,non-cs
0.722188206,0.205482941,software frameworks aim,non-cs
0.765415075,0.269119814,software frameworks consist,non-cs
0.753392396,0.257300251,software frameworks rely,non-cs
0.348154663,0.277381057,solution within,non-cs
0.729497352,0.407738941,solve numerical problems,non-cs
0.613237064,0.562809959,solve ordinary differential equations,non-cs
0.42776266,0.264275224,solve problems,non-cs
0.603444975,0.391816638,solve tridiagonal systems,non-cs
0.289956732,0.379494704,solved using,non-cs
0.259618508,0.306009531,solvent accessible surface area,non-cs
0.447985726,0.329040199,solving behaviour,non-cs
0.743559076,0.312890561,solving combinatorial problems,non-cs
0.761693442,0.520841944,solving partial differential equations,non-cs
0.493311462,0.719905532,solving sparse linear systems,non-cs
0.144600007,0.194247488,somehow defined,non-cs
0.381811322,0.378152027,sometimes across multiple sensory modalities,non-cs
0.191656885,0.391717668,sometimes also known,non-cs
0.639406311,0.454719483,sometimes called applied linear algebra,non-cs
0.386035631,0.50159257,sometimes called memory,non-cs
0.166239407,0.418134737,sometimes known,non-cs
0.237232979,0.526422644,sometimes thought,non-cs
0.3771557,0.415179077,sometimes trying thousands,non-cs
0.224124813,0.342732849,sound picked,non-cs
0.39292022,0.887461022,sparse matrix given,non-cs
0.175154559,0.86472423,sparse structure,non-cs
0.261189606,0.460337685,special case,non-cs
0.310504159,0.471122295,special cases,non-cs
0.803170278,0.406646182,special dynamic memory allocation libraries,non-cs
0.381425051,0.391079402,special educational needs,non-cs
0.268546865,0.385737899,special object,non-cs
0.294137892,0.45738259,special section,non-cs
0.242886898,0.435285258,special type,non-cs
0.296853597,0.322832097,specialized area,non-cs
0.440094413,0.36578853,specialized classes,non-cs
0.336521242,0.23817207,specific categories,non-cs
0.351129295,0.177842619,specific instructions,non-cs
0.342904976,0.248192662,specific model,non-cs
0.455585202,0.22910543,specific ontology consisting,non-cs
0.49905659,0.238336618,specific purpose markup language based,non-cs
0.207030185,0.275009137,specific sense,non-cs
0.293145499,0.220860685,specific solution,non-cs
0.29584665,0.211573881,specific task,non-cs
0.3638113,0.216373916,specific transfer function,non-cs
0.315442602,0.321315085,specific types,non-cs
0.337955239,0.229261345,specific types provided,non-cs
0.542238371,0.240159929,specification language,non-cs
0.34905357,0.102539153,specifications supporting,non-cs
0.258681546,0.145576232,specified description,non-cs
0.163774491,0.071330773,specified explicitly,non-cs
0.412747503,0.398475034,spectral methods take,non-cs
0.592219981,0.382216671,spectral methods use basis functions,non-cs
0.580325485,0.368560846,speech recognition systems require,non-cs
0.281477512,0.395511674,spoken  simple data entry,non-cs
0.40690716,0.254241778,square automatic interaction detection,non-cs
0.284498257,0.269859214,squares support,non-cs
0.153548572,0.302497409,standard example,non-cs
0.131784667,0.801082473,standard low,non-cs
0.267493406,0.313700406,standard problems solved,non-cs
0.540220766,0.396542141,stanford university,non-cs
0.566447639,0.481808357,state diagrams require,non-cs
0.445812466,0.473376819,state university,non-cs
0.563188745,0.671330038,static access permissions,non-cs
0.235726558,0.870125291,static single assignment,non-cs
0.325886029,0.368671331,stating whether,non-cs
0.606616,0.365502152,statistics community,non-cs
0.711377653,0.794554672,steal database approach,non-cs
0.270795469,0.325451017,step size,non-cs
0.500958462,0.30692887,stochastic control aims,non-cs
0.620745603,0.491607758,stockholm university,non-cs
0.518822022,0.456497708,storage details,non-cs
0.275195215,0.218142476,stored contiguously,non-cs
0.461923728,0.192127563,storing additional information,non-cs
0.58718564,0.291390519,storing labeled data,non-cs
0.575217536,0.331949989,strategically using digital media,non-cs
0.433180171,0.330876749,streaming feature later,non-cs
0.33935,0.585008538,stretch analog,non-cs
0.177738199,0.366091822,strict definition,non-cs
0.229187325,0.438364897,stricter definition,non-cs
0.336231637,0.582334197,strictly column diagonally dominant matrix,non-cs
0.25800956,0.530882277,strictly diagonally dominant matrix,non-cs
0.15192575,0.44009595,strictly higher cardinality,non-cs
0.54417325,0.2600937,string kernel allows,non-cs
0.011369032,0.250311142,strong type,non-cs
0.120038844,0.352631988,stronger reductions,non-cs
0.040668747,0.276387866,stronger sense,non-cs
0.067171962,0.272376509,stronger variation,non-cs
0.025062907,0.112197047,strongly believed,non-cs
0.47098759,0.438513211,structural risk minimization,non-cs
0.418910998,0.523832441,structure used depends,non-cs
0.405088026,0.18938967,structured information standards,non-cs
0.303815464,0.245959415,structured model,non-cs
0.474561914,0.304332551,studied formulation,non-cs
0.543684723,0.332435157,studies sets,non-cs
0.451486742,0.207659668,study optimal portfolios,non-cs
0.324786146,0.418902936,sub field,non-cs
0.357813848,0.169905934,subject knowledge,non-cs
0.265770746,0.441042764,subjunctive possibility,non-cs
0.532868902,0.375846751,subobject classifier,non-cs
0.621427057,0.366528514,subobject classifiers,non-cs
0.594069332,0.367926783,subproblem solutions,non-cs
0.570094967,0.381081323,subproblems recursively,non-cs
0.56861773,0.273188449,subsequent object instances creation,non-cs
0.292534445,0.226507195,subsequently developed,non-cs
0.085819354,0.154687508,substantially improved,non-cs
0.383315373,0.121895007,successful cognitive architectures include act,non-cs
0.432026533,0.327693651,successively fitting parabolas,non-cs
0,0.141397027,sufficiently close,non-cs
0.434328532,0.595378704,suggest different restrictions,non-cs
0.146877771,0.170928518,suitable cost function,non-cs
0.232633273,0.025839591,support creating,non-cs
0.396029081,0.143253309,support infrastructure,non-cs
0.23621773,0.119466056,support people,non-cs
0.106059363,0.217321661,support regular expression,non-cs
0.541685277,0.165848288,support vector machines allow,non-cs
0.771159278,0.287475236,support vector machines website,non-cs
0.330128222,0.133122818,supported streaming media,non-cs
0.396180746,0.360824637,supporting different sets,non-cs
0.388792614,0.358488229,survey paper,non-cs
0.725088441,0.255820363,susa framework implements bcjr algorithm,non-cs
0.540162121,0.288787635,swarm intelligence,non-cs
0.700174477,0.303939972,swarm intelligence refers,non-cs
0.578307758,0.314392816,swarm principles,non-cs
0.262876245,0.294492014,switch much faster,non-cs
0.792503344,0.448900103,switching circuit theory,non-cs
0.737816477,0.378144914,switching circuit theory provided,non-cs
0.494554926,0.618025632,symmetric boolean function,non-cs
0.498078847,0.615049095,symmetric boolean functions,non-cs
0.165974376,0.439717825,symmetric term,non-cs
0.917757036,0.345170177,symposium on theory of computing,non-cs
0.548905451,0.275948736,system components,non-cs
0.435397083,0.268533884,system must exhibit,non-cs
0.464052705,0.24810132,system resources,non-cs
0.556900714,0.337437486,systemic functional linguistics,non-cs
0.53667964,0.449614519,systems architecture depends heavily,non-cs
0.64859308,0.146907219,systems architecture makes use,non-cs
0.706222584,0.275879497,systems design,non-cs
0.557721838,0.171298221,systems design could,non-cs
0.808129116,0.26122284,systems towards solving computational problems,non-cs
0.178614203,0.212414911,take advantage,non-cs
0.223779676,0.187867292,take control,non-cs
0.144207375,0.080136961,take full advantage,non-cs
0.189674717,0.302500492,takes actions autonomously,non-cs
0.185575738,0.36023224,takes precedence,non-cs
0.529788162,0.549381732,takes two matrices,non-cs
0.245898807,0.177221823,taking control,non-cs
0.334900786,0.271048931,target value,non-cs
0.44369023,0.282729254,tasks based,non-cs
0.558417729,0.419013784,tasks like outliers detection,non-cs
0.433464956,0.367004997,taylor et al,non-cs
0.915847954,0.445772961,teaching computational statistics,non-cs
0.550650912,0.252399837,technical designs,non-cs
0.44438943,0.391279972,technical issues,non-cs
0.16775053,0.207940726,technique known,non-cs
0.187327141,0.127831027,technique leads,non-cs
0.350254381,0.209920162,techniques used,non-cs
0.666093006,0.213091409,technology perspective,non-cs
0.499177298,0.405476333,telephone number,non-cs
0.624164729,0.453029764,telephone records,non-cs
0.596955283,0.391216552,telephone systems,non-cs
0.303455534,0.93294845,term avoided,non-cs
0.526405985,0.47542446,term bit slicing,non-cs
0.52938123,0.299387303,term data model,non-cs
0.356163897,0.705901911,term delay,non-cs
0.394240857,0.454948642,term floating point refers,non-cs
0.319217926,0.228952308,term may refer,non-cs
0.346405364,0.377917369,term memory,non-cs
0.427639589,0.374877069,term rank scale,non-cs
0.237803394,0.222773697,term used,non-cs
0.429405965,0.433216491,tested number n,non-cs
0.635982822,0.324040279,tests use,non-cs
0.481330863,0.443570412,tests whether,non-cs
0.809795874,0.458882922,text searching using boolean operators,non-cs
0.342055969,0.334706023,th entry,non-cs
0.332921961,0.294982339,thathachar introduced,non-cs
0.832539066,0.520577605,theorem  computer science,non-cs
0.652244062,0.397714552,theorem concerns logical formulas,non-cs
0.427454745,0.376699503,theorem may also,non-cs
0.618484376,0.391953093,theoretical immunology,non-cs
