PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,PCA Tuned 4,phrase,label
0.583788763,0.397109978,0.371222806,0.479600121,0.879340255,proprietary streaming format,non-cs
0.381413498,0.521292465,0.69674685,0.436676326,0.668907095,protect messages,non-cs
0.288230091,0.377567456,0.682166719,0.482115642,0.431393103,protection mechanisms,non-cs
0.452612237,0.482931118,0.732191274,0.413354681,0.509254038,protection paper,non-cs
0.419925533,0.592348864,0.73037192,0.528796529,0.474274091,protection state,non-cs
0.403668709,0.224129149,0.320433374,0.613443987,0.396762956,protein secondary structure,non-cs
0.444722033,0.244697077,0.30476983,0.570415772,0.386902241,protein sequences,non-cs
0.492476415,0.517462427,0.491563417,0.092639446,0.577558356,proteins online,non-cs
0.442844365,0.439242123,0.471855522,0.514872971,0.751095902,protocol versions 2,non-cs
0.514358152,0.473807575,0.771655933,0.536828422,0.554424558,provable guarantees,non-cs
0.677218923,0.246356658,0.602054819,0.452870384,0.567979003,provide data,non-cs
0.323569698,0.335557192,0.519374819,0.171018097,0.262401936,provide motivation,non-cs
0.30792348,0.212236345,0.455733543,0.457565556,0.808507412,provide programmable hardware functionality,non-cs
0.517501042,0.541238413,0.628555903,0.090917857,0.55529738,provides address translation,non-cs
0.532937888,0.519338071,0.602585029,0.309118826,0.929712467,providing shared access,non-cs
0.578612833,0.203422096,0.387446752,0.558928033,0.387770721,proxy pattern description,non-cs
0.263663837,0.423528236,0.534099919,0.902529054,0.766502438,proxyimage avoids multiple loading,non-cs
0.347185659,0.367771284,0.513824409,0.393739836,0.260183042,psychologist frank rosenblatt invented,non-cs
0.649104064,0.213781662,0.560746911,0.453460348,0.693495799,publicly available implementations,non-cs
0.597202241,0.13651131,0.492831066,0.399223362,0.510846608,published algorithms,non-cs
0.256431059,0.544431246,0.274194077,0.315748136,0.127388888,punctuation character,non-cs
0.427436152,0.024447156,0.296133756,0.632665144,0.492108216,pure tridiagonal matrix algorithm,non-cs
0.563568993,0.31373427,0.48349321,0.494272216,0.737463366,purpose commercial telegraph code known,non-cs
0.349701172,0.255619035,0.364978256,0.540426133,0.759725814,purpose cpu,non-cs
0.396833966,0.212720768,0.347398321,0.225111799,0.435335911,purpose language,non-cs
0.269487699,0.183288532,0.451209617,0.818206986,0.620412944,purpose lossless compression algorithm,non-cs
0.546861211,0.174680085,0.392248263,0.384505941,0.265683958,purpose meaning,non-cs
0.475124932,0.168965162,0.483132707,0.444441503,0.792375596,purpose operating systems,non-cs
0.353118451,0.446769358,0.15273077,0.455857363,0.391073559,puts elements,non-cs
0.526769813,0.506180737,0.479367679,0.245671787,0.725901034,quality prngs,non-cs
0.482847561,0.124526445,0.364478499,0.578940707,0.437121488,quantized signals,non-cs
0.818598396,0.325229271,0.320860284,0.627375024,0.365254725,quantum many,non-cs
0.43649407,0.085920664,0.362610228,0.486190408,0.376917001,quantum neural networks refer,non-cs
0.544656239,0.450391582,0.22303124,0.619033717,0.474827667,quaternary floating point  base three,non-cs
0.526192871,0.648184554,0.26538709,0.479102805,0.29552728,radhia cousot,non-cs
0.38768191,0.450954763,0.606346025,0.182969128,0.178617159,radiology report  determining speaker characteristics,non-cs
0.624645766,0.444941307,0.16070761,0.651493403,0.569110948,radius 1 centered,non-cs
0.456913226,0.371039212,0.253299099,0.544610269,0.366396882,radix point,non-cs
0.459267379,0.491962875,0.462838287,0.502825109,0.680333319,railway signalling,non-cs
0.467218852,0.768483197,0.438249271,0.532321635,0.414894705,rana el kaliouby,non-cs
0.503792792,0.343556739,0.201432053,0.544189667,0.333594474,random environment,non-cs
0.540662477,0.142920502,0.361628714,0.633660746,0.428514418,random number generators,non-cs
0.45790556,0.197541016,0.248648141,0.633710319,0.35599994,random projection,non-cs
0.352029324,0.151270968,0.234790466,0.539017469,0.402631461,random projection technique,non-cs
0.556025357,0.197862473,0.344857877,0.679560667,0.269494822,random variables,non-cs
0.406835805,0.335006702,0.418319362,0.533878103,0.541645212,randomization function always performed,non-cs
0.412168488,0.125195445,0.437640842,0.571640525,0.36665537,randomization technique would,non-cs
0.452128732,0.129693156,0.460033393,0.563876739,0.382545674,randomized algorithm whose output may,non-cs
0.595745848,0.301945801,0.404425135,0.564215808,0.501126688,randomly places new nodes,non-cs
0.363972537,0.161808506,0.363502733,0.400024381,0.54845556,range coding,non-cs
0.46545852,0.193672371,0.366772676,0.579810898,0.563762391,range encoding,non-cs
0.570686285,0.289713276,0.465896232,0.51044194,0.267415777,rank scale,non-cs
0.330716655,0.577738015,0.131958004,0.515938414,0.361722939,rapidly draw three,non-cs
0.818032554,0.297487611,0.364254398,0.596196376,0.715574841,rapidly increasing data sets,non-cs
0.505268566,0.308140115,0.30991173,0.349970542,0.245576026,rational series uses,non-cs
0.476320921,0.200597043,0.402330284,0.393360136,0.110337986,rational terms,non-cs
0.656622016,0.353957243,0.634496537,0.371534957,0.371717573,reach evidence,non-cs
0.728453117,0.276382574,0.456569406,0.329288888,0.252723035,reaching definitions,non-cs
0.289673577,0.228141196,0.490019024,0.464413803,0.489647846,reactive programming enables changes,non-cs
0.375672851,0.60971872,0.428309729,0.2602737,0.432636368,read  write,non-cs
0.598102927,0.625556727,0.079649549,0.58554474,0.512389387,real large,non-cs
0.481995274,0.534573956,0.200063311,0.290552182,0.367690889,real op,non-cs
0.462141037,0.653788345,0.409491922,0.508377173,0.309272365,real possibility  giorgio buttazzo says,non-cs
0.604406667,0.427064401,0.162277369,0.382797222,0.45084839,real world,non-cs
0.450767358,0.251086885,0.165131113,0.462481493,0.513254539,realistic rendering,non-cs
0.387149492,0.47592208,0.597797413,0.520035608,0.635396683,reasonably secure,non-cs
0.406134444,0.18320903,0.560471595,0.250625941,0.143890434,reasoning requires,non-cs
0.473100251,0.573478054,0.493711616,0.41057872,0.581759176,receiving messages,non-cs
0.678104535,0.762123173,0.351445967,0.398857955,0.420274775,recent times,non-cs
0.544172138,0.57036219,0.439470293,0.148107391,0.476510113,recent work,non-cs
0.741733998,0.854982034,0.388157982,0.267856523,0.354930123,recently attracted attention,non-cs
0.439773523,0.662067844,0.514021356,0.416810399,0.560514176,recently hired engineer huican zhu,non-cs
0.641638346,0.566028223,0.538964695,0.336341186,0.251618867,recently suggested,non-cs
0.515743453,0.290993572,0.383667234,0.509867638,0.216344438,recognize patterns,non-cs
0.335644295,0.103930828,0.522706163,0.403984114,0.403750638,recovery algorithm designed,non-cs
0.529433081,0.340573017,0.142411171,0.656061513,0.44098724,rectangular sub,non-cs
0.398666686,0.132936236,0.347882836,0.446476849,0.415425691,recurrent neural networks introduced,non-cs
0.459316514,0.306011726,0.298668915,0.219073433,0.295436395,recursion developed,non-cs
0.447903522,0.116990785,0.340974551,0.416736667,0.307453848,recursion method bearing,non-cs
0.505358903,0.069999362,0.403952817,0.404777541,0.284999987,recursive definition using,non-cs
0.384530694,0.348106366,0.322921978,0.569549649,0.27838411,recursively dividing,non-cs
0.741375979,0.261737197,0.393746152,0.303513217,0.298023861,recursively enumerable languages,non-cs
0.185263751,0.352921852,0.339950028,0.618856763,0.176057843,recursively subdividing,non-cs
0.610740568,0.76451406,0.152684057,0.614579646,0.273903851,redblack trees,non-cs
0.399242406,0.514845543,0.694697128,0.660303824,0.617880334,reduce expensive read operations,non-cs
0.221269013,0.632485992,0.702127694,0.813292711,0.544063299,reduced use,non-cs
0.510339168,0.140699864,0.498835007,0.478243815,0.082741741,reducibility notions,non-cs
0.187510069,0.563409195,0.680811441,0.77140617,0.773820239,reducing access time,non-cs
0.539269214,0.349508977,0.320054564,0.406241794,0.739068373,redundant functional units,non-cs
0.571213867,0.123677974,0.449400951,0.480902626,0.372342932,reference model,non-cs
0.548424857,0.075811436,0.493531591,0.468445127,0.464961851,reference modelin systems,non-cs
0.65702745,0.180818591,0.474248423,0.481128195,0.341539409,reference models,non-cs
0.599073071,0.477780877,0.492978589,0.549579517,0.327643138,reference remain,non-cs
0.437578212,0.038351664,0.448147199,0.438981346,0.458544183,reference sequitur algorithm implementation,non-cs
0.435851708,0.497416614,0.198099547,0.448355873,0.092163183,refers loosely,non-cs
0.558592343,0.511968088,0.630593357,0.454641101,0.508962902,refining products,non-cs
0.405346802,0.23404578,0.537148898,0.473626047,0.470777938,reflected automatically,non-cs
0.413518079,0.476673906,0.797874768,0.817001494,0.468611913,register allocation raises several problems,non-cs
0.645654312,0.481866039,0.291698093,0.263433134,0.336535519,regular languages,non-cs
0.698103811,0.451458498,0.392270984,0.317839659,0.29194155,regular languages refers,non-cs
0.64285612,0.557621835,0.731501169,0.426387628,0.566427792,regulatory filings,non-cs
0.290940251,0.587454106,0.554364588,0.345129345,0.378009393,reidemeister torsion,non-cs
0.624243727,0.441709128,0.640334519,0.34994921,0.651456749,related applications,non-cs
0.762071746,0.405109145,0.668081464,0.335546374,0.526622726,related information used,non-cs
0.277816184,0.199926977,0.514848406,0.114378061,0.38940746,related supervised learning methods,non-cs
0.515188363,0.308004636,0.43340878,0.542297694,0.1848316,relation holds,non-cs
0.555687832,0.137632956,0.343342927,0.486681766,0.416146477,relational mapping,non-cs
0.463344004,0.099043605,0.374891366,0.649259548,0.485973247,relative computability,non-cs
0.203381788,0.219816067,0.387817177,0.258383888,0.41087542,relatively autonomous discipline,non-cs
0.79132263,0.678036134,0.33630034,0.388748713,0.495848258,relatively new area,non-cs
0.659916704,0.657034062,0.426641741,0.589152931,0.321198627,relatively short history,non-cs
0.424003226,0.094210482,0.348214975,0.396600133,0.277306203,relay logic  fluidic logic,non-cs
0.494018628,0.106745742,0.42061836,0.422939201,0.204919061,relevant logic,non-cs
0.403899309,0.605336036,0.461482122,0.465028878,0.375438352,remaining positions towards,non-cs
0.748223854,0.745954287,0.378124918,0.418683706,0.500962715,remarkably good properties,non-cs
0.339498548,0.535632514,0.326258594,0.473899082,0.447430764,remembered using,non-cs
0.267800443,0.422819951,0.681608763,0.734130697,0.537085601,remote error indication,non-cs
0.274418729,0.603227687,0.555767793,0.789195731,0.372557278,removed organs,non-cs
0.34639961,0.26907206,0.218629902,0.483268808,0.698871433,rendering realistic 3d computer graphics,non-cs
0.426762702,0.573608697,0.292165773,0.24009253,0.434709425,repeated interactions,non-cs
0.420780109,0.229021085,0.375241601,0.466642661,0.363242385,repeatedly calculating,non-cs
0.490291382,0.311736377,0.5558998,0.444440306,0.216254834,repeatedly determine values,non-cs
0.261468986,0.612594105,0.198819017,0.378787014,0.4405737,repeatedly steps forward,non-cs
0.329402645,0.233188225,0.484692907,0.456055558,0.669619021,replaces runtime computation,non-cs
0.387137835,0.177166871,0.452799627,0.369676372,0.342168117,replacing learned multiplication,non-cs
0.31857938,0.73374655,0.98669864,0.776306927,0.347431116,reports defects,non-cs
0.511754117,0.094046206,0.376188305,0.600544695,0.427459435,represent boolean functions,non-cs
0.501702915,0.080860331,0.424770799,0.511924932,0.572993005,represent complex software constructions,non-cs
0.660037645,0.17910217,0.361301684,0.636009063,0.241092516,representation curve,non-cs
0.654081227,0.397630971,0.517587088,0.53679698,0.329623018,represented exactly,non-cs
0.619666793,0.531082667,0.084637663,0.619211739,0.469156461,representing floating,non-cs
0.610504216,0.226430868,0.643959913,0.296632746,0.371399363,representing solutions,non-cs
0.786317425,0.146500083,0.535544557,0.507857825,0.514497533,represents data,non-cs
0.777846511,0.306501196,0.459213687,0.584623765,0.628432764,require large data,non-cs
0.460633299,0.429389009,0.433685033,0.325997086,0.322916567,required distinguishing spaces,non-cs
0.541194233,0.466082795,0.743631499,0.247356772,0.533117309,required information content,non-cs
0.500845956,0.314351016,0.662457884,0.404417032,0.409132916,requirement diagram,non-cs
0.44305927,0.522828561,0.674555651,0.417258965,0.403842472,requirement due,non-cs
0.583118226,0.493917285,0.665610356,0.281261211,0.312008907,requires finding,non-cs
0.36393968,0.30121924,0.324616063,0.461642902,0.520462504,requiring little configuration,non-cs
0.557941375,0.325729414,0.488200421,0.390550668,0.340397568,research concerning anchor modeling,non-cs
0.689992901,0.308771724,0.630963569,0.279592432,0.353433975,research group,non-cs
0.634417725,0.268556908,0.573492216,0.383476213,0.295812293,research paper,non-cs
0.39033034,0.672896755,0.544698015,0.271492196,0.332928558,researcher thomas r,non-cs
0.505055739,0.448640472,0.470066503,0.448580864,0.291895303,researchers study multi,non-cs
0.30500827,0.409012042,0.668400649,0.469521345,0.329068544,resolving necessary dependencies,non-cs
0.623158234,0.37631156,0.474438569,0.514348126,0.637049989,resource acquisition,non-cs
0.574540929,0.333022293,0.405272584,0.611548448,0.715340575,resource usage,non-cs
0.574379947,0.303040526,0.383209062,0.535516342,0.663379964,resource used,non-cs
0.529599775,0.460104669,0.675889321,0.353391179,0.659746552,resources needed,non-cs
0.476372628,0.550562917,0.55947848,0.120795673,0.407674565,respected role,non-cs
0.305988764,0.329716455,0.548484484,0.264541537,0.335415682,responsibility  however,non-cs
0.508701887,0.413083241,0.594350719,0.566070798,0.301431761,restricted subset,non-cs
0.268835521,0.524162657,0.501778584,0.538126478,0.381724084,result replaces one,non-cs
0.592475343,0.135061321,0.444512486,0.504854879,0.546161076,resulting relational database schema,non-cs
0.262321323,0.394811975,0.470389087,0.331059553,0.119351806,rethinking  emotions,non-cs
0.479214926,0.345355704,0.631599359,0.375872752,0.528707863,returned solution,non-cs
0.57557226,0.372215405,0.656823882,0.327099314,0.527321299,returned solutions,non-cs
0.462518578,0.486941773,0.438242996,0.683264564,0.418629611,reveal internal structures hidden,non-cs
0.527534503,0.702137781,0.335952319,0.414848394,0.406099989,richard clark pasco,non-cs
0.453383906,0.534694914,0.433662055,0.547977167,0.345570188,richard schroeppel,non-cs
0.608070053,0.577852531,0.323029304,0.535163932,0.283563791,richard snodgrass proposed,non-cs
0.577265416,0.470934441,0.24425905,0.374034928,0.240828889,right subtree,non-cs
0.206566725,0.567686263,0.073046833,0.523700878,0.401819749,rigid body,non-cs
0.440921698,0.174151364,0.393993661,0.451490814,0.484438598,rigorous solution,non-cs
0.212690467,0.254544277,0.188573291,0.331787854,0.43810019,rigorous technique,non-cs
0.813799329,0.68429962,0.39388249,0.342944972,0.400081506,rising interest,non-cs
0.491039588,0.607399705,0.576596095,0.666349892,0.377685572,risky assets,non-cs
0.587534511,0.324613382,0.331639864,0.367367607,0.501831303,rnyi information dimension,non-cs
0.293164996,0.252823656,0.375309227,0.398600398,0.310324739,robert merton used stochastic control,non-cs
0.328103823,0.26310232,0.475445579,0.355375978,0.315717587,robotics researchers,non-cs
0.389964925,0.113910492,0.417384025,0.470563304,0.606617896,robust optimization,non-cs
0.501316928,0.238837323,0.505173156,0.539069063,0.541858841,robust optimization date back,non-cs
0.68215818,0.699693505,0.33716809,0.448920725,0.407000705,roland leia,non-cs
0.544936339,0.406084132,0.473174387,0.593687511,0.192161844,root causes,non-cs
0.437351335,0.436967196,0.343425618,0.362735917,0.656244021,root r connected,non-cs
0.53342961,0.809431788,0.173009315,0.604537573,0.285418524,rosalind picard,non-cs
0.521401772,0.272537462,0.351424739,0.65696544,0.349058093,rough measure,non-cs
0.517599075,0.494947831,0.23570801,0.296209391,0.196722784,roughly describing,non-cs
0.391183984,0.337327504,0.574905551,0.288896584,0.396556608,rule  applies,non-cs
0.340952884,0.303016383,0.544096278,0.604048799,0.503909818,run arbitrary programs,non-cs
0.202325208,0.719546098,0.161339457,0.699453701,0.451031936,running slowly,non-cs
0.189089737,0.488440896,0.649695393,0.4805112,0.702941039,safely operate,non-cs
0.464157966,0.5327316,0.227993254,0.642058235,0.459541522,sandstorm hash,non-cs
0.660708376,0.608038781,0.443638312,0.344458046,0.468200144,satisfies markov properties,non-cs
0.480084302,0.367336832,0.824706314,0.311496669,0.453528509,satisfy specified requirements,non-cs
0.235370779,0.457779988,0.550121568,0.442637934,0.56947261,saving manner,non-cs
0.431909094,0.120039628,0.346835123,0.522066898,0.669707352,scalable implementation,non-cs
0.47405879,0.131454132,0.291127581,0.504497955,0.695610918,scale integrated circuits,non-cs
0.447630447,0.143912088,0.300849523,0.470883795,0.654747477,scale integration circuits,non-cs
0.462335179,0.117272758,0.432996782,0.515049661,0.645500726,scale optimization,non-cs
0.4910594,0.161467825,0.274597866,0.500919764,0.40259752,schematic diagram,non-cs
0.603264308,0.221150598,0.397907743,0.323753105,0.23253605,scientific literature,non-cs
0.312966164,0.484132888,0.599445891,0.784365436,0.641701472,seamless transaction,non-cs
0.541918122,0.262395848,0.452928016,0.554516493,0.400589992,search algorithm similar,non-cs
0.572715511,0.352020169,0.556545023,0.397323289,0.659528689,search engine owned,non-cs
0.541149277,0.423521292,0.485464939,0.33208159,0.229721042,search key words,non-cs
0.391675674,0.587330882,0.566494472,0.63941614,0.626586318,sebastian hack,non-cs
0.34005785,0.500146079,0.414950781,0.363397098,0.186614482,second argument,non-cs
0.502427225,0.384015613,0.299144659,0.513224887,0.499539537,second link field pointing,non-cs
0.374993199,0.672955387,0.323908235,0.611367467,0.398116368,second round,non-cs
0.108961863,0.437674634,0.214313246,0.452411821,0.436517338,second step uses,non-cs
0.367189241,0.341711239,0.351969451,0.540111372,0.469878696,secondary hash,non-cs
0.644394126,0.39646457,0.335718575,0.367970493,0.312350792,section follows,non-cs
0.595387194,0.168366575,0.333323403,0.353132791,0.19219715,section illustrates abstract interpretation,non-cs
0.426243244,0.425273034,0.781756546,0.68513275,0.180055077,section limitations,non-cs
0.523840258,0.455423501,0.646010009,0.62520343,0.459762533,security implications,non-cs
0.439066387,0.243672836,0.615026622,0.446432439,0.766390944,security protocol used,non-cs
0.454928518,0.222852583,0.335940047,0.462947709,0.249778159,see characteristic function,non-cs
0.521360749,0.460175528,0.322812502,0.348798162,0.250893246,see ideal,non-cs
0.513672341,0.417002394,0.366167434,0.52832184,0.19706208,seems logical,non-cs
0.44923058,0.430101026,0.599873497,0.343664486,0.420611885,select adder,non-cs
0.571681942,0.411964162,0.604268022,0.298468196,0.382677031,select adder generally consists,non-cs
0.908883117,0.441296019,0.507221204,0.359003871,0.284807421,selected bibliography,non-cs
0.269921635,0.342238778,0.700623732,0.664346162,0.314477122,selective restriction,non-cs
0.357325775,0.371032528,0.410422624,0.408757485,0.635952751,semantically secure,non-cs
0.452872087,0.113175808,0.391841831,0.497446898,0.494930592,sensor networks,non-cs
0.282095608,0.622741223,0.436593246,0.693706685,0.507085906,sentinel node alone,non-cs
0.312682936,0.659879138,0.568555685,0.71757761,0.293381485,separate executions,non-cs
0.439486104,0.514486361,0.336313559,0.834388919,0.30336636,separate parts,non-cs
0.131065659,0.89806372,0.310640237,0.587699383,0.175840842,separates two,non-cs
0.457126246,0.664931574,0.289013471,0.86825428,0.584341456,separates two convex hulls,non-cs
0.328573877,0.453253434,0.624394486,0.861866219,0.142019136,sequence alignment generally fall,non-cs
0.443043229,0.021655174,0.458086533,0.461877048,0.360070645,sequitur algorithm constructs,non-cs
0.505220495,0.308950441,0.424829411,0.599417128,0.599817382,serial dependencies,non-cs
0.735561486,0.232861598,0.482441925,0.463807461,0.198596972,series studies,non-cs
0.33565525,0.369924687,0.235356228,0.45586775,0.645652012,server side object participating,non-cs
0.345409984,0.485334743,0.279859635,0.478220969,0.177652396,set difference,non-cs
0.397834681,0.221291335,0.323951071,0.41831279,0.443332561,set notation,non-cs
0.571268724,0.404978631,0.500232042,0.510109254,0.502257527,seung proposed nmf mainly,non-cs
0.612625389,0.509131242,0.43919199,0.288232252,0.331358047,seventh annual acm symposium,non-cs
0.763762506,0.556915945,0.322738181,0.745943274,0.515546822,several number bases,non-cs
0.636008338,0.491344641,0.075983385,0.702390996,0.351572818,several object,non-cs
0.566851491,0.44600521,0.728019343,0.777481106,0.025041936,several possible known causes,non-cs
0.68013505,0.46655049,0.456495145,0.262780015,0.571140104,several projects,non-cs
0.655841061,0.41765016,0.385787141,0.365585267,0.646923839,several real networks,non-cs
0.657780079,0.42897612,0.558939806,0.24889192,0.332939529,several researchers,non-cs
0.595516648,0.415950529,0.423942752,0.453958929,0.751836946,several set operations,non-cs
0.658468617,0.501239753,0.180864801,0.569180131,0.226641864,several variations,non-cs
0.594982623,0.7507934,0.098191999,0.754899844,0.516827755,several waves,non-cs
0.395712044,0.645642016,0.683783879,0.712996144,0.177014459,severe uncertainty,non-cs
0.420270437,0.274209876,0.510240873,0.383302027,0.79908776,sharing operating systems schedule tasks,non-cs
0.586385359,0.544769945,0.308290903,0.386281377,0.727285107,sharing route,non-cs
0.282880302,0.453044936,0.199768887,0.436104396,0.359015185,sharp edge,non-cs
0.3022227,0.711255901,0.144764753,0.430819494,0.402136138,shing lee,non-cs
0.280910926,0.258292,0.505644204,0.49336189,0.2164442,short-circuit evaluation,non-cs
0.482513585,0.491645781,0.172218168,0.344634495,0.387344578,showing multiple points,non-cs
0.274972195,0.247721267,0.395259975,0.488964631,0.218385768,sigmoid function include,non-cs
0.337843329,0.55052409,0.607903755,0.166281337,0.39882521,signal prior,non-cs
0.43548932,0.159233264,0.548145204,0.314750774,0.602516825,signaling protocol based,non-cs
0.513193113,0.287680615,0.326823109,0.52712304,0.581305195,similar systems,non-cs
0.291382355,0.664383852,0.091680768,0.549036892,0.284705581,similar two strings,non-cs
0.507305312,0.48669959,0.170261551,0.445409216,0.427435355,similarly created,non-cs
0.512407335,0.072664069,0.384797274,0.569814716,0.351375198,simple binary logic truth values,non-cs
0.327554169,0.121439679,0.389145336,0.410467657,0.46870833,simple competitive learning algorithm,non-cs
0.504652119,0.186622334,0.280952889,0.548864571,0.622942397,simple digital signals represent information,non-cs
0.483662137,0.352043847,0.158116592,0.41046924,0.634532075,simple display,non-cs
0.521534533,0.175846897,0.178817288,0.608604107,0.590482019,simple dynamic array,non-cs
0.491847566,0.19192476,0.362891408,0.564667459,0.6040175,simple echo state networks,non-cs
0.324210469,0.526065009,0.335074295,0.717544818,0.431991445,simple low,non-cs
0.542242204,0.133152258,0.386593751,0.631175198,0.341498265,simple rational numbers,non-cs
0.506060794,0.201012564,0.355543049,0.537116523,0.497111193,simple value type,non-cs
0.346409306,0.319625148,0.252470067,0.449628313,0.550124889,simple way,non-cs
0.589215146,0.100909154,0.392548797,0.643859488,0.631155534,simpler array indexing operation,non-cs
0.58542362,0.443335397,0.547545617,0.480234384,0.428529957,simplest case,non-cs
0.578313248,0.170283152,0.401892312,0.425548903,0.540640975,simplified form,non-cs
0.516981738,0.098521416,0.524928966,0.490113473,0.442351545,simplify formulas,non-cs
0.440858397,0.239432851,0.508898436,0.399262186,0.481381032,simply assigned,non-cs
0.568547782,0.507155831,0.164999674,0.643965891,0.419505928,simply row,non-cs
0.451298518,0.386166915,0.379287614,0.4245955,0.433039431,simply ssa,non-cs
0.364728983,0.172902655,0.199971458,0.657454449,0.551045451,simulate electromagnetic propagation,non-cs
0.280090115,0.231696766,0.32497657,0.46323054,0.134250609,simulate human affects,non-cs
0.35838774,0.312805258,0.225652766,0.474461433,0.35929409,simulated one,non-cs
0.381924934,0.322640088,0.363010834,0.330715628,0.726160091,simultaneously dispatching multiple instructions,non-cs
0.337980928,0.189194693,0.414764658,0.492272067,0.701924398,simultaneously optimizes,non-cs
0.28495207,0.516832761,0.614396405,0.742912043,0.361521249,since lazy inheritance called,non-cs
0.323663173,0.216498705,0.475753396,0.737291279,0.595454167,since static hashing requires,non-cs
0.537808271,0.091675786,0.403009302,0.637586412,0.488208611,single abstract comparison operation,non-cs
0.505948398,0.194369951,0.330275809,0.718376196,0.657751914,single binary output,non-cs
0.456240103,0.358450702,0.290090447,0.495475159,0.532073853,single core,non-cs
0.422264025,0.270349383,0.399207273,0.637346263,0.802494237,single core processors also used,non-cs
0.395566882,0.232046663,0.37523074,0.643600448,0.802885304,single core processors used,non-cs
0.534680613,0.194371576,0.472945847,0.507555501,0.683840511,single core systems became,non-cs
0.747454775,0.245405549,0.412015892,0.73727027,0.439253725,single counterexample,non-cs
0.726523029,0.22249635,0.377107687,0.665695524,0.639734204,single data,non-cs
0.239606455,0.456840922,0.391728999,0.546437818,0.457145267,single execution,non-cs
0.442889127,0.425947574,0.285534983,0.497629798,0.544980845,single form,non-cs
0.45396988,0.531375671,0.306574744,0.47789232,0.564962362,single instance,non-cs
0.207984019,0.381178427,0.345156698,0.233088019,0.602279031,single instruction,non-cs
0.290815074,0.308938364,0.208550031,0.594681247,0.467538106,single neuron,non-cs
0.524948606,0.313992046,0.279441699,0.61370508,0.719479171,single node,non-cs
0.476764465,0.361757044,0.55062742,0.670861664,0.457825146,single solution exists,non-cs
0.2205898,0.526023073,0.343733303,0.17513634,0.417350571,single strong learner,non-cs
0.590886012,0.369660586,0.322123426,0.635613754,0.504784858,single value,non-cs
0.243041737,0.307638674,0.529170168,0.115101916,0.234084289,situation awareness,non-cs
0.328627047,0.764333867,0.268823094,0.644755357,0.426994437,six degrees,non-cs
0.367541544,0.617631282,0.315594626,0.493981198,0.412299163,six degrees of freedom,non-cs
0.59685464,0.55578612,0.437681427,0.310040669,0.313428391,sixth annual acm symposium,non-cs
0.282777776,0.510282057,0.236532735,0.406900553,0.257789152,sixth normal form,non-cs
0.76393034,0.35973366,0.246675527,0.63476359,0.573298861,size array,non-cs
0.532163612,0.628584704,0.395090633,0.513411718,0.527135172,sized 1919 board,non-cs
0.213802481,0.325469207,0.18171427,0.169182917,0.458867987,skills embodied within,non-cs
0.287545084,0.253778103,0.463231114,0.503869234,0.41731566,sleep algorithm,non-cs
0.636721766,0.747713618,0.185039974,0.6992824,0.184356109,slightly different variety,non-cs
0.247087123,0.700033376,0.16344307,0.691803611,0.65500279,slower speed,non-cs
0.363335131,0.246736284,0.279300495,0.806118564,0.407493007,slowly varying envelope approximation,non-cs
0.493778162,0.629868415,0.351304216,0.846277706,0.508715301,small amount,non-cs
0.449937529,0.411706253,0.447594818,0.728235486,0.633990278,small memory footprint,non-cs
0.61376713,0.594367876,0.413262409,0.838959347,0.410595074,small number,non-cs
0.671456782,0.694368821,0.336133218,0.687194672,0.478651809,small region,non-cs
0.709174888,0.599844104,0.324062284,0.679048294,0.469091082,small sections,non-cs
0.673808486,0.515373054,0.358522056,0.714186672,0.42974048,small subdomains,non-cs
0.412618635,0.596164381,0.252527753,0.788376276,0.484890158,smaller bit width,non-cs
0.397731252,0.409509913,0.451715398,0.77014394,0.741711258,smaller processors,non-cs
0.387738139,0.456613868,0.712036141,0.760963399,0.223274842,smaller subproblems,non-cs
0.476887323,0.46700389,0.4113928,0.170657306,0.370337854,smalltalk provides,non-cs
0.498154147,0.596429934,0.275361759,0.473841168,0.666824101,smart street lights,non-cs
0.407509221,0.459543686,0.524307276,0.616736735,0.757615588,smb  server message block,non-cs
0.409873408,0.456316943,0.502224232,0.619665461,0.800649644,smb2  server message block,non-cs
0.30400186,0.261412603,0.405913903,0.497881334,0.355642942,smoothness assumption additionally yields,non-cs
0.436214416,0.245101514,0.449951274,0.272190636,0.252559658,social sciences,non-cs
0.318889177,0.431432938,0.483287288,0.12052525,0.371368651,socially responsible,non-cs
0.2688811,0.432395698,0.40909661,0.384571,0.507637418,software architect simon brown,non-cs
0.505529696,0.081073475,0.482315652,0.349775582,0.647393958,software blueprint means,non-cs
0.430016218,0.07060973,0.519871753,0.468031863,0.511558739,software decomposition whereby fundamental requirements,non-cs
0.480952715,0.192200128,0.507698195,0.306349318,0.592391938,software design description,non-cs
0.37933471,0.188551945,0.463060232,0.284226584,0.691937979,software engineeringis,non-cs
0.448090878,0.114543539,0.488336841,0.330343149,0.57933306,software frameworks aim,non-cs
0.539893996,0.150804414,0.473473355,0.401101643,0.654372286,software frameworks consist,non-cs
0.447832619,0.145630102,0.496316772,0.398500556,0.713727817,software frameworks rely,non-cs
0.345401059,0.245253153,0.419136157,0.353061244,0.241685468,solution within,non-cs
0.381125285,0.121240921,0.522135246,0.481514629,0.321954934,solve numerical problems,non-cs
