PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,phrase,label
0.514845563,0.694710494,0.660637332,0.617908466,reduce expensive read operations,non-cs
0.632485981,0.702141195,0.813803768,0.544081137,reduced use,non-cs
0.140699922,0.498838506,0.478489501,0.082774736,reducibility notions,non-cs
0.563409229,0.680816843,0.771696729,0.773829873,reducing access time,non-cs
0.349508931,0.320106107,0.406961335,0.739113732,redundant functional units,non-cs
0.123677986,0.449419605,0.481248162,0.372359427,reference model,non-cs
0.075811438,0.493549927,0.46879858,0.464977445,reference modelin systems,non-cs
0.180818602,0.47426692,0.481458952,0.341552856,reference models,non-cs
0.477780884,0.492998845,0.549986777,0.327666394,reference remain,non-cs
0.038351638,0.448182948,0.439494046,0.458582075,reference sequitur algorithm implementation,non-cs
0.497416628,0.198149327,0.448784772,0.092240477,refers loosely,non-cs
0.511968024,0.630635365,0.455261142,0.509007791,refining products,non-cs
0.234045747,0.537179647,0.474231872,0.470781475,reflected automatically,non-cs
0.476673919,0.797873093,0.817445271,0.46859782,register allocation raises several problems,non-cs
0.481865992,0.291764635,0.264219268,0.336643475,regular languages,non-cs
0.451458451,0.392332485,0.318604901,0.292046547,regular languages refers,non-cs
0.557621885,0.731479967,0.426450439,0.566397187,regulatory filings,non-cs
0.587454099,0.554374609,0.345490436,0.378002539,reidemeister torsion,non-cs
0.441709076,0.640380498,0.350637338,0.651516929,related applications,non-cs
0.405109108,0.668114674,0.336089937,0.526671381,related information used,non-cs
0.199926916,0.514893029,0.115005893,0.389475654,related supervised learning methods,non-cs
0.308004607,0.433444806,0.542815277,0.184891395,relation holds,non-cs
0.137632978,0.343369825,0.487052388,0.416186036,relational mapping,non-cs
0.099043593,0.374946058,0.649957119,0.486066566,relative computability,non-cs
0.219816075,0.387837461,0.258815928,0.410907462,relatively autonomous discipline,non-cs
0.67803613,0.336352398,0.38947541,0.495915031,relatively new area,non-cs
0.657034111,0.426643167,0.589407777,0.321202974,relatively short history,non-cs
0.094210489,0.348243969,0.396987776,0.277346068,relay logic  fluidic logic,non-cs
0.106745767,0.420640781,0.423301257,0.204976016,relevant logic,non-cs
0.605336035,0.461525788,0.465623793,0.375519125,remaining positions towards,non-cs
0.74595431,0.37816079,0.419150955,0.501027422,remarkably good properties,non-cs
0.535632469,0.326296095,0.474511094,0.44743522,remembered using,non-cs
0.422819982,0.681623743,0.734673812,0.537111838,remote error indication,non-cs
0.603227637,0.555794822,0.78994847,0.372590391,removed organs,non-cs
0.269072166,0.218614747,0.483059493,0.698783595,rendering realistic 3d computer graphics,non-cs
0.573608631,0.292217831,0.240588839,0.43472046,repeated interactions,non-cs
0.229021079,0.375270225,0.466966403,0.363260843,repeatedly calculating,non-cs
0.311736363,0.555915083,0.444727331,0.216257178,repeatedly determine values,non-cs
0.612594119,0.198871322,0.379180325,0.440647534,repeatedly steps forward,non-cs
0.233188206,0.484720347,0.456503049,0.669607282,replaces runtime computation,non-cs
0.177166744,0.452877528,0.370637512,0.342272367,replacing learned multiplication,non-cs
0.733746562,0.986689604,0.776680154,0.347459325,reports defects,non-cs
0.094046168,0.37623426,0.601222987,0.427507013,represent boolean functions,non-cs
0.080860332,0.424794746,0.512284502,0.573004864,represent complex software constructions,non-cs
0.179102214,0.361313016,0.636250193,0.241103353,representation curve,non-cs
0.397631063,0.517565736,0.536936248,0.329610063,represented exactly,non-cs
0.531082742,0.084638221,0.619245071,0.469114583,representing floating,non-cs
0.226430955,0.643934109,0.296517557,0.371364946,representing solutions,non-cs
0.146500105,0.535538435,0.507959073,0.51445716,represents data,non-cs
0.306501176,0.459249575,0.585101379,0.628482112,require large data,non-cs
0.429389065,0.433717391,0.326385441,0.323018153,required distinguishing spaces,non-cs
0.466082761,0.743671519,0.247919449,0.533223409,required information content,non-cs
0.31435101,0.662472463,0.404865526,0.40917261,requirement diagram,non-cs
0.522828504,0.674586474,0.417968788,0.403886171,requirement due,non-cs
0.493917189,0.665692286,0.282265509,0.312175415,requires finding,non-cs
0.301219202,0.3246801,0.462396771,0.520546086,requiring little configuration,non-cs
0.325729488,0.488186306,0.390489356,0.340352511,research concerning anchor modeling,non-cs
0.308771692,0.630970364,0.279950066,0.353433746,research group,non-cs
0.268556859,0.573523836,0.384003122,0.295864361,research paper,non-cs
0.672896756,0.544718767,0.271864299,0.332935502,researcher thomas r,non-cs
0.448640485,0.470080327,0.448836364,0.291910902,researchers study multi,non-cs
0.409012008,0.668439214,0.470069386,0.329158993,resolving necessary dependencies,non-cs
0.376311477,0.474497834,0.515181343,0.637115542,resource acquisition,non-cs
0.333022229,0.405324909,0.612329159,0.715381865,resource usage,non-cs
0.303040426,0.383278559,0.536469515,0.663443562,resource used,non-cs
0.460104602,0.675936463,0.354193965,0.659837328,resources needed,non-cs
0.550562956,0.559475143,0.121005582,0.407669541,respected role,non-cs
0.329716505,0.548496446,0.26487931,0.335462624,responsibility  however,non-cs
0.413083186,0.594392648,0.56699419,0.301525829,restricted subset,non-cs
0.524162536,0.501843512,0.539086139,0.38174933,result replaces one,non-cs
0.135061298,0.444548719,0.505374864,0.546206896,resulting relational database schema,non-cs
0.394811991,0.470402679,0.331277662,0.11936245,rethinking  emotions,non-cs
0.345355684,0.631626387,0.376376036,0.528731714,returned solution,non-cs
0.37221538,0.656853116,0.327597434,0.527343355,returned solutions,non-cs
0.486941819,0.438251894,0.683504128,0.418654286,reveal internal structures hidden,non-cs
0.702137815,0.33597219,0.415105959,0.406105108,richard clark pasco,non-cs
0.534694991,0.433655657,0.54802386,0.345544626,richard schroeppel,non-cs
0.57785252,0.323068593,0.535722758,0.283598708,richard snodgrass proposed,non-cs
0.470934415,0.244323491,0.374719858,0.240921862,right subtree,non-cs
0.567686234,0.07311601,0.524319692,0.401945149,rigid body,non-cs
0.174151289,0.394064391,0.452325069,0.484535231,rigorous solution,non-cs
0.254544192,0.188666084,0.332752738,0.438229561,rigorous technique,non-cs
0.684299582,0.393946294,0.343670378,0.400148311,rising interest,non-cs
0.607399741,0.576612024,0.666695455,0.377721854,risky assets,non-cs
0.324613416,0.331659512,0.367657595,0.501837278,rnyi information dimension,non-cs
0.252823709,0.37531222,0.398733563,0.310315114,robert merton used stochastic control,non-cs
0.26310226,0.475487262,0.356040818,0.315770007,robotics researchers,non-cs
0.113910451,0.417441039,0.47128928,0.606679844,robust optimization,non-cs
0.238837286,0.505216431,0.539735695,0.541886585,robust optimization date back,non-cs
0.699693538,0.337182752,0.449274554,0.407014849,roland leia,non-cs
0.406084043,0.473232849,0.594621184,0.192237256,root causes,non-cs
0.436967116,0.343487695,0.363533034,0.656291276,root r connected,non-cs
0.809431829,0.1730199,0.604657965,0.285403423,rosalind picard,non-cs
0.272537465,0.351453732,0.657477591,0.349096439,rough measure,non-cs
0.494947909,0.235720458,0.296207261,0.196754998,roughly describing,non-cs
0.337327525,0.574916759,0.289276897,0.396586478,rule  applies,non-cs
0.303016368,0.544101164,0.604498489,0.50385319,run arbitrary programs,non-cs
0.719546125,0.161375473,0.699827429,0.451085287,running slowly,non-cs
0.488440992,0.649682249,0.48059989,0.702957989,safely operate,non-cs
0.532731582,0.228034397,0.642567412,0.459565141,sandstorm hash,non-cs
0.608038795,0.443668104,0.344816076,0.468213484,satisfies markov properties,non-cs
0.367336843,0.824715932,0.311910079,0.453605494,satisfy specified requirements,non-cs
0.457779957,0.55016307,0.443276957,0.569532555,saving manner,non-cs
0.120039664,0.346870414,0.522518661,0.669752097,scalable implementation,non-cs
0.13145416,0.29114542,0.50481386,0.695600629,scale integrated circuits,non-cs
0.143912094,0.300877396,0.471296325,0.654753911,scale integration circuits,non-cs
0.117272744,0.433029384,0.515577226,0.64551454,scale optimization,non-cs
0.161467883,0.274605244,0.50102252,0.40260186,schematic diagram,non-cs
0.221150575,0.39794845,0.324301748,0.232609683,scientific literature,non-cs
0.484132967,0.599419977,0.784416479,0.641665549,seamless transaction,non-cs
0.262395778,0.452993227,0.555405458,0.400674495,search algorithm similar,non-cs
0.352020141,0.556574653,0.397906261,0.659534574,search engine owned,non-cs
0.423521272,0.485519121,0.332724759,0.229841914,search key words,non-cs
0.587330897,0.566510531,0.639840186,0.62658742,sebastian hack,non-cs
0.500146161,0.414942402,0.363326947,0.186599761,second argument,non-cs
0.384015649,0.299179938,0.513648449,0.499596529,second link field pointing,non-cs
0.672955417,0.323919979,0.611724064,0.398089351,second round,non-cs
0.437674643,0.214357613,0.452846017,0.436575943,second step uses,non-cs
0.341711142,0.352041026,0.541033809,0.469955276,secondary hash,non-cs
0.396464617,0.335731833,0.36807245,0.312363201,section follows,non-cs
0.168366656,0.333323622,0.353007423,0.192217629,section illustrates abstract interpretation,non-cs
0.425273098,0.781755645,0.685464861,0.180135151,section limitations,non-cs
0.455423602,0.645998262,0.62527804,0.459783942,security implications,non-cs
0.243672878,0.615036675,0.446769374,0.766417784,security protocol used,non-cs
0.222852556,0.335995246,0.463658453,0.249857846,see characteristic function,non-cs
0.460175585,0.322842039,0.349075639,0.250950396,see ideal,non-cs
0.417002471,0.366189266,0.528528317,0.197134441,seems logical,non-cs
0.43010093,0.599933938,0.344552702,0.420678371,select adder,non-cs
0.411964066,0.604327823,0.299359147,0.382748184,select adder generally consists,non-cs
0.441295955,0.50726929,0.359670611,0.284880964,selected bibliography,non-cs
0.34223876,0.700642457,0.664998199,0.314514506,selective restriction,non-cs
0.371032581,0.41045607,0.409146816,0.636061199,semantically secure,non-cs
0.113175819,0.39186921,0.497912176,0.494967372,sensor networks,non-cs
0.62274135,0.436546427,0.69357742,0.507012934,sentinel node alone,non-cs
0.659879138,0.568551018,0.717974109,0.293351366,separate executions,non-cs
0.51448633,0.336350951,0.835078994,0.303401773,separate parts,non-cs
0.898063717,0.310663185,0.587946082,0.175866829,separates two,non-cs
0.664931671,0.289003152,0.868198716,0.584322409,separates two convex hulls,non-cs
0.453253491,0.624393419,0.862211527,0.142041175,sequence alignment generally fall,non-cs
0.021655139,0.458121984,0.462447486,0.360104608,sequitur algorithm constructs,non-cs
0.308950354,0.424889794,0.600283973,0.59986519,serial dependencies,non-cs
0.23286161,0.482439211,0.463969354,0.198564212,series studies,non-cs
0.369924688,0.235382755,0.456154769,0.645638914,server side object participating,non-cs
0.485334794,0.279893144,0.478625399,0.177707454,set difference,non-cs
0.221291353,0.323975915,0.418709482,0.443344926,set notation,non-cs
0.404978617,0.500261049,0.510654061,0.502279942,seung proposed nmf mainly,non-cs
0.509131268,0.439179617,0.288338569,0.331303961,seventh annual acm symposium,non-cs
0.556915866,0.322814584,0.746996924,0.515647599,several number bases,non-cs
0.491344609,0.076049554,0.703085981,0.351665599,several object,non-cs
0.446005178,0.728050401,0.77820683,0.025126205,several possible known causes,non-cs
0.466550426,0.4565308,0.263296632,0.571138661,several projects,non-cs
0.417650179,0.385810599,0.365939622,0.64692949,several real networks,non-cs
0.42897604,0.558977595,0.249442123,0.332987837,several researchers,non-cs
0.415950509,0.423964161,0.45442075,0.751811583,several set operations,non-cs
0.501239663,0.18095251,0.570225006,0.226708617,several variations,non-cs
0.750793405,0.098242881,0.755384093,0.516881013,several waves,non-cs
0.645642092,0.683781822,0.713166139,0.177058191,severe uncertainty,non-cs
0.274209862,0.51025488,0.383636634,0.79904881,sharing operating systems schedule tasks,non-cs
0.54476992,0.308342882,0.386845906,0.727326609,sharing route,non-cs
0.453044981,0.199829272,0.436645135,0.359156086,sharp edge,non-cs
0.7112559,0.144796725,0.431095,0.402157849,shing lee,non-cs
0.258291986,0.505669424,0.493876909,0.216477497,short-circuit evaluation,non-cs
0.491645832,0.172258759,0.344882323,0.387403269,showing multiple points,non-cs
0.247721225,0.395309323,0.489740794,0.218464793,sigmoid function include,non-cs
0.550524108,0.607912998,0.166623481,0.398857843,signal prior,non-cs
0.159233284,0.548158251,0.315091294,0.602535303,signaling protocol based,non-cs
0.287680585,0.326871437,0.527787902,0.581343035,similar systems,non-cs
0.664383853,0.091726375,0.549401527,0.284749695,similar two strings,non-cs
0.486699519,0.170313655,0.446084255,0.427424265,similarly created,non-cs
0.072664084,0.384824182,0.570219771,0.351427501,simple binary logic truth values,non-cs
0.121439646,0.389196905,0.411100879,0.468774241,simple competitive learning algorithm,non-cs
0.18662239,0.280971239,0.549084257,0.622950282,simple digital signals represent information,non-cs
0.352043929,0.158130551,0.410469177,0.63453449,simple display,non-cs
0.175846884,0.178869395,0.609146078,0.590529584,simple dynamic array,non-cs
0.191924783,0.362906007,0.565013332,0.604008884,simple echo state networks,non-cs
0.526065007,0.335112575,0.718087181,0.432072858,simple low,non-cs
0.133152262,0.386627383,0.631626872,0.341573866,simple rational numbers,non-cs
0.201012532,0.355598497,0.537780464,0.49719261,simple value type,non-cs
0.319625127,0.252530285,0.450246101,0.550211271,simple way,non-cs
0.100909107,0.392598343,0.644538726,0.631195076,simpler array indexing operation,non-cs
0.443335439,0.547563914,0.480599816,0.428583614,simplest case,non-cs
0.170283174,0.401907228,0.425801026,0.540651379,simplified form,non-cs
0.098521334,0.524988772,0.490855991,0.442430798,simplify formulas,non-cs
0.239432865,0.50891439,0.399734156,0.481407134,simply assigned,non-cs
0.507155824,0.165032618,0.644365975,0.419520324,simply row,non-cs
0.386166934,0.379326117,0.425073424,0.433109202,simply ssa,non-cs
0.172902676,0.200004836,0.65787753,0.551053219,simulate electromagnetic propagation,non-cs
0.231696743,0.325001266,0.463640439,0.134251892,simulate human affects,non-cs
0.312805234,0.225685034,0.47492716,0.359276804,simulated one,non-cs
0.322640045,0.363063025,0.331284826,0.726214401,simultaneously dispatching multiple instructions,non-cs
0.18919467,0.414808165,0.492827389,0.701952631,simultaneously optimizes,non-cs
0.51683275,0.614392884,0.743359264,0.361465202,since lazy inheritance called,non-cs
0.21649867,0.475796712,0.737957082,0.595489364,since static hashing requires,non-cs
0.091675771,0.403028978,0.637952384,0.488204721,single abstract comparison operation,non-cs
0.194369906,0.330316996,0.719013403,0.657759626,single binary output,non-cs
0.358450659,0.290125339,0.49608356,0.532118028,single core,non-cs
0.270349326,0.399257812,0.638137802,0.802518444,single core processors also used,non-cs
0.232046608,0.375274937,0.644334401,0.802902164,single core processors used,non-cs
0.194371568,0.472954937,0.507943069,0.683824585,single core systems became,non-cs
0.245405478,0.41205229,0.737954573,0.439271859,single counterexample,non-cs
0.222496319,0.377131061,0.666151131,0.639738906,single data,non-cs
0.456840877,0.391748417,0.546939722,0.45711744,single execution,non-cs
0.425947514,0.285584568,0.498309879,0.545032118,single form,non-cs
0.531375615,0.306617881,0.478535147,0.564979661,single instance,non-cs
0.381178355,0.345208736,0.233756438,0.602335947,single instruction,non-cs
0.308938304,0.208601308,0.595424086,0.467579997,single neuron,non-cs
0.313992014,0.279475014,0.614252046,0.719487702,single node,non-cs
0.361757039,0.550646784,0.671350556,0.457868363,single solution exists,non-cs
0.526023022,0.343795423,0.175830847,0.417476831,single strong learner,non-cs
0.369660533,0.322170755,0.636299993,0.504830589,single value,non-cs
0.307638698,0.529189856,0.115422628,0.234150761,situation awareness,non-cs
0.764333905,0.268841516,0.645055552,0.42702282,six degrees,non-cs
0.61763133,0.315616069,0.494282093,0.412341318,six degrees of freedom,non-cs
0.555786163,0.437666435,0.310100792,0.313381273,sixth annual acm symposium,non-cs
0.510282014,0.236591122,0.407683634,0.257878054,sixth normal form,non-cs
0.35973362,0.246733554,0.635536291,0.573373363,size array,non-cs
0.628584793,0.395067521,0.513345677,0.52709361,sized 1919 board,non-cs
0.325469193,0.181768884,0.169734707,0.458937912,skills embodied within,non-cs
0.253778103,0.463252232,0.504332034,0.417327871,sleep algorithm,non-cs
0.747713546,0.185126618,0.700376218,0.184450406,slightly different variety,non-cs
0.700033373,0.163517006,0.692551741,0.655110038,slower speed,non-cs
0.24673627,0.279350608,0.806757091,0.407532191,slowly varying envelope approximation,non-cs
0.629868317,0.351380724,0.84740893,0.508844148,small amount,non-cs
0.411706255,0.447624604,0.728806943,0.63404634,small memory footprint,non-cs
0.594367793,0.413322431,0.840063493,0.41071246,small number,non-cs
0.694368816,0.336165298,0.687918882,0.478724989,small region,non-cs
0.599844074,0.324108921,0.679760541,0.469174221,small sections,non-cs
0.515372953,0.358585132,0.715288797,0.429829296,small subdomains,non-cs
0.596164352,0.252615222,0.789426123,0.485075845,smaller bit width,non-cs
0.409509852,0.451775745,0.771102522,0.741779788,smaller processors,non-cs
0.456613822,0.712085886,0.761942457,0.223397274,smaller subproblems,non-cs
0.46700389,0.411423867,0.170941835,0.370381726,smalltalk provides,non-cs
0.596430087,0.275348743,0.473730423,0.666801738,smart street lights,non-cs
0.459543692,0.524326926,0.617219682,0.757616342,smb  server message block,non-cs
0.456316947,0.502243556,0.620133068,0.800640639,smb2  server message block,non-cs
0.261412586,0.405975133,0.498566558,0.355745478,smoothness assumption additionally yields,non-cs
0.245101476,0.449988301,0.272738551,0.252627188,social sciences,non-cs
0.431432953,0.483291929,0.120747013,0.371373673,socially responsible,non-cs
0.432395677,0.409131283,0.385012808,0.507658966,software architect simon brown,non-cs
0.081073489,0.482335351,0.350156222,0.647411885,software blueprint means,non-cs
0.070609725,0.519892876,0.468461432,0.511583111,software decomposition whereby fundamental requirements,non-cs
0.192200169,0.507708952,0.306559412,0.592405077,software design description,non-cs
0.188551916,0.463098391,0.284791216,0.691974283,software engineeringis,non-cs
0.114543535,0.488365957,0.330801818,0.579367325,software frameworks aim,non-cs
0.15080439,0.473513949,0.40167644,0.654418656,software frameworks consist,non-cs
0.145630085,0.496353823,0.399051702,0.71376734,software frameworks rely,non-cs
0.245253111,0.419176589,0.353647862,0.241749523,solution within,non-cs
0.12124088,0.522178382,0.482108671,0.322018698,solve numerical problems,non-cs
0.049085329,0.391982978,0.533924677,0.298446437,solve ordinary differential equations,non-cs
0.432353266,0.813249114,0.461817384,0.313436526,solve problems,non-cs
0.131634445,0.229770844,0.547607155,0.512298441,solve tridiagonal systems,non-cs
0.205676328,0.312780114,0.307096248,0.543640741,solved using,non-cs
0.421994802,0.323150783,0.56947803,0.633998126,solvent accessible surface area,non-cs
0.249779706,0.433335411,0.226020733,0.278950745,solving behaviour,non-cs
0.117756363,0.475184781,0.414524542,0.218057726,solving combinatorial problems,non-cs
0.061491153,0.385836723,0.53596282,0.275774795,solving partial differential equations,non-cs
0.08217186,0.330679521,0.594375106,0.392318453,solving sparse linear systems,non-cs
0.283183781,0.319036138,0.39101511,0.247354797,somehow defined,non-cs
0.379806583,0.296425213,0.401425451,0.296447032,sometimes across multiple sensory modalities,non-cs
0.77097588,0.400380763,0.331493133,0.284967021,sometimes also known,non-cs
0.101540509,0.369212226,0.558336153,0.286423849,sometimes called applied linear algebra,non-cs
0.411396883,0.432643844,0.454843806,0.328476535,sometimes called memory,non-cs
0.734181511,0.426802673,0.36577413,0.283455728,sometimes known,non-cs
0.525604925,0.337759437,0.343020629,0.093986857,sometimes thought,non-cs
0.671615588,0.42747849,0.471678675,0.492930246,sometimes trying thousands,non-cs
0.506506449,0.162010985,0.447601242,0.350847091,sound picked,non-cs
0.072407299,0.419026706,0.584091334,0.396677142,sparse matrix given,non-cs
0.268320241,0.244578406,0.578911118,0.407861767,sparse structure,non-cs
0.678277373,0.603175117,0.449771653,0.328995472,special case,non-cs
0.667795559,0.657191299,0.464391847,0.358315911,special cases,non-cs
0.232442078,0.417083378,0.561941282,0.623804986,special dynamic memory allocation libraries,non-cs
0.536162814,0.618098301,0.126127548,0.366933433,special educational needs,non-cs
0.431779004,0.154647321,0.512638251,0.395867114,special object,non-cs
0.699251107,0.491905905,0.41231432,0.444625641,special section,non-cs
0.498070311,0.244949807,0.406699213,0.34115751,special type,non-cs
0.560329159,0.448454078,0.346817734,0.469628539,specialized area,non-cs
0.448555061,0.487951039,0.061550537,0.444797838,specialized classes,non-cs
0.391508745,0.509971624,0.442686489,0.241900797,specific categories,non-cs
0.329470366,0.617164799,0.17838328,0.521439085,specific instructions,non-cs
0.174269279,0.373716388,0.431651654,0.300493028,specific model,non-cs
0.134396997,0.422403762,0.423650822,0.09433132,specific ontology consisting,non-cs
0.154653829,0.479830886,0.264290097,0.527612009,specific purpose markup language based,non-cs
0.272355022,0.311205142,0.388144928,0.20405295,specific sense,non-cs
0.200984558,0.602265882,0.328087524,0.465527272,specific solution,non-cs
0.244147675,0.467584885,0.285232659,0.448695555,specific task,non-cs
0.300073163,0.391928226,0.532164342,0.538748867,specific transfer function,non-cs
0.43234417,0.431730388,0.413654193,0.251931812,specific types,non-cs
0.367035372,0.525438196,0.352976837,0.408854282,specific types provided,non-cs
0.204497228,0.638763263,0.197527813,0.369775066,specification language,non-cs
0.282435368,0.7668458,0.333571644,0.408489817,specifications supporting,non-cs
0.429436793,0.47183717,0.248695408,0.264732178,specified description,non-cs
0.416526846,0.66112261,0.246222747,0.281001568,specified explicitly,non-cs
0.139232837,0.484246843,0.456657428,0.259021293,spectral methods take,non-cs
0.049789605,0.45544962,0.537100915,0.328253355,spectral methods use basis functions,non-cs
0.277598619,0.460696451,0.317091592,0.485891874,speech recognition systems require,non-cs
0.204098046,0.41029693,0.400634933,0.484031984,spoken  simple data entry,non-cs
0.233780462,0.423602081,0.393427334,0.549747817,square automatic interaction detection,non-cs
0.647595933,0.463668465,0.193267296,0.582626032,squares support,non-cs
0.355987838,0.50336688,0.321599024,0.428957728,standard example,non-cs
0.640561283,0.699096348,0.785294288,0.452392988,standard low,non-cs
0.244752496,0.708385426,0.351286482,0.488458839,standard problems solved,non-cs
0.623846115,0.521061714,0.423624441,0.400472151,stanford university,non-cs
0.217592892,0.480866012,0.474566794,0.443088976,state diagrams require,non-cs
0.565539006,0.527552352,0.35429899,0.445516705,state university,non-cs
0.422662916,0.606281478,0.497867617,0.754712036,static access permissions,non-cs
0.393470744,0.292944403,0.413681895,0.57080588,static single assignment,non-cs
0.491372568,0.628034019,0.526905043,0.064315103,stating whether,non-cs
0.233900276,0.553595925,0.26514915,0.29989158,statistics community,non-cs
0.128725218,0.536448839,0.492485802,0.587256652,steal database approach,non-cs
0.550865999,0.229071834,0.621936414,0.48589673,step size,non-cs
0.257859227,0.448906565,0.302768358,0.418960826,stochastic control aims,non-cs
0.64397937,0.484711163,0.479891123,0.426447547,stockholm university,non-cs
0.440065991,0.46931969,0.526720671,0.622084132,storage details,non-cs
0.534752359,0.116545158,0.583264077,0.367081637,stored contiguously,non-cs
0.515952578,0.646235471,0.345314397,0.52983671,storing additional information,non-cs
0.272462001,0.603233367,0.485553102,0.502679032,storing labeled data,non-cs
0.218502718,0.370609646,0.264367356,0.737393123,strategically using digital media,non-cs
0.619835352,0.473159327,0.445804905,0.683661371,streaming feature later,non-cs
0.382632234,0.106355699,0.584230254,0.512643667,stretch analog,non-cs
0.250838785,0.617416449,0.470523675,0.215830074,strict definition,non-cs
0.319566802,0.427959073,0.49469538,0.315424692,stricter definition,non-cs
0.22248425,0.270542627,0.634517853,0.461821487,strictly column diagonally dominant matrix,non-cs
0.203901691,0.276132856,0.647046591,0.461567385,strictly diagonally dominant matrix,non-cs
0.347947693,0.335084039,0.479726096,0.338742702,strictly higher cardinality,non-cs
0.264026073,0.405585582,0.540803672,0.700166173,string kernel allows,non-cs
0.563591005,0.143929672,0.345007694,0.300386263,strong type,non-cs
0.567663969,0.80503115,0.733829695,0.434259367,stronger reductions,non-cs
0.361037258,0.379725057,0.331926866,0.181888479,stronger sense,non-cs
0.465611233,0.218364969,0.571231486,0.247120042,stronger variation,non-cs
0.546868602,0.572871338,0.437906781,0.132663044,strongly believed,non-cs
0.232287093,0.636092266,0.685930538,0.334526964,structural risk minimization,non-cs
0.280508671,0.479898423,0.651962808,0.425116156,structure used depends,non-cs
0.171954538,0.730119017,0.261183785,0.554165888,structured information standards,non-cs
0.122494708,0.270076224,0.502255721,0.367748813,structured model,non-cs
0.126929051,0.426356167,0.432730731,0.273603672,studied formulation,non-cs
0.544990257,0.211140299,0.304864895,0.495371885,studies sets,non-cs
0.268499577,0.656887332,0.386051772,0.359670217,study optimal portfolios,non-cs
0.594183767,0.261266477,0.66379418,0.522286835,sub field,non-cs
0.210685701,0.443113603,0.114045824,0.269401776,subject knowledge,non-cs
0.272290338,0.424607644,0.619196926,0.085222676,subjunctive possibility,non-cs
0.117961717,0.470020396,0.52985304,0.304673282,subobject classifier,non-cs
0.117971853,0.494695626,0.538569916,0.236601632,subobject classifiers,non-cs
0.275224772,0.696340338,0.540205312,0.262361087,subproblem solutions,non-cs
0.426664826,0.719682487,0.621451815,0.206945639,subproblems recursively,non-cs
0.2786129,0.347873133,0.459220928,0.458509832,subsequent object instances creation,non-cs
0.31917129,0.467509138,0.233151245,0.476676436,subsequently developed,non-cs
0.531507691,0.598366069,0.415068517,0.720486368,substantially improved,non-cs
0.175299134,0.334483689,0.337274317,0.328182573,successful cognitive architectures include act,non-cs
0.508919068,0.083482143,0.477177077,0.244897777,successively fitting parabolas,non-cs
0.62116735,0.241932579,0.580141777,0.481863808,sufficiently close,non-cs
0.63165521,0.77267236,0.623754315,0.251431699,suggest different restrictions,non-cs
0.191017556,0.559059219,0.628370698,0.483254989,suitable cost function,non-cs
0.483707232,0.553818662,0.047973448,0.633878015,support creating,non-cs
0.464171555,0.619752168,0.351101973,0.82744028,support infrastructure,non-cs
0.744990993,0.610101593,0.143575813,0.504120146,support people,non-cs
0.492658444,0.430809693,0.172800669,0.297423228,support regular expression,non-cs
0.221372272,0.343798572,0.541773774,0.734898656,support vector machines allow,non-cs
0.289484857,0.436766252,0.432128102,0.769865442,support vector machines website,non-cs
0.523376711,0.38094184,0.375628739,0.942959588,supported streaming media,non-cs
0.473746992,0.200345053,0.40841105,0.416545983,supporting different sets,non-cs
0.250614728,0.640834231,0.441907349,0.281246577,survey paper,non-cs
0.169545192,0.461881457,0.453744471,0.495132276,susa framework implements bcjr algorithm,non-cs
0.396307295,0.449985254,0.434538923,0.536600673,swarm intelligence,non-cs
0.43378364,0.450738187,0.396751522,0.494717298,swarm intelligence refers,non-cs
0.280275097,0.28530603,0.353460238,0.323830628,swarm principles,non-cs
0.478827428,0.261187329,0.466490004,0.795383056,switch much faster,non-cs
0.148932788,0.285994352,0.528920491,0.323255232,switching circuit theory,non-cs
0.127273027,0.317525513,0.500952923,0.359306658,switching circuit theory provided,non-cs
0.057794502,0.333525016,0.595298744,0.399622175,symmetric boolean function,non-cs
0.063844148,0.329085621,0.608015055,0.396082199,symmetric boolean functions,non-cs
0.12004018,0.342718765,0.525956263,0.189386912,symmetric term,non-cs
0.217728948,0.451790389,0.37325355,0.443842182,symposium on theory of computing,non-cs
0.223976114,0.438751896,0.502063177,0.790539685,system components,non-cs
0.414614733,0.584240335,0.249511308,0.384170225,system must exhibit,non-cs
0.26791636,0.50918616,0.414366798,0.708579166,system resources,non-cs
0.087982845,0.393089953,0.36148132,0.313493531,systemic functional linguistics,non-cs
0.280601231,0.479915588,0.502153001,0.501723468,systems architecture depends heavily,non-cs
0.148413248,0.350203041,0.43730641,0.615649601,systems architecture makes use,non-cs
0.143810298,0.396359681,0.389993218,0.605409229,systems design,non-cs
0.252691668,0.522297636,0.506222445,0.506827653,systems design could,non-cs
0.081874624,0.433325092,0.389960554,0.491768567,systems towards solving computational problems,non-cs
0.578640605,0.399126365,0.542561449,0.515096376,take advantage,non-cs
0.514470905,0.540818683,0.382369516,0.506196796,take control,non-cs
0.593343485,0.406103517,0.513844135,0.577748887,take full advantage,non-cs
0.343269186,0.332459161,0.328415722,0.593706419,takes actions autonomously,non-cs
0.542865384,0.477424867,0.409930018,0.313231937,takes precedence,non-cs
0.245762146,0.308177495,0.564870869,0.336606179,takes two matrices,non-cs
0.473403476,0.454193767,0.323210352,0.525068878,taking control,non-cs
0.316466396,0.411156573,0.455324476,0.416386978,target value,non-cs
