PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,phrase,label
0.539283891,0.342648198,0.458127249,0.171086033,recursively subdividing,non-cs
0.462244529,0.421563652,0.464130106,0.303495167,redblack trees,non-cs
0.429251655,0.502856763,0.62238561,0.501892231,reduce expensive read operations,non-cs
0.238390072,0.741039682,0.389434861,0.519811139,reduced use,non-cs
0.383994343,0.547584929,0.345544997,0.149048858,reducibility notions,non-cs
0.428264982,0.74430525,0.53482838,0.274447668,reducing access time,non-cs
0.390105945,0.739000639,0.624777513,0.164281329,redundant functional units,non-cs
0.483624797,0.258500499,0.158702345,0.169765452,reference model,non-cs
0.599304408,0.26893504,0.214749651,0.185747478,reference modelin systems,non-cs
0.498233063,0.231846785,0.224994893,0.175491395,reference models,non-cs
0.20717908,0.333772151,0.149290914,0.425778162,reference remain,non-cs
0.667428272,0.282362612,0.171378528,0.322890268,reference sequitur algorithm implementation,non-cs
0.170772067,0.687606384,0.291689617,0.309353159,refers loosely,non-cs
0.558626807,0.365294164,0.270338273,0.27508464,refining products,non-cs
0.176859133,0.260450244,0.316530889,0.446057959,reflected automatically,non-cs
0.539806679,0.502233506,0.95835256,0.127349196,register allocation raises several problems,non-cs
0.170584261,0.38788114,0.294975096,0.658857743,regular languages,non-cs
0.305738284,0.412286766,0.206842932,0.52085681,regular languages refers,non-cs
0.701128562,0.304427569,0.208434907,0.254331883,regulatory filings,non-cs
0.48246925,0.581273118,0.249698704,0.169881061,reidemeister torsion,non-cs
0.386424478,0.17919129,0.589553741,0.209462079,related applications,non-cs
0.330163033,0.153382867,0.61011678,0.22344121,related information used,non-cs
0.53546592,0.216094215,0.511307138,0.476637867,related supervised learning methods,non-cs
0.164930748,0.165651159,0.363763456,0.411695978,relation holds,non-cs
0.671530435,0.320286634,0.208851625,0.424128505,relational mapping,non-cs
0.279649236,0.282485386,0.389451906,0.65649774,relative computability,non-cs
0.091507671,0.496807772,0.323611428,0.77770036,relatively autonomous discipline,non-cs
0.173826092,0.480905032,0.495913685,0.455677594,relatively new area,non-cs
0.14847957,0.801786485,0.419615634,0.625734589,relatively short history,non-cs
0.616375978,0.512335384,0.300034595,0.363780804,relay logic  fluidic logic,non-cs
0.311313958,0.218956548,0.517403035,0.567865959,relevant logic,non-cs
0.20779272,0.481364711,0.197899891,0.298800595,remaining positions towards,non-cs
0.036040646,0.22720297,0.630807493,0.740556215,remarkably good properties,non-cs
0.231296139,0.253475743,0.248961004,0.32839792,remembered using,non-cs
0.48250306,0.727236711,0.52375916,0.299596229,remote error indication,non-cs
0.493982705,0.742411927,0.440904388,0.239337123,removed organs,non-cs
0.57041407,0.312345639,0.716345137,0.832289993,rendering realistic 3d computer graphics,non-cs
0.315860224,0.300981463,0.593815682,0.136529593,repeated interactions,non-cs
0.420207295,0.342720538,0.555653043,0.162488738,repeatedly calculating,non-cs
0.39667594,0.235926592,0.565609511,0.133414164,repeatedly determine values,non-cs
0.256307205,0.252824954,0.627096093,0.22579599,repeatedly steps forward,non-cs
0.690878373,0.627025876,0.363766031,0.297200098,replaces runtime computation,non-cs
0.563093008,0.505997907,0.338417146,0.524228036,replacing learned multiplication,non-cs
0.401976611,0.72673822,0.640338081,0.208710964,reports defects,non-cs
0.776426602,0.505873353,0.382988598,0.423861377,represent boolean functions,non-cs
0.757029342,0.38221706,0.845607948,0.387744993,represent complex software constructions,non-cs
0.552138496,0.320951631,0.263177341,0.240453698,representation curve,non-cs
0.134410725,0.079130174,0.20564064,0.472336143,represented exactly,non-cs
0.277601306,0.423980923,0.24621476,0.283181419,representing floating,non-cs
0.35116834,0.193072703,0.411040116,0.443656568,representing solutions,non-cs
0.534401289,0.229279142,0.302961934,0.27098469,represents data,non-cs
0.394602439,0.311643034,0.944006255,0.224818071,require large data,non-cs
0.34274314,0.493753981,0.782228086,0.149804891,required distinguishing spaces,non-cs
0.470742125,0.281939955,0.607278399,0.128367381,required information content,non-cs
0.499903786,0.264250517,0.367516918,0.118335276,requirement diagram,non-cs
0.298161595,0.260152622,0.357652115,0.070059728,requirement due,non-cs
0.365583404,0.43926105,0.692988885,0.139377733,requires finding,non-cs
0.167074149,0.734756627,0.49758065,0.667049385,requiring little configuration,non-cs
0.647476729,0.259253473,0.284168324,0.26129112,research concerning anchor modeling,non-cs
0.591384331,0.272169608,0.32637781,0.239276674,research group,non-cs
0.528573575,0.337594707,0.358898244,0.325257826,research paper,non-cs
0.463728316,0.422633727,0.302254666,0.276428197,researcher thomas r,non-cs
0.706032796,0.269016241,0.611461547,0.369504023,researchers study multi,non-cs
0.354074472,0.258807476,0.562372705,0.263203738,resolving necessary dependencies,non-cs
0.453098992,0.231727118,0.410164937,0.178811082,resource acquisition,non-cs
0.471764115,0.272162593,0.442710729,0.186727231,resource usage,non-cs
0.352662438,0.263333681,0.427296712,0.190858911,resource used,non-cs
0.280864645,0.29778884,0.821753089,0.168961095,resources needed,non-cs
0.022660119,0.206122221,0.510583952,0.696797843,respected role,non-cs
0.235075515,0.406892055,0.628416438,0.18866044,responsibility  however,non-cs
0.230376041,0.826783371,0.448831828,0.267241663,restricted subset,non-cs
0.300910696,0.57346885,0.181783429,0.267274165,result replaces one,non-cs
0.821990249,0.29786723,0.294710765,0.494889667,resulting relational database schema,non-cs
0.400155874,0.680673426,0.506471004,0.224540134,rethinking  emotions,non-cs
0.207103304,0.344479128,0.204320782,0.416949091,returned solution,non-cs
0.235882015,0.308569106,0.304501551,0.430665102,returned solutions,non-cs
0.50560186,0.633688467,0.603577849,0.200238967,reveal internal structures hidden,non-cs
0.370337868,0.492533759,0.154490816,0.179851991,richard clark pasco,non-cs
0.415253157,0.549489248,0.178080359,0.176811711,richard schroeppel,non-cs
0.44076898,0.404760298,0.143878299,0.164668772,richard snodgrass proposed,non-cs
0.185349582,0.256401667,0.2715503,0.393446076,right subtree,non-cs
0.204053222,0.782431324,0.354787007,0.446248597,rigid body,non-cs
0.180208589,0.198444298,0.565660586,0.546631079,rigorous solution,non-cs
0.158635471,0.183382645,0.667117289,0.497657731,rigorous technique,non-cs
0.181596978,0.061709812,0.747980436,0.319612833,rising interest,non-cs
0.255484396,0.584330813,0.931110904,0.235866582,risky assets,non-cs
0.576549343,0.299118295,0.260128736,0.311694673,rnyi information dimension,non-cs
0.630382056,0.480771507,0.246466326,0.382040993,robert merton used stochastic control,non-cs
0.828375178,0.307378553,0.575875778,0.590779886,robotics researchers,non-cs
0.358303475,0.197033742,0.662745332,0.641604667,robust optimization,non-cs
0.351081177,0.107355291,0.377090144,0.515316155,robust optimization date back,non-cs
0.363199427,0.491816059,0.094531381,0.330296529,roland leia,non-cs
0.375153822,0.438988318,0.325948242,0.176547498,root causes,non-cs
0.375507119,0.291343805,0.286028868,0.290550468,root r connected,non-cs
0.324269155,0.423455685,0.213354845,0.262224508,rosalind picard,non-cs
0.185704272,0.792111836,0.73669752,0.274994286,rough measure,non-cs
0.258380639,0.371499394,0.278939957,0.19376097,roughly describing,non-cs
0.256881348,0.10528506,0.321113601,0.31603172,rule  applies,non-cs
0.616020889,0.71390831,0.626638867,0.320887671,run arbitrary programs,non-cs
0.147712617,0.7581622,0.479907257,0.571736488,running slowly,non-cs
0.099353939,0.197005484,0.437727404,0.734602894,safely operate,non-cs
0.401873949,0.678313661,0.31098311,0.311612357,sandstorm hash,non-cs
0.419267282,0.324887232,0.420732281,0.541814678,satisfies markov properties,non-cs
0.24437065,0.048099928,0.456448261,0.455413446,satisfy specified requirements,non-cs
0.20017976,0.318493262,0.222896103,0.422593262,saving manner,non-cs
0.280338564,0.141171635,0.551266222,0.741391748,scalable implementation,non-cs
0.562518435,0.255690662,0.376003467,0.320859778,scale integrated circuits,non-cs
0.575181155,0.253474952,0.337221711,0.271730275,scale integration circuits,non-cs
0.492481457,0.262647421,0.471577651,0.286816296,scale optimization,non-cs
0.578847404,0.198793653,0.337310848,0.210386281,schematic diagram,non-cs
0.540900848,0.288930813,0.365293392,0.52967023,scientific literature,non-cs
0.068255307,0.470151135,0.379234874,0.77400478,seamless transaction,non-cs
0.429015613,0.136742988,0.464345133,0.532714484,search algorithm similar,non-cs
0.669120848,0.285841622,0.385095502,0.372117923,search engine owned,non-cs
0.581797453,0.233817999,0.457600334,0.29977584,search key words,non-cs
0.566095038,0.529635107,0.317045103,0.252757924,sebastian hack,non-cs
0.340579539,0.594354979,0.310893421,0.132169121,second argument,non-cs
0.363505802,0.401692992,0.187596695,0.220718875,second link field pointing,non-cs
0.345719989,0.550910608,0.177683954,0.176267739,second round,non-cs
0.377087316,0.496975423,0.163262957,0.242448395,second step uses,non-cs
0.352536899,0.722231698,0.336176912,0.255940427,secondary hash,non-cs
0.299990033,0.190619135,0.216013792,0.184745295,section follows,non-cs
0.403110447,0.784596146,0.341428969,0.300449471,section illustrates abstract interpretation,non-cs
0.352070617,0.737889643,0.590989963,0.119463345,section limitations,non-cs
0.468286681,0.392947448,0.598082019,0.271249253,security implications,non-cs
0.500248814,0.264804717,0.455639869,0.359755458,security protocol used,non-cs
0.481237459,0.243743593,0.241747575,0.264530468,see characteristic function,non-cs
0.072572039,0.170400726,0.234735965,0.591588627,see ideal,non-cs
0.039925946,0.223748934,0.41821699,0.795987466,seems logical,non-cs
0.462448223,0.368828639,0.266643324,0.231622206,select adder,non-cs
0.37508874,0.475362934,0.431122977,0.342509058,select adder generally consists,non-cs
0.581248246,0.438839791,0.280271399,0.296444075,selected bibliography,non-cs
0.41005149,0.685114241,0.491630562,0.138055034,selective restriction,non-cs
0.113603534,0.222444159,0.465163721,0.841879494,semantically secure,non-cs
0.654488527,0.260476097,0.453953884,0.35330908,sensor networks,non-cs
0.357090434,0.888824611,0.318492133,0.499854396,sentinel node alone,non-cs
0.437100378,0.938193174,0.410581176,0.316330365,separate executions,non-cs
0.278231152,0.863403324,0.431816012,0.232882079,separate parts,non-cs
0.340570049,0.529318132,0.214177924,0.12870178,separates two,non-cs
0.475226608,0.569711399,0.377571794,0.314160076,separates two convex hulls,non-cs
0.413640072,0.773346498,0.500980479,0.246821885,sequence alignment generally fall,non-cs
0.723288516,0.269238834,0.292074553,0.338058371,sequitur algorithm constructs,non-cs
0.656491983,0.462792809,0.441176025,0.287209515,serial dependencies,non-cs
0.44698776,0.420908023,0.14584072,0.097036956,series studies,non-cs
0.685451848,0.333898676,0.343042957,0.325858158,server side object participating,non-cs
0.289948276,0.506390743,0.325845672,0.107115078,set difference,non-cs
0.420503835,0.299355416,0.134509743,0.239892263,set notation,non-cs
0.353703709,0.434619634,0.257343204,0.313746249,seung proposed nmf mainly,non-cs
0.549181634,0.438331702,0.110218174,0.426945557,seventh annual acm symposium,non-cs
0.424930422,0.324741365,0.46176009,0.198519247,several number bases,non-cs
0.320711642,0.297913328,0.594353739,0.144910744,several object,non-cs
0.361322645,0.273623976,0.715455562,0.112467909,several possible known causes,non-cs
0.377878286,0.219686599,0.633130771,0.115294815,several projects,non-cs
0.384264574,0.213858417,0.532346329,0.405720066,several real networks,non-cs
0.500313108,0.214762063,0.625754539,0.290929531,several researchers,non-cs
0.399567545,0.254245204,0.490684345,0.134062,several set operations,non-cs
0.297873646,0.436004706,0.659073273,0.073459769,several variations,non-cs
0.260896792,0.272543491,0.543641789,0.262083952,several waves,non-cs
0.236127327,0.564356002,0.85029157,0.119048084,severe uncertainty,non-cs
0.766991404,0.16384867,0.441468813,0.363165475,sharing operating systems schedule tasks,non-cs
0.377095152,0.31645753,0.299839853,0.349574985,sharing route,non-cs
0.120221466,0.312401825,0.491553444,0.323683273,sharp edge,non-cs
0.278934897,0.358168499,0.194208235,0.213537007,shing lee,non-cs
0.437249315,0.799016317,0.339073891,0.352484706,short-circuit evaluation,non-cs
0.304935097,0.2884254,0.585776634,0.094742549,showing multiple points,non-cs
0.500648937,0.384417044,0.397120138,0.227800321,sigmoid function include,non-cs
0.292306176,0.338648169,0.216045443,0.130457826,signal prior,non-cs
0.496866771,0.286399137,0.274573294,0.274217452,signaling protocol based,non-cs
0.199703129,0.157181788,0.455664423,0.517382316,similar systems,non-cs
0.146846209,0.249160979,0.469264432,0.451523699,similar two strings,non-cs
0.140997917,0.15547543,0.35290107,0.394770312,similarly created,non-cs
0.239422865,0.614572435,0.238065963,0.966783141,simple binary logic truth values,non-cs
0.400260685,0.408203377,0.440062286,0.934374163,simple competitive learning algorithm,non-cs
0.365180388,0.423685502,0.328727765,0.837121376,simple digital signals represent information,non-cs
0.069948589,0.443625835,0.261247159,0.82840074,simple display,non-cs
0.238093518,0.382843842,0.328121927,0.890701797,simple dynamic array,non-cs
0.244561232,0.479057289,0.192607967,0.873499335,simple echo state networks,non-cs
0.103169145,0.765411326,0.260709711,0.708077742,simple low,non-cs
0.230629627,0.498113967,0.321485058,1,simple rational numbers,non-cs
0.133367682,0.430370062,0.262229901,0.844602989,simple value type,non-cs
0.040107192,0.422929821,0.254498156,0.843328033,simple way,non-cs
0.382583936,0.491319738,0.421766486,0.803594239,simpler array indexing operation,non-cs
0.049466202,0.484731114,0.19438399,0.721355482,simplest case,non-cs
0.208266244,0.65396167,0.287298764,0.569799203,simplified form,non-cs
0.475508276,0.322099045,0.440525123,0.50644591,simplify formulas,non-cs
0.174801433,0.414550527,0.092164802,0.455848237,simply assigned,non-cs
0.179669259,0.46448857,0.254688123,0.387254457,simply row,non-cs
0.186385475,0.552801453,0.076740383,0.375188107,simply ssa,non-cs
0.645877832,0.304853375,0.439866761,0.374162334,simulate electromagnetic propagation,non-cs
0.502011232,0.291247786,0.499619545,0.217527913,simulate human affects,non-cs
0.213690381,0.427704744,0.216417144,0.316832259,simulated one,non-cs
0.504499986,0.262743135,0.671817953,0.133135228,simultaneously dispatching multiple instructions,non-cs
0.357441134,0.2238968,0.491760456,0.255927519,simultaneously optimizes,non-cs
0.483560554,0.860384359,0.50316218,0.425643128,since lazy inheritance called,non-cs
0.582899894,0.727922615,0.537439913,0.419047266,since static hashing requires,non-cs
0.361534466,0.902541657,0.212102644,0.544807464,single abstract comparison operation,non-cs
0.306073308,0.869268058,0.202308624,0.587807212,single binary output,non-cs
0.202117055,0.835232388,0.176121101,0.497990044,single core,non-cs
0.581872805,0.579887998,0.465656185,0.687042657,single core processors also used,non-cs
0.535122281,0.763622737,0.202963072,0.672738775,single core processors used,non-cs
0.3354069,0.665022531,0.138149909,0.432390725,single core systems became,non-cs
0.210458978,0.746388391,0.215014369,0.412018179,single counterexample,non-cs
0.223172994,0.817674422,0.206741973,0.567184382,single data,non-cs
0.235108922,0.863106631,0.189704816,0.552274911,single execution,non-cs
0.161573375,0.84052574,0.185667951,0.550050412,single form,non-cs
0.177425827,0.841093097,0.217012787,0.435712323,single instance,non-cs
0.209895295,0.80961764,0.191129908,0.546613011,single instruction,non-cs
0.281243753,0.881223232,0.247487065,0.578557421,single neuron,non-cs
0.268473562,0.869904972,0.227363006,0.5268881,single node,non-cs
0.149154254,0.63534618,0.172172046,0.657594087,single solution exists,non-cs
0.136830261,0.684621843,0.460301001,0.818631878,single strong learner,non-cs
0.177001003,0.831879325,0.21394135,0.512943209,single value,non-cs
0.25530185,0.176601417,0.503616293,0.288098012,situation awareness,non-cs
0.303141436,0.436948758,0.227047396,0.393686281,six degrees,non-cs
0.196038686,0.380905946,0.298583483,0.637671649,six degrees of freedom,non-cs
0.561903311,0.435026309,0.143025409,0.4232465,sixth annual acm symposium,non-cs
0.263583298,0.470377826,0.197059327,0.639202631,sixth normal form,non-cs
0.41495495,0.377820215,0.305701242,0.295293485,size array,non-cs
0.305851392,0.483595057,0.228611844,0.324963013,sized 1919 board,non-cs
0.444078787,0.119896294,0.575446973,0.246766579,skills embodied within,non-cs
0.517594087,0.662228423,0.337956149,0.360167906,sleep algorithm,non-cs
0.239349877,0.761318682,0.676714525,0.260230124,slightly different variety,non-cs
0.197613802,0.793018834,0.583644463,0.51292848,slower speed,non-cs
0.321715283,0.792493766,0.356001646,0.455959317,slowly varying envelope approximation,non-cs
0.094385655,0.741853259,0.449391112,0.507314512,small amount,non-cs
0.281150428,0.771816993,0.410512275,0.671677514,small memory footprint,non-cs
0.10970781,0.745946879,0.461467648,0.472814646,small number,non-cs
0.110794838,0.772138526,0.441476973,0.51915061,small region,non-cs
0.127913501,0.712729504,0.450314755,0.446447831,small sections,non-cs
0.252908385,0.663578604,0.381288129,0.425050092,small subdomains,non-cs
0.187201918,0.787404952,0.41575933,0.573466054,smaller bit width,non-cs
0.37499648,0.774255234,0.518422402,0.64302638,smaller processors,non-cs
0.322365137,0.736300611,0.504619437,0.452833912,smaller subproblems,non-cs
0.371810042,0.466583886,0.335409233,0.466309193,smalltalk provides,non-cs
0.170575234,0.251056001,0.584162461,0.791891929,smart street lights,non-cs
0.718399449,0.475133334,0.275791211,0.267645237,smb  server message block,non-cs
0.7161147,0.457335011,0.216654751,0.325420894,smb2  server message block,non-cs
0.263636676,0.317652097,0.536197943,0.723626795,smoothness assumption additionally yields,non-cs
0.544983538,0.359590401,0.356577322,0.251309372,social sciences,non-cs
0.122452287,0.175214963,0.589267874,0.719790667,socially responsible,non-cs
0.716588304,0.438843707,0.308341841,0.577859429,software architect simon brown,non-cs
0.778047881,0.50400543,0.365628875,0.629484817,software blueprint means,non-cs
0.827170158,0.336098603,0.45957011,0.422869859,software decomposition whereby fundamental requirements,non-cs
0.862399657,0.277222431,0.349632501,0.472664121,software design description,non-cs
0.871227701,0.316428786,0.407888771,0.489839878,software engineeringis,non-cs
0.722188449,0.205482295,0.42079134,0.390434038,software frameworks aim,non-cs
0.765415538,0.269120029,0.450916404,0.396266647,software frameworks consist,non-cs
0.753392915,0.257299992,0.529165523,0.355418482,software frameworks rely,non-cs
0.348154571,0.277381402,0.347550198,0.321049067,solution within,non-cs
0.729497638,0.407747892,0.484817596,0.596235423,solve numerical problems,non-cs
0.61323723,0.562824944,0.28339034,0.674940819,solve ordinary differential equations,non-cs
0.427762704,0.264279233,0.627621054,0.409193196,solve problems,non-cs
0.603444965,0.391822429,0.368080193,0.446743768,solve tridiagonal systems,non-cs
0.289956683,0.379496645,0.364431205,0.476905634,solved using,non-cs
0.259618305,0.306012297,0.326663098,0.680916185,solvent accessible surface area,non-cs
0.447985861,0.329043754,0.454965652,0.402729255,solving behaviour,non-cs
0.743559355,0.312894435,0.65821737,0.460234777,solving combinatorial problems,non-cs
0.761693504,0.520860326,0.373894906,0.490075097,solving partial differential equations,non-cs
0.493312069,0.719907614,0.501996278,0.683488396,solving sparse linear systems,non-cs
0.144599904,0.194249683,0.436721057,0.320581251,somehow defined,non-cs
0.381811627,0.378156733,0.739215921,0.190963942,sometimes across multiple sensory modalities,non-cs
0.19165691,0.391725319,0.474783921,0.234000389,sometimes also known,non-cs
0.639406685,0.454729263,0.34165695,0.399293939,sometimes called applied linear algebra,non-cs
0.386035792,0.501596148,0.474631899,0.302637348,sometimes called memory,non-cs
0.166239418,0.418140301,0.464207908,0.222801412,sometimes known,non-cs
0.237233208,0.526430357,0.565610253,0.241098865,sometimes thought,non-cs
0.377156084,0.415182307,0.675921649,0.265686835,sometimes trying thousands,non-cs
0.22412455,0.342733968,0.375133231,0.282084333,sound picked,non-cs
0.392920888,0.887460868,0.401637421,0.590949378,sparse matrix given,non-cs
0.175154928,0.864723876,0.429010666,0.553700492,sparse structure,non-cs
0.261189577,0.460338997,0.488983128,0.115421671,special case,non-cs
0.310504081,0.471124637,0.637668285,0.06607822,special cases,non-cs
0.80317047,0.40664201,0.564743311,0.372364272,special dynamic memory allocation libraries,non-cs
0.381425106,0.391079041,0.754171831,0.219155663,special educational needs,non-cs
0.268546905,0.3857372,0.631355989,0.156681785,special object,non-cs
0.294137814,0.457383764,0.475542115,0.092386973,special section,non-cs
0.242886852,0.43528628,0.537145477,0.111123846,special type,non-cs
0.296853521,0.322834689,0.65538533,0.136190749,specialized area,non-cs
0.440094485,0.365794173,0.624881381,0.125136221,specialized classes,non-cs
0.336521263,0.238175841,0.594052394,0.034501557,specific categories,non-cs
0.351129347,0.177847446,0.49718215,0.136821452,specific instructions,non-cs
0.342905158,0.248194936,0.426655961,0.110349875,specific model,non-cs
0.455585252,0.229109143,0.400897729,0.087030801,specific ontology consisting,non-cs
0.499056802,0.238336466,0.308355118,0.232202827,specific purpose markup language based,non-cs
0.207030034,0.27501035,0.385427394,0.275361193,specific sense,non-cs
0.293145501,0.220862818,0.454482078,0.180726141,specific solution,non-cs
0.295846778,0.211576563,0.58882345,0.077518765,specific task,non-cs
0.363811425,0.216375037,0.410601893,0.123747892,specific transfer function,non-cs
0.315442576,0.321319026,0.58135834,0.045278992,specific types,non-cs
0.337955331,0.229264694,0.520882092,0.090657128,specific types provided,non-cs
0.542238578,0.240160509,0.226781879,0.256421262,specification language,non-cs
0.34905365,0.102539795,0.31013977,0.386674103,specifications supporting,non-cs
0.258681544,0.145576539,0.246008122,0.309769999,specified description,non-cs
0.163774356,0.071330003,0.277614604,0.474491454,specified explicitly,non-cs
0.412747693,0.398479391,0.26396456,0.219633544,spectral methods take,non-cs
0.592220396,0.382221537,0.240551273,0.273981143,spectral methods use basis functions,non-cs
0.58032602,0.368560882,0.589130504,0.224461812,speech recognition systems require,non-cs
0.281477863,0.39551357,0.214254291,0.874719866,spoken  simple data entry,non-cs
0.40690729,0.254236348,0.341303719,0.482101556,square automatic interaction detection,non-cs
0.284498384,0.269858489,0.282110495,0.329758607,squares support,non-cs
0.153548723,0.302501121,0.163191853,0.517460623,standard example,non-cs
0.131784556,0.801089427,0.322858186,0.583836695,standard low,non-cs
0.267493587,0.313703767,0.424619171,0.702128093,standard problems solved,non-cs
0.540220352,0.396540588,0.133043686,0.466891516,stanford university,non-cs
0.5664482,0.481805645,0.605582283,0.136154622,state diagrams require,non-cs
0.445812594,0.473378789,0.074631156,0.258669618,state university,non-cs
0.563188946,0.671324621,0.317017181,0.401412852,static access permissions,non-cs
0.235726826,0.870123753,0.215083761,0.505593115,static single assignment,non-cs
0.325885881,0.368674491,0.206810723,0.112968484,stating whether,non-cs
0.606616219,0.365503275,0.175372223,0.313256193,statistics community,non-cs
0.711377474,0.794548925,0.670573709,0.271747482,steal database approach,non-cs
0.27079595,0.325452907,0.302605148,0.324710078,step size,non-cs
0.500958771,0.306929648,0.358255104,0.259302919,stochastic control aims,non-cs
0.620745786,0.491608063,0.220818953,0.340968675,stockholm university,non-cs
0.518822369,0.456497248,0.293904504,0.250371608,storage details,non-cs
0.275195501,0.218138041,0.349029757,0.485715395,stored contiguously,non-cs
0.461923952,0.192123002,0.654454721,0.164881282,storing additional information,non-cs
0.587185919,0.291388089,0.398000011,0.295853844,storing labeled data,non-cs
0.575217729,0.331946694,0.601094731,0.506435645,strategically using digital media,non-cs
0.433180264,0.330877913,0.411347531,0.210689015,streaming feature later,non-cs
0.339349692,0.58501571,0.188780915,0.365267835,stretch analog,non-cs
0.177738429,0.366096147,0.4883117,0.364007907,strict definition,non-cs
0.229187287,0.438367864,0.603200541,0.279469793,stricter definition,non-cs
0.336232206,0.582333679,0.259782283,0.563251898,strictly column diagonally dominant matrix,non-cs
0.258010061,0.530879348,0.283236008,0.608137327,strictly diagonally dominant matrix,non-cs
0.151925547,0.440094359,0.412627191,0.43640712,strictly higher cardinality,non-cs
0.544173286,0.260089268,0.397988148,0.519253982,string kernel allows,non-cs
0.011369381,0.250314158,0.661701377,0.60060772,strong type,non-cs
0.12003864,0.352633488,0.592576078,0.508908268,stronger reductions,non-cs
0.040668823,0.276388034,0.638546422,0.54749573,stronger sense,non-cs
0.067172069,0.272375335,0.72118846,0.492143942,stronger variation,non-cs
0.025062664,0.112198074,0.430539851,0.469354629,strongly believed,non-cs
0.47098792,0.43851546,0.369107682,0.300339438,structural risk minimization,non-cs
0.418911485,0.52383283,0.667007746,0.070138273,structure used depends,non-cs
0.405088651,0.189389184,0.332581261,0.496290973,structured information standards,non-cs
0.303816145,0.245960485,0.278370966,0.369009564,structured model,non-cs
0.474562065,0.304340429,0.205042331,0.298676404,studied formulation,non-cs
0.543684895,0.332438087,0.18742106,0.175512908,studies sets,non-cs
0.451486839,0.207660929,0.336760374,0.456692077,study optimal portfolios,non-cs
0.324785788,0.418903907,0.293600663,0.093186633,sub field,non-cs
0.357813927,0.169908052,0.344446871,0.29648523,subject knowledge,non-cs
0.265770703,0.441044021,0.291091504,0.196516712,subjunctive possibility,non-cs
0.532868897,0.375846538,0.211631275,0.135539765,subobject classifier,non-cs
0.621427089,0.366526621,0.270346566,0.168618533,subobject classifiers,non-cs
0.594069431,0.367926713,0.355431266,0.210938228,subproblem solutions,non-cs
0.57009514,0.381079187,0.54720384,0.189061732,subproblems recursively,non-cs
0.568617605,0.273181748,0.327529538,0.164189655,subsequent object instances creation,non-cs
0.292534186,0.226506969,0.255703181,0.175664293,subsequently developed,non-cs
0.08581871,0.154685002,0.567244129,0.645539991,substantially improved,non-cs
0.383315532,0.12189395,0.594170858,0.604690909,successful cognitive architectures include act,non-cs
0.432026383,0.32770034,0.379162108,0.252139417,successively fitting parabolas,non-cs
0,0.141398586,0.473379646,0.524488897,sufficiently close,non-cs
0.434328517,0.595383144,0.664145613,0.003579678,suggest different restrictions,non-cs
0.146877823,0.170930419,0.532409136,0.563986678,suitable cost function,non-cs
0.232633017,0.02583706,0.355343823,0.425609742,support creating,non-cs
0.396029551,0.143252167,0.441736415,0.279911381,support infrastructure,non-cs
0.236217984,0.119471742,0.498595049,0.491285071,support people,non-cs
0.106059447,0.217324848,0.371182327,0.710918911,support regular expression,non-cs
0.541685407,0.165847225,0.506181705,0.47924559,support vector machines allow,non-cs
0.771159328,0.287473208,0.334094096,0.411093109,support vector machines website,non-cs
0.330128297,0.13311855,0.414199451,0.54776777,supported streaming media,non-cs
0.396180938,0.360827876,0.551693878,0.102215942,supporting different sets,non-cs
0.388792684,0.358491482,0.132237799,0.183712325,survey paper,non-cs
0.725088914,0.255818307,0.245924189,0.387181897,susa framework implements bcjr algorithm,non-cs
0.540161985,0.288780354,0.531733145,0.432223272,swarm intelligence,non-cs
0.700174481,0.303932767,0.420744883,0.35279019,swarm intelligence refers,non-cs
0.578307911,0.314387863,0.294898446,0.315330085,swarm principles,non-cs
0.262876051,0.294487817,0.697213272,0.380930123,switch much faster,non-cs
0.792503605,0.448909671,0.333430208,0.296757197,switching circuit theory,non-cs
0.737816897,0.378152795,0.279323881,0.351487055,switching circuit theory provided,non-cs
0.494555452,0.61802718,0.345176269,0.557376373,symmetric boolean function,non-cs
0.498079381,0.615051101,0.381390219,0.55741783,symmetric boolean functions,non-cs
0.165974715,0.439721437,0.291322416,0.529816789,symmetric term,non-cs
0.917757204,0.345173714,0.369698959,0.517925953,symposium on theory of computing,non-cs
0.548905718,0.275950831,0.309109028,0.220032045,system components,non-cs
0.43539748,0.26853349,0.462151663,0.113353724,system must exhibit,non-cs
0.464053045,0.248096325,0.385917085,0.264418334,system resources,non-cs
0.556900586,0.337437062,0.312376315,0.305517706,systemic functional linguistics,non-cs
0.53668032,0.449616213,0.899136598,0.174795231,systems architecture depends heavily,non-cs
0.648593603,0.146908836,0.45639019,0.318562082,systems architecture makes use,non-cs
0.706222769,0.275881702,0.3148569,0.262108464,systems design,non-cs
0.557721917,0.171299741,0.48060672,0.357415566,systems design could,non-cs
0.808129391,0.261226149,0.637444454,0.480960028,systems towards solving computational problems,non-cs
0.178613728,0.212414706,0.429303836,0.397849118,take advantage,non-cs
0.22377961,0.187869808,0.357437547,0.382090568,take control,non-cs
0.144206811,0.080134325,0.392419575,0.519378579,take full advantage,non-cs
0.189674686,0.302501354,0.329664096,0.594672628,takes actions autonomously,non-cs
0.185575746,0.360230264,0.323629187,0.273626046,takes precedence,non-cs
0.529788801,0.549387069,0.227848062,0.335101637,takes two matrices,non-cs
