PCA Tuned 1,PCA Tuned 2,phrase,label
0.158311408,0.332266936,popular modelviewcontroller architecture,non-cs
0.474121992,0.52422211,popular search query,non-cs
0.585398107,0.627356196,positively must know,non-cs
0.158238343,0.433003009,possible algorithms,non-cs
0.492413486,0.33716725,possible even,non-cs
0.50532073,0.207804842,possible set,non-cs
0.407255137,0.425523804,possible variants,non-cs
0.253092283,0.493312689,potential inputs,non-cs
0.502742592,0.565766374,potential users,non-cs
0.229753623,0.433171823,potentially heterogeneous implementations depending,non-cs
0.517343792,0.38422756,potentially involving,non-cs
0.333625297,0.472015629,power set must,non-cs
0.433765193,0.174064272,power set p,non-cs
0.646498614,0.464684195,prabhakar raghavan,non-cs
0.059447613,0.357228415,practical artificial neural networks,non-cs
0.354614598,0.617251714,practical limits,non-cs
0.092575441,0.464234913,practical reason,non-cs
0.408948906,0.307625926,practical streaming media,non-cs
0.198641351,0.345613264,practical use,non-cs
0.188805386,0.342548041,practical uses,non-cs
0.377172674,0.571079002,practices surrounding,non-cs
0.631874843,0.619599843,practitioners usually come,non-cs
0.217809427,0.478924987,precise answer,non-cs
0.098819567,0.42998394,predictable output,non-cs
0.242934949,0.454456994,predicted according,non-cs
0.438375169,0.368959101,predominantly expressed,non-cs
0.474437537,0.343207085,preferably seeded,non-cs
0.299569324,0.32812966,preferential attachment,non-cs
0.234892506,0.489874427,presently assigned value,non-cs
0.407472992,0.685655298,prevention would,non-cs
0.360994572,0.499990355,previous existing pre,non-cs
0.205044822,0.449719619,previous output,non-cs
0.487988603,0.598359632,previous section notwithstanding,non-cs
0.333091346,0.387186463,previous step,non-cs
0.2242995,0.459891049,previous work,non-cs
0.499722774,0.395275749,previously google image search,non-cs
0.428732792,0.508543296,previously unseen data,non-cs
0.250411171,0.54708657,primality tests,non-cs
0.253568187,0.588094397,primality tests prove,non-cs
0.168417769,0.310887278,primarily implemented using diodes,non-cs
0.550118763,0.196477747,primarily performing,non-cs
0.321172837,0.569997827,primary cause,non-cs
0.303249442,0.448991664,primary goal,non-cs
0.288892398,0.437684752,primary value,non-cs
0.296357222,0.458704646,prime factor,non-cs
0.168026979,0.44366278,principal components,non-cs
0.217910304,0.408569905,principal parts,non-cs
0.530702674,0.515437561,principle of least astonishment,non-cs
0.566182558,0.37649217,printer sharing,non-cs
0.334109837,0.296012494,printers across nodes,non-cs
0.497729025,0.248419779,probability one running,non-cs
0.429258855,0.682506723,problem provides,non-cs
0.36893808,0.675292876,problem refers,non-cs
0.167905934,0.53697858,problem solving,non-cs
0.472036535,0.630371792,problematic first,non-cs
0.184962398,0.708320048,problems calculable,non-cs
0.229734527,0.394552466,process communication,non-cs
0.300766887,0.432302079,process might simply,non-cs
0.466175625,0.30557402,process plant,non-cs
0.13865829,0.393046787,process used,non-cs
0.393481765,0.380714989,processes might,non-cs
0.211187535,0.384320254,processing data streams,non-cs
0.580616928,0.244587063,produce high,non-cs
0.311909908,0.542737743,product development,non-cs
0.414709908,0.514089671,product equivalent,non-cs
0.681149346,0.61681871,product manager susan wojcicki,non-cs
0.293560033,0.400772375,productive capabilities,non-cs
0.324870379,0.682262885,program authorship attribution,non-cs
0.196538578,0.471261459,programmers consciously intend,non-cs
0.076570478,0.377199424,programming idiom used,non-cs
0.176408334,0.407690229,programming languages consist,non-cs
0.076802954,0.525277011,programming paradigm whereby fundamental requirements,non-cs
0.165055324,0.493290608,programs written,non-cs
0.424647817,0.474069609,promising platform,non-cs
0.378525608,0.564545351,proof assistants,non-cs
0.131537592,0.605544626,proof method,non-cs
0.133957235,0.357748778,proper orthogonal decomposition,non-cs
0.273107704,0.484901116,proper subset,non-cs
0.418764099,0.665982165,proposed targeting,non-cs
0.308741314,0.450529979,proposition holds,non-cs
0.152710985,0.477499376,propositional logic may,non-cs
0.3971101,0.371251736,proprietary streaming format,non-cs
0.521292505,0.696730395,protect messages,non-cs
0.377567493,0.682158105,protection mechanisms,non-cs
0.482931148,0.732168862,protection paper,non-cs
0.592348865,0.730344129,protection state,non-cs
0.224129187,0.320466009,protein secondary structure,non-cs
0.244697105,0.304813693,protein sequences,non-cs
0.51746243,0.491624996,proteins online,non-cs
0.439242171,0.471887295,protocol versions 2,non-cs
0.473807588,0.771639974,provable guarantees,non-cs
0.246356685,0.602048447,provide data,non-cs
0.335557264,0.519377608,provide motivation,non-cs
0.212236355,0.455741227,provide programmable hardware functionality,non-cs
0.541238425,0.62856697,provides address translation,non-cs
0.519338128,0.602595903,providing shared access,non-cs
0.20342214,0.387462096,proxy pattern description,non-cs
0.423528329,0.534106674,proxyimage avoids multiple loading,non-cs
0.367771293,0.513835339,psychologist frank rosenblatt invented,non-cs
0.213781714,0.560768329,publicly available implementations,non-cs
0.136511326,0.492844364,published algorithms,non-cs
0.544431302,0.274238932,punctuation character,non-cs
0.024447143,0.296152275,pure tridiagonal matrix algorithm,non-cs
0.31373426,0.483500935,purpose commercial telegraph code known,non-cs
0.255619048,0.36500614,purpose cpu,non-cs
0.212720801,0.347415299,purpose language,non-cs
0.183288586,0.45122067,purpose lossless compression algorithm,non-cs
0.174680151,0.392233357,purpose meaning,non-cs
0.168965159,0.483134551,purpose operating systems,non-cs
0.446769445,0.152740248,puts elements,non-cs
0.506180831,0.479407444,quality prngs,non-cs
0.124526465,0.364490057,quantized signals,non-cs
0.325229227,0.320916622,quantum many,non-cs
0.085920656,0.362633069,quantum neural networks refer,non-cs
0.450391576,0.223055917,quaternary floating point  base three,non-cs
0.648184632,0.265412419,radhia cousot,non-cs
0.450954756,0.606389757,radiology report  determining speaker characteristics,non-cs
0.44494132,0.160717319,radius 1 centered,non-cs
0.371039256,0.253321854,radix point,non-cs
0.491962906,0.462806354,railway signalling,non-cs
0.768483231,0.438252151,rana el kaliouby,non-cs
0.343556776,0.20145135,random environment,non-cs
0.142920474,0.361658353,random number generators,non-cs
0.197541023,0.248668996,random projection,non-cs
0.151270987,0.2348107,random projection technique,non-cs
0.197862465,0.344884615,random variables,non-cs
0.335006627,0.418351046,randomization function always performed,non-cs
0.125195461,0.437648995,randomization technique would,non-cs
0.129693162,0.460043549,randomized algorithm whose output may,non-cs
0.301945816,0.404447805,randomly places new nodes,non-cs
0.16180854,0.363514716,range coding,non-cs
0.193672432,0.366796625,range encoding,non-cs
0.289713255,0.465936378,rank scale,non-cs
0.57773798,0.131977511,rapidly draw three,non-cs
0.297487632,0.364305626,rapidly increasing data sets,non-cs
0.308140154,0.309929853,rational series uses,non-cs
0.200597084,0.402329683,rational terms,non-cs
0.353957263,0.634484539,reach evidence,non-cs
0.276382599,0.456594033,reaching definitions,non-cs
0.228141267,0.490033495,reactive programming enables changes,non-cs
0.609718784,0.428320488,read  write,non-cs
0.625556744,0.079667013,real large,non-cs
0.534574074,0.200069117,real op,non-cs
0.653788387,0.409489492,real possibility  giorgio buttazzo says,non-cs
0.427064499,0.162266025,real world,non-cs
0.251086958,0.165113364,realistic rendering,non-cs
0.475922082,0.597777333,reasonably secure,non-cs
0.183209032,0.56046613,reasoning requires,non-cs
0.573478109,0.493714379,receiving messages,non-cs
0.762123339,0.351458609,recent times,non-cs
0.57036229,0.43948721,recent work,non-cs
0.854982127,0.388186275,recently attracted attention,non-cs
0.662067824,0.514035873,recently hired engineer huican zhu,non-cs
0.56602835,0.538954258,recently suggested,non-cs
0.290993617,0.383679819,recognize patterns,non-cs
0.103930867,0.522688979,recovery algorithm designed,non-cs
0.340573004,0.142435147,rectangular sub,non-cs
0.13293625,0.347899239,recurrent neural networks introduced,non-cs
0.306011786,0.298680998,recursion developed,non-cs
0.116990825,0.340994734,recursion method bearing,non-cs
0.069999405,0.403955441,recursive definition using,non-cs
0.348106315,0.32295156,recursively dividing,non-cs
0.26173719,0.393781019,recursively enumerable languages,non-cs
0.352921883,0.339983171,recursively subdividing,non-cs
0.764514075,0.152683472,redblack trees,non-cs
0.514845604,0.694707691,reduce expensive read operations,non-cs
0.632486171,0.702119007,reduced use,non-cs
0.140699918,0.498830523,reducibility notions,non-cs
0.563409323,0.680813798,reducing access time,non-cs
0.349508986,0.320086673,redundant functional units,non-cs
0.123678024,0.449414558,reference model,non-cs
0.075811448,0.493545488,reference modelin systems,non-cs
0.180818626,0.474271333,reference models,non-cs
0.477780944,0.492972411,reference remain,non-cs
0.038351674,0.448161348,reference sequitur algorithm implementation,non-cs
0.497416712,0.198113975,refers loosely,non-cs
0.511968128,0.630611826,refining products,non-cs
0.234045821,0.537150404,reflected automatically,non-cs
0.476673893,0.79789027,register allocation raises several problems,non-cs
0.48186605,0.291748524,regular languages,non-cs
0.451458492,0.392314836,regular languages refers,non-cs
0.557621828,0.731487912,regulatory filings,non-cs
0.5874541,0.55439032,reidemeister torsion,non-cs
0.441709135,0.640363365,related applications,non-cs
0.405109195,0.668090673,related information used,non-cs
0.199926986,0.514887269,related supervised learning methods,non-cs
0.308004638,0.43342106,relation holds,non-cs
0.137633002,0.343337055,relational mapping,non-cs
0.099043638,0.374933224,relative computability,non-cs
0.219816068,0.387828422,relatively autonomous discipline,non-cs
0.678036274,0.33630375,relatively new area,non-cs
0.657034219,0.426632024,relatively short history,non-cs
0.094210484,0.348228501,relay logic  fluidic logic,non-cs
0.106745768,0.420610524,relevant logic,non-cs
0.605336057,0.461490638,remaining positions towards,non-cs
0.745954339,0.378162544,remarkably good properties,non-cs
0.535632611,0.326253782,remembered using,non-cs
0.422819998,0.681597559,remote error indication,non-cs
0.60322777,0.555751628,removed organs,non-cs
0.269072068,0.218645166,rendering realistic 3d computer graphics,non-cs
0.573608659,0.292208042,repeated interactions,non-cs
0.229021048,0.375256656,repeatedly calculating,non-cs
0.311736343,0.555929053,repeatedly determine values,non-cs
0.612594113,0.198846265,repeatedly steps forward,non-cs
0.233188256,0.484702502,replaces runtime computation,non-cs
0.17716685,0.452847545,replacing learned multiplication,non-cs
0.733746575,0.986696508,reports defects,non-cs
0.094046166,0.376222015,represent boolean functions,non-cs
0.080860286,0.424789398,represent complex software constructions,non-cs
0.179102191,0.361334113,representation curve,non-cs
0.397630959,0.51756273,represented exactly,non-cs
0.531082677,0.084642182,representing floating,non-cs
0.22643088,0.643943498,representing solutions,non-cs
0.146500118,0.535549136,represents data,non-cs
0.30650117,0.459254799,require large data,non-cs
0.429389029,0.43370622,required distinguishing spaces,non-cs
0.466082871,0.743658103,required information content,non-cs
0.314351021,0.662451128,requirement diagram,non-cs
0.522828577,0.674552532,requirement due,non-cs
0.493917348,0.665621183,requires finding,non-cs
0.301219315,0.32462402,requiring little configuration,non-cs
0.325729435,0.48820903,research concerning anchor modeling,non-cs
0.308771731,0.630959315,research group,non-cs
0.26855694,0.573503903,research paper,non-cs
0.672896792,0.544703371,researcher thomas r,non-cs
0.448640443,0.470087616,researchers study multi,non-cs
0.409012061,0.668398991,resolving necessary dependencies,non-cs
0.376311622,0.474456365,resource acquisition,non-cs
0.333022371,0.405295617,resource usage,non-cs
0.303040613,0.383225394,resource used,non-cs
0.460104714,0.675886827,resources needed,non-cs
0.550562932,0.559468766,respected role,non-cs
0.329716524,0.548469207,responsibility  however,non-cs
0.413083307,0.594377247,restricted subset,non-cs
0.524162678,0.501815918,result replaces one,non-cs
0.135061308,0.444526604,resulting relational database schema,non-cs
0.394812042,0.470394765,rethinking  emotions,non-cs
0.345355782,0.631571857,returned solution,non-cs
0.372215476,0.6568114,returned solutions,non-cs
0.486941811,0.438231248,reveal internal structures hidden,non-cs
0.702137815,0.335959012,richard clark pasco,non-cs
0.534694928,0.433682823,richard schroeppel,non-cs
0.577852616,0.323035916,richard snodgrass proposed,non-cs
0.470934558,0.244273819,right subtree,non-cs
0.567686261,0.073101307,rigid body,non-cs
0.174151452,0.394002958,rigorous solution,non-cs
0.254544309,0.188619488,rigorous technique,non-cs
0.684299719,0.393921874,rising interest,non-cs
0.607399752,0.576609054,risky assets,non-cs
0.324613452,0.331657018,rnyi information dimension,non-cs
0.25282361,0.375336281,robert merton used stochastic control,non-cs
0.2631023,0.475475543,robotics researchers,non-cs
0.11391053,0.417402832,robust optimization,non-cs
0.238837382,0.505189241,robust optimization date back,non-cs
0.69969354,0.337179626,roland leia,non-cs
0.406084209,0.473167759,root causes,non-cs
0.436967257,0.343428888,root r connected,non-cs
0.809431868,0.173006363,rosalind picard,non-cs
0.272537509,0.351430423,rough measure,non-cs
0.494947896,0.235700453,roughly describing,non-cs
0.3373275,0.574912863,rule  applies,non-cs
0.303016346,0.544103353,run arbitrary programs,non-cs
0.71954615,0.161353701,running slowly,non-cs
0.488440939,0.649659585,safely operate,non-cs
0.532731673,0.227989211,sandstorm hash,non-cs
0.608038815,0.443678118,satisfies markov properties,non-cs
0.367336807,0.824708353,satisfy specified requirements,non-cs
0.457780089,0.550107687,saving manner,non-cs
0.12003968,0.346836563,scalable implementation,non-cs
0.131454129,0.291139441,scale integrated circuits,non-cs
0.143912077,0.30086747,scale integration circuits,non-cs
0.117272802,0.433010202,scale optimization,non-cs
0.161467845,0.274586503,schematic diagram,non-cs
0.221150621,0.397934529,scientific literature,non-cs
0.484132944,0.599420499,seamless transaction,non-cs
0.262395849,0.452951652,search algorithm similar,non-cs
0.352020196,0.556540324,search engine owned,non-cs
0.423521341,0.485464645,search key words,non-cs
0.587330912,0.566492835,sebastian hack,non-cs
0.500146082,0.414938768,second argument,non-cs
0.38401566,0.299150711,second link field pointing,non-cs
0.672955377,0.323923301,second round,non-cs
0.437674738,0.214318684,second step uses,non-cs
0.341711291,0.352014877,secondary hash,non-cs
0.396464618,0.335723624,section follows,non-cs
0.168366606,0.333333905,section illustrates abstract interpretation,non-cs
0.425273105,0.781760099,section limitations,non-cs
0.455423529,0.645992826,security implications,non-cs
0.243672837,0.615017278,security protocol used,non-cs
0.222852601,0.335972402,see characteristic function,non-cs
0.460175633,0.322820075,see ideal,non-cs
0.417002419,0.366161704,seems logical,non-cs
0.430101081,0.599896665,select adder,non-cs
0.411964165,0.604318486,select adder generally consists,non-cs
0.441296062,0.507250456,selected bibliography,non-cs
0.342238854,0.700632317,selective restriction,non-cs
0.371032555,0.410423231,semantically secure,non-cs
0.113175824,0.391850129,sensor networks,non-cs
0.622741336,0.43653903,sentinel node alone,non-cs
0.659879126,0.568577074,separate executions,non-cs
0.514486382,0.336333687,separate parts,non-cs
0.89806367,0.310665266,separates two,non-cs
0.664931513,0.289024444,separates two convex hulls,non-cs
0.453253458,0.624399363,sequence alignment generally fall,non-cs
0.021655191,0.458091139,sequitur algorithm constructs,non-cs
0.308950428,0.424863886,serial dependencies,non-cs
0.232861626,0.482462,series studies,non-cs
0.369924668,0.235385212,server side object participating,non-cs
0.485334826,0.279890005,set difference,non-cs
0.221291372,0.323956611,set notation,non-cs
0.404978654,0.500249911,seung proposed nmf mainly,non-cs
0.509131198,0.439219788,seventh annual acm symposium,non-cs
0.55691589,0.322791124,several number bases,non-cs
0.491344619,0.076009407,several object,non-cs
0.446005224,0.728031707,several possible known causes,non-cs
0.466550469,0.456512428,several projects,non-cs
0.417650168,0.385811658,several real networks,non-cs
0.428976029,0.558977199,several researchers,non-cs
0.415950495,0.423949234,several set operations,non-cs
0.501239821,0.180923974,several variations,non-cs
0.750793399,0.098228379,several waves,non-cs
0.645642043,0.683783052,severe uncertainty,non-cs
0.274209831,0.510251804,sharing operating systems schedule tasks,non-cs
0.544770061,0.308294572,sharing route,non-cs
0.45304498,0.199794042,sharp edge,non-cs
0.711255908,0.144787217,shing lee,non-cs
0.25829204,0.505669875,short-circuit evaluation,non-cs
0.491645757,0.172269675,showing multiple points,non-cs
0.247721275,0.395293064,sigmoid function include,non-cs
0.550524107,0.607883948,signal prior,non-cs
0.15923326,0.548139146,signaling protocol based,non-cs
0.287680595,0.326855528,similar systems,non-cs
0.664383821,0.091717152,similar two strings,non-cs
0.486699637,0.17027573,similarly created,non-cs
0.072664068,0.384808765,simple binary logic truth values,non-cs
0.121439661,0.389179294,simple competitive learning algorithm,non-cs
0.186622351,0.280964358,simple digital signals represent information,non-cs
0.352043941,0.158123527,simple display,non-cs
0.175846921,0.178838998,simple dynamic array,non-cs
0.191924788,0.36289126,simple echo state networks,non-cs
0.526065161,0.33506546,simple low,non-cs
0.133152239,0.386600274,simple rational numbers,non-cs
0.201012633,0.355557934,simple value type,non-cs
0.3196253,0.252451412,simple way,non-cs
0.100909155,0.392577378,simpler array indexing operation,non-cs
0.443335407,0.547551897,simplest case,non-cs
0.170283209,0.401889615,simplified form,non-cs
0.098521416,0.524955578,simplify formulas,non-cs
0.239432803,0.508892195,simply assigned,non-cs
0.507155779,0.165035852,simply row,non-cs
0.386166945,0.379303823,simply ssa,non-cs
0.172902659,0.199998947,simulate electromagnetic propagation,non-cs
0.231696778,0.325007486,simulate human affects,non-cs
0.312805306,0.225659017,simulated one,non-cs
0.322640005,0.363035082,simultaneously dispatching multiple instructions,non-cs
0.189194697,0.414781828,simultaneously optimizes,non-cs
0.51683282,0.614377449,since lazy inheritance called,non-cs
0.21649872,0.475777909,since static hashing requires,non-cs
0.091675775,0.403028419,single abstract comparison operation,non-cs
0.194369941,0.330308762,single binary output,non-cs
0.358450693,0.290095007,single core,non-cs
0.270349345,0.399246553,single core processors also used,non-cs
0.232046612,0.375261079,single core processors used,non-cs
0.194371545,0.472942121,single core systems became,non-cs
0.245405547,0.412048244,single counterexample,non-cs
0.222496362,0.377119332,single data,non-cs
0.456840869,0.391745261,single execution,non-cs
0.425947604,0.285555602,single form,non-cs
0.531375707,0.306590493,single instance,non-cs
0.381178437,0.345186101,single instruction,non-cs
0.308938358,0.20857619,single neuron,non-cs
0.313992055,0.279450978,single node,non-cs
0.361757037,0.550621457,single solution exists,non-cs
0.526023071,0.343783095,single strong learner,non-cs
0.369660614,0.322152314,single value,non-cs
0.307638762,0.529183192,situation awareness,non-cs
0.764333893,0.268848236,six degrees,non-cs
0.617631362,0.315628031,six degrees of freedom,non-cs
0.555786104,0.437698856,sixth annual acm symposium,non-cs
0.51028211,0.236573858,sixth normal form,non-cs
0.359733695,0.246715726,size array,non-cs
0.6285847,0.395085124,sized 1919 board,non-cs
0.325469234,0.181761071,skills embodied within,non-cs
0.253778148,0.463238161,sleep algorithm,non-cs
0.747713764,0.185095788,slightly different variety,non-cs
0.700033466,0.163491896,slower speed,non-cs
0.24673631,0.279343073,slowly varying envelope approximation,non-cs
0.629868566,0.351312009,small amount,non-cs
0.411706387,0.447594753,small memory footprint,non-cs
0.594367954,0.413268418,small number,non-cs
0.69436895,0.336112211,small region,non-cs
0.599844203,0.324077261,small sections,non-cs
0.515373085,0.358540901,small subdomains,non-cs
0.596164524,0.252560011,smaller bit width,non-cs
0.409509962,0.451747362,smaller processors,non-cs
0.456613924,0.71205414,smaller subproblems,non-cs
0.467003955,0.411394815,smalltalk provides,non-cs
0.596429987,0.27534036,smart street lights,non-cs
0.459543719,0.524314325,smb  server message block,non-cs
0.45631697,0.502234372,smb2  server message block,non-cs
0.261412644,0.405958193,smoothness assumption additionally yields,non-cs
0.245101504,0.449991336,social sciences,non-cs
0.431432965,0.483273089,socially responsible,non-cs
0.432395674,0.409111048,software architect simon brown,non-cs
0.08107351,0.482293742,software blueprint means,non-cs
0.070609724,0.519865508,software decomposition whereby fundamental requirements,non-cs
0.192200166,0.507682389,software design description,non-cs
0.188551922,0.463078444,software engineeringis,non-cs
0.114543544,0.488339471,software frameworks aim,non-cs
0.150804409,0.473491836,software frameworks consist,non-cs
0.145630103,0.496328442,software frameworks rely,non-cs
0.245253197,0.419140011,solution within,non-cs
0.12124085,0.522163212,solve numerical problems,non-cs
0.049085297,0.391973726,solve ordinary differential equations,non-cs
0.432353306,0.813207107,solve problems,non-cs
0.131634421,0.229748707,solve tridiagonal systems,non-cs
0.205676447,0.312728461,solved using,non-cs
0.421994915,0.323096687,solvent accessible surface area,non-cs
0.249779773,0.433297893,solving behaviour,non-cs
0.117756363,0.475158901,solving combinatorial problems,non-cs
0.061491127,0.385826458,solving partial differential equations,non-cs
0.082171844,0.330662134,solving sparse linear systems,non-cs
0.283183797,0.318994796,somehow defined,non-cs
0.379806689,0.296419918,sometimes across multiple sensory modalities,non-cs
0.770975992,0.400344576,sometimes also known,non-cs
0.101540505,0.369210705,sometimes called applied linear algebra,non-cs
0.411396972,0.432626661,sometimes called memory,non-cs
0.734181624,0.426757984,sometimes known,non-cs
0.525605001,0.337711307,sometimes thought,non-cs
0.67161567,0.427462534,sometimes trying thousands,non-cs
0.506506507,0.16198266,sound picked,non-cs
0.072407338,0.419009514,sparse matrix given,non-cs
0.268320291,0.244548865,sparse structure,non-cs
0.678277368,0.603168901,special case,non-cs
0.667795556,0.657190127,special cases,non-cs
0.232442123,0.417068222,special dynamic memory allocation libraries,non-cs
0.536162961,0.61808405,special educational needs,non-cs
0.431779061,0.154620619,special object,non-cs
0.699251137,0.491916406,special section,non-cs
0.498070468,0.244907447,special type,non-cs
0.560329226,0.448435553,specialized area,non-cs
0.448555088,0.487982297,specialized classes,non-cs
0.391508797,0.509969023,specific categories,non-cs
0.329470429,0.617110932,specific instructions,non-cs
0.174269305,0.373701426,specific model,non-cs
0.134397022,0.422381618,specific ontology consisting,non-cs
0.154653877,0.479802836,specific purpose markup language based,non-cs
0.272355036,0.311169468,specific sense,non-cs
0.200984636,0.602210486,specific solution,non-cs
0.244147725,0.467541782,specific task,non-cs
0.300073235,0.391902548,specific transfer function,non-cs
0.432344334,0.431684272,specific types,non-cs
0.367035532,0.525395175,specific types provided,non-cs
0.20449725,0.638737654,specification language,non-cs
0.28243539,0.766831646,specifications supporting,non-cs
0.429436832,0.471811748,specified description,non-cs
0.416526794,0.661085313,specified explicitly,non-cs
0.13923288,0.484231142,spectral methods take,non-cs
0.049789619,0.455434681,spectral methods use basis functions,non-cs
0.277598575,0.460694101,speech recognition systems require,non-cs
0.204098094,0.410257644,spoken  simple data entry,non-cs
0.233780406,0.423592735,square automatic interaction detection,non-cs
0.647595986,0.463639789,squares support,non-cs
0.355987842,0.503383156,standard example,non-cs
0.640561369,0.699089629,standard low,non-cs
0.244752489,0.70837177,standard problems solved,non-cs
0.623846059,0.521094706,stanford university,non-cs
0.217592777,0.480877983,state diagrams require,non-cs
0.565538962,0.527578333,state university,non-cs
0.422662966,0.606273286,static access permissions,non-cs
0.393470714,0.292947299,static single assignment,non-cs
0.491372581,0.628011132,stating whether,non-cs
0.233900277,0.553601036,statistics community,non-cs
0.128725269,0.536410212,steal database approach,non-cs
0.550866072,0.229059827,step size,non-cs
0.257859149,0.448911038,stochastic control aims,non-cs
0.643979298,0.484743742,stockholm university,non-cs
0.440066083,0.469302226,storage details,non-cs
0.534752355,0.116533431,stored contiguously,non-cs
0.515952698,0.646193133,storing additional information,non-cs
0.272462026,0.603222522,storing labeled data,non-cs
0.218502722,0.370610037,strategically using digital media,non-cs
0.619835493,0.473150763,streaming feature later,non-cs
0.382632272,0.106345352,stretch analog,non-cs
0.250838731,0.617420468,strict definition,non-cs
0.31956682,0.427964075,stricter definition,non-cs
0.22248416,0.27056143,strictly column diagonally dominant matrix,non-cs
0.203901612,0.276150306,strictly diagonally dominant matrix,non-cs
0.347947643,0.335089053,strictly higher cardinality,non-cs
0.264026162,0.405547521,string kernel allows,non-cs
0.563591057,0.143891549,strong type,non-cs
0.567664009,0.805023775,stronger reductions,non-cs
0.361037293,0.379691824,stronger sense,non-cs
0.465611379,0.218327077,stronger variation,non-cs
0.546868504,0.572859091,strongly believed,non-cs
0.232287112,0.636080046,structural risk minimization,non-cs
0.280508709,0.479885133,structure used depends,non-cs
0.17195447,0.730134478,structured information standards,non-cs
0.122494674,0.270068685,structured model,non-cs
0.126929175,0.426316127,studied formulation,non-cs
0.544990194,0.211188791,studies sets,non-cs
0.268499573,0.656882238,study optimal portfolios,non-cs
0.594183847,0.261233142,sub field,non-cs
0.210685761,0.443096058,subject knowledge,non-cs
0.272290377,0.424576852,subjunctive possibility,non-cs
0.117961737,0.470013554,subobject classifier,non-cs
0.117971861,0.494696195,subobject classifiers,non-cs
0.27522482,0.69631161,subproblem solutions,non-cs
0.426664875,0.719670152,subproblems recursively,non-cs
0.278612995,0.34785063,subsequent object instances creation,non-cs
0.319171416,0.467467799,subsequently developed,non-cs
0.531507816,0.598343834,substantially improved,non-cs
0.175299167,0.334474497,successful cognitive architectures include act,non-cs
0.508919034,0.083482203,successively fitting parabolas,non-cs
0.621167342,0.241895916,sufficiently close,non-cs
0.631655257,0.772664163,suggest different restrictions,non-cs
0.191017584,0.559054226,suitable cost function,non-cs
0.483707325,0.553793981,support creating,non-cs
0.464171545,0.619732497,support infrastructure,non-cs
0.744990994,0.610090993,support people,non-cs
0.492658502,0.430804281,support regular expression,non-cs
0.221372293,0.343785572,support vector machines allow,non-cs
0.289484891,0.436758363,support vector machines website,non-cs
0.523376807,0.380969801,supported streaming media,non-cs
0.473747023,0.200366821,supporting different sets,non-cs
0.250614776,0.640819213,survey paper,non-cs
0.169545221,0.461865178,susa framework implements bcjr algorithm,non-cs
0.396307262,0.449940342,swarm intelligence,non-cs
0.433783603,0.450700881,swarm intelligence refers,non-cs
0.280275116,0.285268833,swarm principles,non-cs
0.478827531,0.261165444,switch much faster,non-cs
0.148932786,0.285973047,switching circuit theory,non-cs
0.127273036,0.31750353,switching circuit theory provided,non-cs
0.057794513,0.333503194,symmetric boolean function,non-cs
0.06384416,0.329061572,symmetric boolean functions,non-cs
0.120040206,0.342701462,symmetric term,non-cs
0.217728902,0.451807676,symposium on theory of computing,non-cs
0.223976123,0.438730827,system components,non-cs
0.414614634,0.584287589,system must exhibit,non-cs
0.267916407,0.509167689,system resources,non-cs
0.087982843,0.393071612,systemic functional linguistics,non-cs
0.28060116,0.479930958,systems architecture depends heavily,non-cs
0.148413258,0.350185293,systems architecture makes use,non-cs
0.143810281,0.396337654,systems design,non-cs
0.252691671,0.522269748,systems design could,non-cs
0.081874627,0.433303525,systems towards solving computational problems,non-cs
0.578640672,0.39909928,take advantage,non-cs
0.514470819,0.540814214,take control,non-cs
0.59334351,0.406088397,take full advantage,non-cs
0.34326917,0.332437993,takes actions autonomously,non-cs
0.542865424,0.477408772,takes precedence,non-cs
0.245762127,0.308187356,takes two matrices,non-cs
0.473403407,0.454184728,taking control,non-cs
0.31646651,0.411128968,target value,non-cs
0.239340525,0.490060344,tasks based,non-cs
0.330907163,0.589509125,tasks like outliers detection,non-cs
0.599669452,0.447889976,taylor et al,non-cs
0.118920639,0.435251978,teaching computational statistics,non-cs
0.151329139,0.362944762,technical designs,non-cs
0.445920844,0.745098199,technical issues,non-cs
0.341184867,0.323596435,technique known,non-cs
0.415361121,0.31977928,technique leads,non-cs
0.238293561,0.32696466,techniques used,non-cs
0.173031128,0.407302103,technology perspective,non-cs
0.586892871,0.545993562,telephone number,non-cs
0.516950972,0.518083668,telephone records,non-cs
0.387738553,0.453352652,telephone systems,non-cs
0.614153484,0.753688148,term avoided,non-cs
0.606032974,0.244516131,term bit slicing,non-cs
0.084250477,0.464581541,term data model,non-cs
0.57653711,0.642143835,term delay,non-cs
0.334830998,0.356888451,term floating point refers,non-cs
0.54520728,0.575119634,term may refer,non-cs
0.356542755,0.403432261,term memory,non-cs
0.335835574,0.597070854,term rank scale,non-cs
0.350726825,0.410795539,term used,non-cs
0.266669593,0.488208944,tested number n,non-cs
0.230232331,0.48221447,tests use,non-cs
0.381712499,0.623748887,tests whether,non-cs
0.213511848,0.436264922,text searching using boolean operators,non-cs
0.669746691,0.455584632,th entry,non-cs
0.644881145,0.437362723,thathachar introduced,non-cs
0.138693579,0.415791684,theorem  computer science,non-cs
0.029783163,0.46361664,theorem concerns logical formulas,non-cs
0.229845312,0.448812884,theorem may also,non-cs
0.238470956,0.500294528,theoretical immunology,non-cs
0.129884951,0.423419085,theoretical point,non-cs
