tSNE Tuned 0,tSNE Tuned 1,tSNE Tuned 2,tSNE Tuned 3,phrase,label
0.534012948,0.62638827,0.548918161,0.186477457,rational terms,non-cs
0.664038568,0.483460998,0.934483211,0.389619737,reach evidence,non-cs
0.628540347,0.618449791,0.819425956,0.225206928,reaching definitions,non-cs
0.625024733,0.705611465,0.652058563,0.527214085,reactive programming enables changes,non-cs
0.225598872,0.405605526,0.506049683,0.70779923,read  write,non-cs
0.452584353,0.466804965,0.429743804,0.716555795,real large,non-cs
0.510977006,0.483922655,0.376457357,0.870467034,real op,non-cs
0.330323271,0.617964806,0.412487149,0.801714842,real possibility  giorgio buttazzo says,non-cs
0.503247428,0.477058856,0.343718321,0.855880184,real world,non-cs
0.59176466,0.307344504,0.374045765,0.688695036,realistic rendering,non-cs
0.515128034,0.351262917,0.84085136,0.657924113,reasonably secure,non-cs
0.65693534,0.435464227,0.752503162,0.258102827,reasoning requires,non-cs
0.464930728,0.881897754,0.482183572,0.530917498,receiving messages,non-cs
0.157161873,0.598615262,0.491754765,0.559716088,recent times,non-cs
0.341537119,0.978316431,0.567648604,0.375978529,recent work,non-cs
0.194283905,0.791778597,0.449333628,0.578364747,recently attracted attention,non-cs
0.386974593,0.733178274,0.519314805,0.787427182,recently hired engineer huican zhu,non-cs
0.147934299,0.732910592,0.521363546,0.575169912,recently suggested,non-cs
0.292241387,0.548326815,0.488343284,0.188763641,recognize patterns,non-cs
0.593434963,0.336647471,0.583937712,0.434854194,recovery algorithm designed,non-cs
0.589552415,0.651408665,0.363843013,0.783753076,rectangular sub,non-cs
0.4571129,0.568841186,0.425327724,0.377986638,recurrent neural networks introduced,non-cs
0.542260061,0.713081931,0.628916091,0.343434842,recursion developed,non-cs
0.555816352,0.535355861,0.559032554,0.350106446,recursion method bearing,non-cs
0.597725615,0.644960535,0.612712767,0.28309229,recursive definition using,non-cs
0.405908616,0.510861171,0.254411508,0.33695364,recursively dividing,non-cs
0.450221837,0.251331897,0.860869826,0.32091352,recursively enumerable languages,non-cs
0.41085,0.502011173,0.283655273,0.338445014,recursively subdividing,non-cs
0.232667888,0.665208511,0.405707778,0.899348376,redblack trees,non-cs
0.394314128,0.483091505,0.665293991,0.520923354,reduce expensive read operations,non-cs
0.327428005,0.293581246,0.498299325,0.380927847,reduced use,non-cs
0.497982405,0.507457775,0.587256286,0.244318983,reducibility notions,non-cs
0.263155752,0.289600057,0.427603345,0.343049545,reducing access time,non-cs
0.504464332,0.420529157,0.52152867,0.662369021,redundant functional units,non-cs
0.731388405,0.683515041,0.665729042,0.300464448,reference model,non-cs
0.729456537,0.650741917,0.670264997,0.309786069,reference modelin systems,non-cs
0.732663937,0.702890593,0.663252108,0.295688166,reference models,non-cs
0.350786603,0.581994385,0.59873854,0.479526946,reference remain,non-cs
0.669245719,0.474067558,0.600006216,0.413845604,reference sequitur algorithm implementation,non-cs
0.359784826,0.435333427,0.224436086,0.750696466,refers loosely,non-cs
0.35296525,0.845633449,0.656748949,0.493099309,refining products,non-cs
0.597076546,0.288842945,0.386005352,0.464361672,reflected automatically,non-cs
0.280478099,0.682734754,0.579338615,0.383006433,register allocation raises several problems,non-cs
0.467658122,0.163654718,0.834549343,0.361447087,regular languages,non-cs
0.458906574,0.143019614,0.835543276,0.351081123,regular languages refers,non-cs
0.271935688,0.6054123,0.735599537,0.40425476,regulatory filings,non-cs
0.232778092,0.658177285,0.579087972,0.762887859,reidemeister torsion,non-cs
0.304196945,0.74644375,0.622315412,0.535520452,related applications,non-cs
0.266040879,0.765389193,0.754636464,0.45095596,related information used,non-cs
0.579008802,0.14819459,0.589571022,0.528672045,related supervised learning methods,non-cs
0.452999193,0.702607591,0.480000869,0.226709647,relation holds,non-cs
0.897734803,0.386154749,0.625450564,0.467222591,relational mapping,non-cs
0.765986973,0.30086137,0.340725638,0.413636047,relative computability,non-cs
0.513500493,0.262522946,0.526815025,0.564305997,relatively autonomous discipline,non-cs
0.440671372,0.728045594,0.917770486,0.572190911,relatively new area,non-cs
0.382874007,0.532007774,0.783893501,0.879132423,relatively short history,non-cs
0.576015878,0.637750649,0.533254904,0.247765751,relay logic  fluidic logic,non-cs
0.531073163,0.619645713,0.562688141,0.225622915,relevant logic,non-cs
0.302899078,0.231508996,0.62769339,0.620991294,remaining positions towards,non-cs
0.358966665,0.718887334,0.812232724,0.644853812,remarkably good properties,non-cs
0.32857842,0.453485136,0.617741898,0.496939972,remembered using,non-cs
0.254093993,0.522061836,0.580362744,0.375891104,remote error indication,non-cs
0.289008053,0.159635141,0.370371426,0.545494988,removed organs,non-cs
0.590020039,0.35373085,0.368278185,0.667880703,rendering realistic 3d computer graphics,non-cs
0.402426371,0.80699634,0.340362071,0.491585866,repeated interactions,non-cs
0.607268089,0.327505968,0.251042096,0.410361317,repeatedly calculating,non-cs
0.740962855,0.203178979,0.454535945,0.284297363,repeatedly determine values,non-cs
0.465589577,0.546082089,0.111062714,0.577703811,repeatedly steps forward,non-cs
0.649862757,0.720299336,0.644939091,0.561752467,replaces runtime computation,non-cs
0.623126836,0.432032378,0.180215166,0.422874823,replacing learned multiplication,non-cs
0.487810652,0.239087334,0.622629546,0.083080481,reports defects,non-cs
0.740788991,0.386650396,0.184739797,0.419028527,represent boolean functions,non-cs
0.614877405,0.531642602,0.369654041,0.500818579,represent complex software constructions,non-cs
0.798553096,0.422755443,0.437721011,0.271089862,representation curve,non-cs
0.751922104,0.247311084,0.724842222,0.133089185,represented exactly,non-cs
0.493665592,0.701068702,0.191630089,0.697088261,representing floating,non-cs
0.828544885,0.455021125,0.628441424,0.158376214,representing solutions,non-cs
0.87398865,0.591529193,0.681086914,0.385942682,represents data,non-cs
0.649122607,0.692174459,0.562189729,0.705665681,require large data,non-cs
0.369478537,0.601025842,0.985347557,0.395644453,required distinguishing spaces,non-cs
0.280652941,0.756125034,0.716584244,0.439392209,required information content,non-cs
0.324538001,0.796886625,0.668753204,0.380008994,requirement diagram,non-cs
0.330134984,0.793265214,0.698198275,0.376805948,requirement due,non-cs
0.267763341,0.794305327,0.557217804,0.558405226,requires finding,non-cs
0.524486293,0.490451765,0.054908792,0.422385158,requiring little configuration,non-cs
0.564033408,0.079893809,0.382375653,0.266669099,research concerning anchor modeling,non-cs
0.621568037,0.471802918,0.950994012,0.350057601,research group,non-cs
0.59206859,0.487847935,0.907157663,0.349963187,research paper,non-cs
0.263892158,0.410012804,0.23150919,0.608567326,researcher thomas r,non-cs
0.253953841,0.445505446,0.211585735,0.603402124,researchers study multi,non-cs
0.579370802,0.239103822,0.420408768,0.113845662,resolving necessary dependencies,non-cs
0.330972787,0.578026408,0.135433666,0.501246312,resource acquisition,non-cs
0.350661986,0.530927289,0.152823508,0.509032942,resource usage,non-cs
0.338197012,0.533279824,0.137920937,0.509712429,resource used,non-cs
0.569989257,0.703292639,0.913537882,0.504482875,resources needed,non-cs
0.242405013,0.237660494,0.533196762,0.679025003,respected role,non-cs
0.417847079,0.366195536,0.650871838,0.458689824,responsibility  however,non-cs
0.36661846,0.181868065,0.485428132,0.290800493,restricted subset,non-cs
0.262710484,0.61527973,0.497925249,0.605505905,result replaces one,non-cs
0.73433035,0.581010423,0.710997021,0.415437995,resulting relational database schema,non-cs
0.425869655,0.270098599,0.471365124,0.357344621,rethinking  emotions,non-cs
0.617144565,0.592980457,0.775844918,0.104748368,returned solution,non-cs
0.617008957,0.593024236,0.776105329,0.104679426,returned solutions,non-cs
0.369557711,0.520395448,0.195233835,0.630747296,reveal internal structures hidden,non-cs
0.256499268,0.576836153,0.461660456,0.794986236,richard clark pasco,non-cs
0.252185979,0.728646857,0.492016952,0.76660483,richard schroeppel,non-cs
0.317410856,0.487512578,0.413179567,0.89343036,richard snodgrass proposed,non-cs
0.411991072,0.469421509,0.175921333,0.762463933,right subtree,non-cs
0.573403973,0.63019468,0.12303257,0.646212965,rigid body,non-cs
0.794157055,0.368187373,0.490096442,0.116633583,rigorous solution,non-cs
0.631057635,0.233398639,0.482791639,0.587726126,rigorous technique,non-cs
0.209499293,0.818076482,0.416659099,0.588187789,rising interest,non-cs
0.27179225,0.506384302,0.540503594,0.588699823,risky assets,non-cs
0.539121231,0.739511817,0.483081613,0.409399598,rnyi information dimension,non-cs
0.662552642,0.676085138,0.543837934,0.354691969,robert merton used stochastic control,non-cs
0.473061177,0.383926596,0.705426469,0.294628064,robotics researchers,non-cs
0.722612296,0.359459356,0.654914021,0.52780019,robust optimization,non-cs
0.744249784,0.317941016,0.648316879,0.528843352,robust optimization date back,non-cs
0.30615271,0.688003612,0.583366594,0.779274322,roland leia,non-cs
0.418767031,0.671552433,0.702414989,0.157105643,root causes,non-cs
0.507278709,0.866797364,0.375625904,0.56855043,root r connected,non-cs
0.360022017,0.509388926,0.473182363,0.862979515,rosalind picard,non-cs
0.838465295,0.318544885,0.606060353,0.409825336,rough measure,non-cs
0.336307985,0.341246144,0.816538759,0.280224458,roughly describing,non-cs
0.762791385,0.726784766,0.510405316,0.255165123,rule  applies,non-cs
0.482099224,0.253339779,0.90025983,0.223551793,run arbitrary programs,non-cs
0.661693221,0.567528215,0.251296365,0.708360683,running slowly,non-cs
0.370201123,0.280515847,0.860666394,0.561058105,safely operate,non-cs
0.377322632,0.505697585,0.438902931,0.72473283,sandstorm hash,non-cs
0.348288479,0.701606819,0.798162031,0.686619083,satisfies markov properties,non-cs
0.917373683,0.425372007,0.594035005,0.297483066,satisfy specified requirements,non-cs
0.310148239,0.240497712,0.681806451,0.365718274,saving manner,non-cs
0.729661701,0.486329891,0.641155043,0.614265905,scalable implementation,non-cs
0.541274504,0.562404577,0.504789842,0.674877473,scale integrated circuits,non-cs
0.526421029,0.565227757,0.507044562,0.674329503,scale integration circuits,non-cs
0.681698006,0.342420931,0.661216888,0.554249054,scale optimization,non-cs
0.837835682,0.484325724,0.550964414,0.623469918,schematic diagram,non-cs
0.52407506,0.497156263,0.828926967,0.305010085,scientific literature,non-cs
0.324323332,0.326999043,0.467257485,0.477352837,seamless transaction,non-cs
0.46772722,0.273904015,0.734606262,0.218209881,search algorithm similar,non-cs
0.21480835,0.782799816,0.549376337,0.458659313,search engine owned,non-cs
0.302960263,0.607307093,0.558118596,0.45773164,search key words,non-cs
0.330245094,0.574701459,0.520401241,0.384450427,sebastian hack,non-cs
0.234191072,0.757301835,0.461074127,0.31846607,second argument,non-cs
0.519923066,0.684303088,0.357008027,0.698935352,second link field pointing,non-cs
0.184826044,0.569650804,0.230587921,0.727449889,second round,non-cs
0.421317698,0.591880425,0.08794586,0.556722213,second step uses,non-cs
0.56999053,0.588047692,0.181289331,0.497659157,secondary hash,non-cs
0.345915835,0.487327978,0.77291596,0.35422095,section follows,non-cs
0.652935028,0.56539156,0.733456706,0.265937371,section illustrates abstract interpretation,non-cs
0.628189073,0.432687417,0.868354372,0.192519676,section limitations,non-cs
0.495052776,0.579569942,0.911567457,0.498000888,security implications,non-cs
0.540882618,0.48607896,0.819117094,0.675732809,security protocol used,non-cs
0.370792127,0.521525256,0.495964307,0.208447583,see characteristic function,non-cs
0.410786319,0.422444439,0.23167533,0.83411524,see ideal,non-cs
0.500332973,0.466215151,0.709203566,0.155202955,seems logical,non-cs
0.146500668,0.474776923,0.788630474,0.541230228,select adder,non-cs
0.145535888,0.472457088,0.788478127,0.541242776,select adder generally consists,non-cs
0.183617522,0.723188758,0.396847601,0.428302254,selected bibliography,non-cs
0.232066039,0.34021696,0.640148072,0.317878977,selective restriction,non-cs
0.520726033,0.338970231,0.839287633,0.659053127,semantically secure,non-cs
0.520498824,0.596470236,0.501370539,0.395139161,sensor networks,non-cs
0.164277288,0.734988349,0.249454486,0.640087895,sentinel node alone,non-cs
0.588500058,0.829257326,0.588853802,0.807703266,separate executions,non-cs
0.358449014,0.164068379,0.491176138,0.614090957,separate parts,non-cs
0.366655489,0.668873923,0.153182797,0.761087555,separates two,non-cs
0.574881933,0.797176166,0.281046474,0.702197272,separates two convex hulls,non-cs
0.258321223,0.426813905,0.389178187,0.351373066,sequence alignment generally fall,non-cs
0.656545363,0.431574932,0.587358948,0.42161437,sequitur algorithm constructs,non-cs
0.369232278,0.733810205,0.20463361,0.366874523,serial dependencies,non-cs
0.795287256,0.538589214,0.601723717,0.316764089,series studies,non-cs
0.685839324,0.515501413,0.150903042,0.770301348,server side object participating,non-cs
0.101377533,0.460480438,0.655497142,0.481617853,set difference,non-cs
0.574279991,0.82792461,0.714882812,0.342690502,set notation,non-cs
0.218994298,0.631471177,0.66699848,0.764259744,seung proposed nmf mainly,non-cs
0.01915909,0.654691929,0.48116308,0.741071694,seventh annual acm symposium,non-cs
0.418344048,0.61753847,0.421544622,0.702842952,several number bases,non-cs
0.631186889,0.460515459,0.313325054,0.836490858,several object,non-cs
0.472526477,0.423728327,0.48390848,0.112244916,several possible known causes,non-cs
0.600786488,0.622011802,0.857675795,0.58458716,several projects,non-cs
0.420664709,0.764234493,0.563504733,0.625671558,several real networks,non-cs
0.62400875,0.485442907,0.949221643,0.31587644,several researchers,non-cs
0.505299574,0.620716507,0.816384245,0.588026998,several set operations,non-cs
0.385787252,0.287351992,0.493110705,0.79192338,several variations,non-cs
0.446845465,0.620807583,0.176234309,0.665379141,several waves,non-cs
0.622245037,0.333350699,0.568531522,0,severe uncertainty,non-cs
0.589114947,0.666398175,0.697710879,0.585100614,sharing operating systems schedule tasks,non-cs
0.423936528,0.698236251,0.466641371,0.616781703,sharing route,non-cs
0.509666887,0.313038247,0.416575583,0.744473042,sharp edge,non-cs
0.405857361,0.755138226,0.475438793,0.839333109,shing lee,non-cs
0.848679008,0.313964298,0.73574969,0.28777187,short-circuit evaluation,non-cs
0.3082281,0.326673397,0.748897579,0.704732889,showing multiple points,non-cs
0.405601619,0.431331922,0.40861892,0.301119829,sigmoid function include,non-cs
0.384793397,0.853656249,0.678475675,0.391783085,signal prior,non-cs
0.495266979,0.858056726,0.645177922,0.51431081,signaling protocol based,non-cs
0.484184282,0.54482482,0.506394968,0.672866185,similar systems,non-cs
0.693187666,0.362906418,0.408607911,0.880597266,similar two strings,non-cs
0.427065741,0.208860155,0.386378159,0.720159157,similarly created,non-cs
0.800064613,0.396315017,0.242632607,0.40596074,simple binary logic truth values,non-cs
0.633468077,0.331717459,0.527850675,0.50259336,simple competitive learning algorithm,non-cs
0.618299463,0.699524215,0.321073411,0.577902538,simple digital signals represent information,non-cs
0.630807487,0.397328068,0.447553294,0.725059501,simple display,non-cs
0.599708738,0.46449055,0.450628204,0.778021729,simple dynamic array,non-cs
0.566635788,0.733027623,0.516241435,0.638823334,simple echo state networks,non-cs
0.306525874,0.404358791,0.29956428,0.444907158,simple low,non-cs
0.826208948,0.37712034,0.256760636,0.408684283,simple rational numbers,non-cs
0.824461425,0.431114384,0.243065931,0.424937248,simple value type,non-cs
0.844272195,0.47508765,0.241695352,0.443688903,simple way,non-cs
0.700204815,0.187189798,0.366999122,0.482258138,simpler array indexing operation,non-cs
0.452720771,0.520789886,0.794821384,0.118419058,simplest case,non-cs
0.651633854,0.675111301,0.84680788,0.376944237,simplified form,non-cs
0.666435503,0.553902743,0.606647635,0.362611018,simplify formulas,non-cs
0.559798805,0.344604238,0.779540001,0.499655903,simply assigned,non-cs
0.639517003,0.631897311,0.36889469,0.754038019,simply row,non-cs
0.729498942,0.21150021,0.590628494,0.53869453,simply ssa,non-cs
0.670122974,0.514950308,0.144468092,0.552479477,simulate electromagnetic propagation,non-cs
0.548625429,0.173271445,0.390408593,0.499222093,simulate human affects,non-cs
0.775199864,0.421341541,0.352440279,0.602314778,simulated one,non-cs
0.5442267,0.351855869,0.595975968,0.588707347,simultaneously dispatching multiple instructions,non-cs
0.709899534,0.324587181,0.608685659,0.621640241,simultaneously optimizes,non-cs
0.190576063,0.430472705,0.802024817,0.444986777,since lazy inheritance called,non-cs
0.761446704,0.465179354,0.340744119,0.758992,since static hashing requires,non-cs
0.851965999,0.567965084,0.470651757,0.449554565,single abstract comparison operation,non-cs
0.562259322,0.490499727,0.169927411,0.5273567,single binary output,non-cs
0.535032991,0.779406343,0.215518443,0.605875194,single core,non-cs
0.422686874,0.522151034,0.272675182,0.521495943,single core processors also used,non-cs
0.438311399,0.543383415,0.267034845,0.533864599,single core processors used,non-cs
0.592254652,0.76816803,0.598132413,0.611270753,single core systems became,non-cs
0.902155946,0.592764711,0.523663583,0.438871553,single counterexample,non-cs
0.896728012,0.604508075,0.561946558,0.44515973,single data,non-cs
0.571209249,0.830971398,0.55533852,0.814310383,single execution,non-cs
0.485760519,0.818271872,0.163415629,0.592075303,single form,non-cs
0.485148821,0.777466938,0.126309602,0.60111111,single instance,non-cs
0.656204809,0.053382864,0.443385848,0.581736227,single instruction,non-cs
0.473043931,0.757008373,0.186954702,0.606312742,single neuron,non-cs
0.499191932,0.778463897,0.196219267,0.602419537,single node,non-cs
0.800649949,0.791591585,0.381123805,0.458979945,single solution exists,non-cs
0.542220507,0.025794182,0.508854083,0.542302911,single strong learner,non-cs
0.208452011,0.467380556,0.504611902,0.528233838,single value,non-cs
0.481922784,0.135157508,0.63951384,0.511470952,situation awareness,non-cs
0.578332863,0.583306558,0.402968671,0.899290087,six degrees,non-cs
0.59240958,0.571292396,0.38708947,0.916031593,six degrees of freedom,non-cs
0.006626141,0.64575488,0.468796609,0.724340247,sixth annual acm symposium,non-cs
0.238760311,0.240202263,0.699192674,0.5166228,sixth normal form,non-cs
0.48649192,0.427857711,0.50074755,0.77897834,size array,non-cs
0.363725429,0.864338413,0.508191251,0.907646366,sized 1919 board,non-cs
0.573294216,0.240730376,0.462305019,0.571044627,skills embodied within,non-cs
0.401993728,0.408771183,0.497786253,0.424849917,sleep algorithm,non-cs
0.361951931,0.316281821,0.496758165,0.834661745,slightly different variety,non-cs
0.672052389,0.517930176,0.281619751,0.698602167,slower speed,non-cs
0.614946992,0.563811538,0.192749552,0.391205614,slowly varying envelope approximation,non-cs
0.409944086,0.618262726,0.725035234,0.870164459,small amount,non-cs
0.326927698,0.530087511,0.448104902,0.518115161,small memory footprint,non-cs
0.413980716,0.604490667,0.731110183,0.881763136,small number,non-cs
0.430557168,0.556709437,0.70455708,0.912449911,small region,non-cs
0.40490246,0.56287196,0.725529143,0.892395561,small sections,non-cs
0.404656232,0.542670768,0.706289593,0.907075825,small subdomains,non-cs
0.392575257,0.61823896,0.69510415,0.837091137,smaller bit width,non-cs
0.40431259,0.476692111,0.304469025,0.53069717,smaller processors,non-cs
0.542689514,0.313664472,0.508585037,0.057023729,smaller subproblems,non-cs
0.435496607,0.781086148,0.427321813,0.462565302,smalltalk provides,non-cs
0.438465396,0.383379967,0.210123436,0.60775636,smart street lights,non-cs
0.358019594,0.499583271,0.81609603,0.552054809,smb  server message block,non-cs
0.362622005,0.490669506,0.800528681,0.556820181,smb2  server message block,non-cs
0.756472502,0.1315662,0.489258041,0.564030354,smoothness assumption additionally yields,non-cs
0.541874775,0.399570756,0.80395392,0.286983793,social sciences,non-cs
0.411537294,0.312537069,0.589554858,0.470857949,socially responsible,non-cs
0.578849303,0.233588524,0.77447848,0.66543649,software architect simon brown,non-cs
0.571552459,0.456731671,0.710792108,0.545950752,software blueprint means,non-cs
0.595478398,0.900066899,0.642126148,0.436702117,software decomposition whereby fundamental requirements,non-cs
0.471987755,0.352450755,0.865680724,0.556019669,software design description,non-cs
0.598746765,0.547993495,0.766149058,0.568496239,software engineeringis,non-cs
0.659604323,0.511031104,0.735186518,0.594393314,software frameworks aim,non-cs
0.664787827,0.507082245,0.710041216,0.623438368,software frameworks consist,non-cs
0.66182157,0.512591952,0.673874268,0.611436573,software frameworks rely,non-cs
0.433087527,0.593722396,0.39790371,0.252906441,solution within,non-cs
0.62168107,0.280720435,0.42956793,0.224472566,solve numerical problems,non-cs
0.701850598,0.486937345,0.347284953,0.210805678,solve ordinary differential equations,non-cs
0.581679781,0.247689029,0.48491228,0.102339369,solve problems,non-cs
0.722787803,0.562657456,0.31684089,0.495702023,solve tridiagonal systems,non-cs
0.593785437,0.281436702,0.602130347,0.532610641,solved using,non-cs
0.612976305,0.571661929,0.576427569,0.911319006,solvent accessible surface area,non-cs
0.45216646,0.227614182,0.542130752,0.462602911,solving behaviour,non-cs
0.639953484,0.28541009,0.412432315,0.187371403,solving combinatorial problems,non-cs
0.676470474,0.49616289,0.3325538,0.216018675,solving partial differential equations,non-cs
0.666047719,0.541450564,0.321304579,0.372290386,solving sparse linear systems,non-cs
0.561406977,0.699724332,0.621165375,0.206384678,somehow defined,non-cs
0.409534184,0.672446675,0.342152866,0.323042733,sometimes across multiple sensory modalities,non-cs
0.130024661,0.42016909,0.599318315,0.646981015,sometimes also known,non-cs
0.682261401,0.598308649,0.341457418,0.274126405,sometimes called applied linear algebra,non-cs
0.323022969,0.498439729,0.584155957,0.466562834,sometimes called memory,non-cs
0.139555457,0.412138414,0.608109468,0.653559304,sometimes known,non-cs
0.421964245,0.536316708,0.761879629,0.217489735,sometimes thought,non-cs
0.46794023,0.310210791,0.515851874,0.883318463,sometimes trying thousands,non-cs
0.508365626,0.230687313,0.628117254,0.694152636,sound picked,non-cs
0.763178212,0.539541622,0.346581567,0.400475123,sparse matrix given,non-cs
0.527249725,0.64489387,0.626798226,0.82714615,sparse structure,non-cs
0.223722469,0.831778283,0.671377385,0.707342259,special case,non-cs
0.222296096,0.838177914,0.672387838,0.707818614,special cases,non-cs
0.379297405,0.573586375,0.447856028,0.474437341,special dynamic memory allocation libraries,non-cs
0.157951666,0.19930052,0.583738099,0.553771619,special educational needs,non-cs
0.595804831,0.485854152,0.26889973,0.795056801,special object,non-cs
0.228710563,0.790048977,0.668166861,0.704832896,special section,non-cs
0.40677984,0.354177018,0.589347114,0.829323377,special type,non-cs
0.462833759,0.874715863,0.797452228,0.682183016,specialized area,non-cs
0.152236503,0.219311454,0.536310468,0.568237802,specialized classes,non-cs
0.345957919,0.344885749,0.624184574,0.809363886,specific categories,non-cs
0.329771938,0.356541214,0.891608383,0.464348084,specific instructions,non-cs
0.516851273,0.277427664,0.554958745,0.292188158,specific model,non-cs
0.469789415,0.510066621,0.403635068,0.1846567,specific ontology consisting,non-cs
0.587725177,0.545419948,0.829916923,0.435966211,specific purpose markup language based,non-cs
0.357563679,0.618566983,0.535289282,0.206480943,specific sense,non-cs
0.81082579,0.408906219,0.564123898,0.142643688,specific solution,non-cs
0.534277243,0.291456562,0.675187496,0.575745908,specific task,non-cs
0.455419801,0.483332178,0.347312099,0.419637474,specific transfer function,non-cs
0.374740321,0.329746286,0.587521804,0.830152558,specific types,non-cs
0.364479981,0.317395341,0.599779052,0.831750611,specific types provided,non-cs
0.945794455,0.367220464,0.579071232,0.356150585,specification language,non-cs
0.905157641,0.344824522,0.563073517,0.335156988,specifications supporting,non-cs
0.318168954,0.398666927,0.817079324,0.308228743,specified description,non-cs
0.599170092,0.429050074,0.817700312,0.087452596,specified explicitly,non-cs
0.872482312,0.354087245,0.702972033,0.426451614,spectral methods take,non-cs
0.726908989,0.287789861,0.546582777,0.426960237,spectral methods use basis functions,non-cs
0.32943362,0.583235126,0.683589212,0.260189471,speech recognition systems require,non-cs
0.505468881,0.597249885,0.744027603,0.375843358,spoken  simple data entry,non-cs
0.565746938,0.644656641,0.095934748,0.431980012,square automatic interaction detection,non-cs
0.380661751,0.832467225,0.854966117,0.510877941,squares support,non-cs
0.173989623,0.388615707,0.358804238,0.623533336,standard example,non-cs
0.267010421,0.400169374,0.346398179,0.462734384,standard low,non-cs
0.655527716,0.203505552,0.407434108,0.197345654,standard problems solved,non-cs
0.145474245,0.70197382,0.596018051,0.772198057,stanford university,non-cs
0.883129042,0.545887179,0.554972136,0.563942474,state diagrams require,non-cs
0.119848778,0.698382781,0.599692973,0.764304471,state university,non-cs
0.44492099,0.758529525,0.744212087,0.452357628,static access permissions,non-cs
0.580621985,0.431071444,0.254626209,0.711765377,static single assignment,non-cs
0.714880911,0.373758689,0.687101195,0.196275196,stating whether,non-cs
0.555521319,0.382304782,0.86173576,0.261762855,statistics community,non-cs
0.740304272,0.535436645,0.740909143,0.462076092,steal database approach,non-cs
0.468873698,0.380985238,0.550645083,0.772348216,step size,non-cs
0.36815121,0.108833011,0.697062868,0.433592633,stochastic control aims,non-cs
0.173997173,0.707374102,0.600290874,0.769333036,stockholm university,non-cs
0.425700236,0.945871881,0.709252456,0.485213397,storage details,non-cs
0.483615864,0.69376245,0.457388408,0.784045772,stored contiguously,non-cs
0.237317945,0.722879654,0.73968758,0.474021775,storing additional information,non-cs
0.882383922,0.676767622,0.687754828,0.425124417,storing labeled data,non-cs
0.600137492,0.716999167,0.453094616,0.545510932,strategically using digital media,non-cs
0.339309566,0.713961349,0.495343624,0.590318478,streaming feature later,non-cs
0.566905698,0.587836417,0.261247865,0.695329495,stretch analog,non-cs
0.646502176,0.56579123,0.855289787,0.226336269,strict definition,non-cs
0.8291975,0.484876402,0.44954242,0.237717727,stricter definition,non-cs
0.827696569,0.63975222,0.288742843,0.454166837,strictly column diagonally dominant matrix,non-cs
0.818794595,0.638339251,0.280432807,0.446360552,strictly diagonally dominant matrix,non-cs
0.525648035,0.638367112,0.355147146,0.275534878,strictly higher cardinality,non-cs
0.483826729,0.623089739,0.662472287,0.501254589,string kernel allows,non-cs
0.424075151,0.217307895,0.36296803,0.491206748,strong type,non-cs
0.284844733,0.250606836,0.562667363,0.296563441,stronger reductions,non-cs
0.370713909,0.620813732,0.55789679,0.224153756,stronger sense,non-cs
0.3663315,0.293768339,0.473195733,0.763433869,stronger variation,non-cs
0.59775916,0.216217914,0.752950607,0.236756958,strongly believed,non-cs
0.290800602,0.257993892,0.586720897,0.406814661,structural risk minimization,non-cs
0.348790959,0.515326093,0.922177949,0.464123531,structure used depends,non-cs
0.904660672,0.410789586,0.677659591,0.341732119,structured information standards,non-cs
0.801310945,0.426559268,0.429307382,0.599150182,structured model,non-cs
0.670544085,0.473054058,0.652305757,0.378091259,studied formulation,non-cs
0.413464187,0.389943784,0.768595638,0.750424005,studies sets,non-cs
0.788135217,0.465538743,0.576327025,0.192647996,study optimal portfolios,non-cs
0.485092018,0.550057871,0.636710754,0.939320659,sub field,non-cs
0.540889648,0.344582499,0.810734367,0.389232975,subject knowledge,non-cs
0.49637474,0.513007159,0.537383923,0.158523007,subjunctive possibility,non-cs
0.763159765,0.605213432,0.447920864,0.184662343,subobject classifier,non-cs
0.756969533,0.609014632,0.449068213,0.181860225,subobject classifiers,non-cs
0.609343687,0.283659041,0.486134734,0.11008634,subproblem solutions,non-cs
0.574345117,0.327056887,0.512390064,0.056429112,subproblems recursively,non-cs
0.797833473,0.642241583,0.510642831,0.609813909,subsequent object instances creation,non-cs
0.06064343,0.550076686,0.456208346,0.556140901,subsequently developed,non-cs
0.356167784,0.213725342,0.735238397,0.526696841,substantially improved,non-cs
0.492602961,0.254343854,0.488984931,0.475099773,successful cognitive architectures include act,non-cs
0.40320718,0.626713863,0.517353711,0.910393223,successively fitting parabolas,non-cs
0.472550432,0.352725325,0.174989837,0.703094167,sufficiently close,non-cs
0.233204413,0.377400348,0.68500986,0.322946508,suggest different restrictions,non-cs
0.298975819,0.416770621,0.75924352,0.502013145,suitable cost function,non-cs
0.39689389,0.852904227,0.812940854,0.506263672,support creating,non-cs
0.489342261,0.721059657,0.710022721,0.601736871,support infrastructure,non-cs
0.370746082,0.833656809,0.872408277,0.517901112,support people,non-cs
0.317662523,0.283587018,0.291860426,0.525464603,support regular expression,non-cs
0.502516951,0.269719741,0.308581747,0.537096046,support vector machines allow,non-cs
0.489452977,0.248674575,0.303387676,0.55336772,support vector machines website,non-cs
0.380250643,0.379036167,0.534983056,0.692630751,supported streaming media,non-cs
0.47872082,0.392650061,0.719393156,0.76907701,supporting different sets,non-cs
