tSNE Untuned 0,tSNE Untuned 1,tSNE Untuned 2,tSNE Untuned 3,tSNE Untuned 4,phrase,label
0.597497769,0.597084382,0.297520531,0.257330761,0.57208045,philippe flajolet,non-cs
0.666891933,0.571782074,0.272063165,0.382511036,0.602515016,phong shading,non-cs
0.901471831,0.25957061,0.42641324,0.459296927,0.556208749,phrase dictionary attack  however,non-cs
0.260845467,0.266653266,0.465391817,0.446013868,0.288835491,physical addresses,non-cs
0.283491522,0.31412551,0.44935029,0.483453549,0.294143146,physical data model,non-cs
0.310115344,0.353853127,0.458731022,0.438393036,0.347004221,physical electronic device implementing,non-cs
0.282331804,0.314079954,0.450388993,0.483271722,0.294595777,physical model,non-cs
0.238108662,0.294353162,0.523614643,0.400198265,0.347110088,physical movements,non-cs
0.253935478,0.293432621,0.48834426,0.432911682,0.32104411,physical quantity representing,non-cs
0.35000036,0.349961314,0.484778575,0.393650572,0.350258911,physically controlling access,non-cs
0.213144864,0.281471025,0.528567332,0.39264566,0.348820437,physically touching,non-cs
0.47179843,0.519638853,0.286173878,0.625085444,0.46149676,place matrix transposition,non-cs
0.468631019,0.573723607,0.655428661,0.63476392,0.453801881,placed anywhere relative,non-cs
0.253103847,0.682663346,0.603430159,0.617741361,0.709000116,planar graphbased,non-cs
0.720962286,0.516936629,0.549369306,0.511125434,0.680532776,plurality vote,non-cs
0.417896457,0.652779961,0.299688035,0.735155606,0.700301239,pneumatic logic,non-cs
0.531932877,0.491953302,0.407159413,0.410062018,0.697858012,point distribution model concept,non-cs
0.533732444,0.48946267,0.402879581,0.408861658,0.701198984,point distribution models rely,non-cs
0.558951278,0.7553681,0.473634442,0.447426279,0.376151869,point numbers,non-cs
0.344939558,0.429890849,0.537198965,0.242156919,0.295261244,pointing device,non-cs
0.565651295,0.601355046,0.377160079,0.377097076,0.602087063,pola  aka principle,non-cs
0.828696441,0.404647941,0.625034784,0.356726001,0.0963513,pooling layers reduce,non-cs
0.876482291,0.221472972,0.626686718,0.507087866,0.486849573,poor machine learning practices,non-cs
0.455145216,0.403309576,0.827346859,0.556438584,0.546924012,popular alternative,non-cs
0.455094139,0.40454333,0.82990153,0.550833231,0.549506552,popular method,non-cs
0.44609208,0.404869445,0.886936446,0.491874114,0.585839902,popular modelviewcontroller architecture,non-cs
0.450489176,0.386113502,0.84613779,0.536483361,0.583988302,popular search query,non-cs
0.509545751,0.45260632,0.675805284,0.564495528,0.582541002,positively must know,non-cs
0.434855118,0.550170147,0.62488907,0.472308586,0.240574855,possible algorithms,non-cs
0.467980878,0.551947966,0.668188595,0.610612333,0.468016306,possible even,non-cs
0.490321114,0.5456455,0.599315263,0.616487263,0.336062186,possible set,non-cs
0.564364779,0.548092077,0.571339524,0.616429072,0.194517766,possible variants,non-cs
0.458021045,0.484793221,0.592816243,0.565398189,0.318089862,potential inputs,non-cs
0.437632236,0.484469629,0.613076638,0.54524372,0.305229542,potential users,non-cs
0.63700496,0.230888944,0.501405387,0.537713404,0.14545207,potentially heterogeneous implementations depending,non-cs
0.485056267,0.528969695,0.602836179,0.5888576,0.295669976,potentially involving,non-cs
0.551080875,0.224209716,0.372729069,0.409631039,0.296854423,power set must,non-cs
0.506703283,0.510877399,0.410066474,0.094207265,0.362855483,power set p,non-cs
0.682751829,0.675514445,0.287500682,0.433234452,0.444043758,prabhakar raghavan,non-cs
0.233781779,0.580132069,0.502721581,0.583191818,0.885932048,practical artificial neural networks,non-cs
0.726121286,0.504531686,0.530381065,0.09203697,0.299373084,practical limits,non-cs
0.609261228,0.638247959,0.878092321,0.49995847,0.444281678,practical reason,non-cs
0.475498525,0.483479314,0.810860814,0.446369093,0.107434638,practical streaming media,non-cs
0.612213057,0.643601031,0.889228023,0.490022999,0.443976136,practical use,non-cs
0.612098301,0.643148414,0.888219987,0.491111966,0.444060841,practical uses,non-cs
0.386560669,0.453953827,0.518326704,0.263592387,0.4727495,practices surrounding,non-cs
0.60436142,0.618102761,0.580657196,0.227708034,0.310842666,practitioners usually come,non-cs
0.566280703,0.544132579,0.718506946,0.495815304,0.50918203,precise answer,non-cs
0.606286419,0.504794473,0.796699442,0.400049452,0.539462402,predictable output,non-cs
0.533969003,0.606026076,0.504476886,0.592250978,0.580742083,predicted according,non-cs
0.592239735,0.447938321,0.569781787,0.2164056,0.508482008,predominantly expressed,non-cs
0.495789867,0.61896081,0.633578729,0.41798714,0.394716631,preferably seeded,non-cs
0.506640754,0.678638046,0.714493047,0.567569762,0.639367922,preferential attachment,non-cs
0.55562001,0.462519819,0.49804643,0.393454965,0.593859644,presently assigned value,non-cs
0.67300947,0.388826678,0.318590803,0.309634807,0.225916037,prevention would,non-cs
0.782264996,0.517732891,0.404480251,0.669387094,0.475204122,previous existing pre,non-cs
0.786060903,0.518282728,0.403254024,0.670456982,0.475336028,previous output,non-cs
0.78991592,0.522049493,0.407296414,0.637761103,0.476975226,previous section notwithstanding,non-cs
0.789561714,0.519543703,0.40231782,0.669240295,0.475291879,previous step,non-cs
0.790695366,0.519402664,0.401285859,0.673842525,0.474999774,previous work,non-cs
0.362974246,0.675458707,0.006772397,0.440387932,0.636539436,previously google image search,non-cs
0.716904489,0.314034749,0.685665153,0.501564849,0.503860176,previously unseen data,non-cs
0.414245391,0.953657652,0.621228665,0.413888312,0.649187724,primality tests,non-cs
0.414245832,0.95365187,0.621232626,0.413889251,0.64919099,primality tests prove,non-cs
0.386244841,0.781196299,0.331060158,0.732260816,0.530106042,primarily implemented using diodes,non-cs
0.629972264,0.570627164,0.562960662,0.185635522,0.413620387,primarily performing,non-cs
0.571262469,0.42695897,0.565118956,0.041715614,0.519211643,primary cause,non-cs
0.580554164,0.426212146,0.562719669,0.018423147,0.531498902,primary goal,non-cs
0.571578459,0.430209176,0.565244799,0.043030081,0.500020085,primary value,non-cs
0.509023482,0.468384668,0.715486154,0.275539659,0.331332421,prime factor,non-cs
0.567958292,0.502354569,0.464963632,0.174635652,0.579308897,principal components,non-cs
0.567900707,0.501862549,0.465712514,0.175277095,0.578584054,principal parts,non-cs
0.75413288,0.382275325,0.792129031,0.410273605,0.582259892,principle of least astonishment,non-cs
0.18560814,0.799675086,0.240431832,0.487673224,0.304036217,printer sharing,non-cs
0.185606485,0.799644301,0.240456557,0.487678876,0.304081672,printers across nodes,non-cs
0.619670544,0.647089185,0.478554597,0.423422677,0.589352273,probability one running,non-cs
0.677435522,0.275177829,0.447508906,0.370467047,0.360871912,problem provides,non-cs
0.679893377,0.276615362,0.448451218,0.380229158,0.360271121,problem refers,non-cs
0.338142408,0.714404943,0.728163963,0.61505295,0.541174909,problem solving,non-cs
0.676047336,0.223125194,0.572727072,0.304419768,0.38323946,problematic first,non-cs
0.665326671,0.27196722,0.435911947,0.324911701,0.37193109,problems calculable,non-cs
0.392774965,0.597136894,0.487175769,0.434002113,0.600679191,process communication,non-cs
0.527851099,0.523305669,0.632379842,0.591684744,0.162259052,process might simply,non-cs
0.416598114,0.736690175,0.278070539,0.577401878,0.418211461,process plant,non-cs
0.421262114,0.585841207,0.517208703,0.422478885,0.537253961,process used,non-cs
0.523786992,0.524285934,0.63075113,0.588914026,0.163247007,processes might,non-cs
0.318065771,0.415556072,0.479197331,0.630027614,0.600589233,processing data streams,non-cs
0.534442601,0.21010262,0.703148989,0.387364959,0.517360342,produce high,non-cs
0.301187905,0.571376733,0.419782542,0.154720309,0.550618307,product development,non-cs
0.368098807,0.596285199,0.481295264,0.28585488,0.682901048,product equivalent,non-cs
0.661409452,0.524523244,0.236376367,0.322119818,0.48378191,product manager susan wojcicki,non-cs
0.507409757,0.493316783,0.85055515,0.449175235,0.513150215,productive capabilities,non-cs
0.432330851,0.734985228,0.381312882,0.399546282,0.495212351,program authorship attribution,non-cs
0.284235892,0.590312,0.354977554,0.454323419,0.216447303,programmers consciously intend,non-cs
0.302065064,0.702096325,0.392656763,0.345947829,0.370529076,programming idiom used,non-cs
0.301779627,0.709607508,0.431349673,0.349023897,0.361340369,programming languages consist,non-cs
0.261317406,0.670876969,0.361434345,0.28344587,0.30223396,programming paradigm whereby fundamental requirements,non-cs
0.383337974,0.719627297,0.463275469,0.472416561,0.463097281,programs written,non-cs
0.446665355,0.48274456,0.817960156,0.573005445,0.49052985,promising platform,non-cs
0.438809636,0.58766954,0.339222196,0.426803329,0.968283194,proof assistants,non-cs
0.438800125,0.587718736,0.339236676,0.426934028,0.968053262,proof method,non-cs
0.576455628,0.639176895,0.788954779,0.656990511,0.41038652,proper orthogonal decomposition,non-cs
0.516916557,0.577073583,0.747294561,0.474663948,0.442190568,proper subset,non-cs
0.506598043,0.376663332,0.452471771,0.495741272,0.484694034,proposed targeting,non-cs
0.508691881,0.727738276,0.582787681,0.566396753,0.545675698,proposition holds,non-cs
0.422698184,0.653176829,0.249869117,0.561781785,0.844135387,propositional logic may,non-cs
0.414783625,0.734965159,0.568122374,0.711502435,0.898723596,proprietary streaming format,non-cs
0.451530913,0.350841328,0.299203882,0.279070868,0.672271068,protect messages,non-cs
0.498246046,0.404120197,0.28180187,0.233613483,0.684168849,protection mechanisms,non-cs
0.503422254,0.418344271,0.276818573,0.241938967,0.675228453,protection paper,non-cs
0.512015662,0.437996889,0.269950653,0.251893415,0.664859537,protection state,non-cs
0.344134118,0.48312551,0.004826342,0.472364349,0.520668357,protein secondary structure,non-cs
0.344151081,0.483140446,0.004776425,0.472392602,0.520614736,protein sequences,non-cs
0.251294233,0.44354913,0.154213976,0.401857409,0.649126521,proteins online,non-cs
0.650755541,0.354258681,0.35150555,0.5173443,0.505976948,protocol versions 2,non-cs
0.475685025,0.667102073,0.736082051,0.31032796,0.490089461,provable guarantees,non-cs
0.325658072,0.432385285,0.491081159,0.525152881,0.563196266,provide data,non-cs
0.396944901,0.586947864,0.759287492,0.347519253,0.558317453,provide motivation,non-cs
0.234314536,0.584124386,0.482642549,0.384248933,0.634892067,provide programmable hardware functionality,non-cs
0.416080134,0.719879185,0.557069101,0.332768671,0.419340493,provides address translation,non-cs
0.28981452,0.374678957,0.655561017,0.420153852,0.623177518,providing shared access,non-cs
0.369504369,0.400129945,0.316426226,0.536440069,0.367434263,proxy pattern description,non-cs
0.650537748,0.228100326,0.868301084,0.482830246,0.54116835,proxyimage avoids multiple loading,non-cs
0.526930773,0.813313054,0.322120296,0.462150709,0.685412179,psychologist frank rosenblatt invented,non-cs
0.429799406,0.446915623,0.699444257,0.417793586,0.563476125,publicly available implementations,non-cs
0.311614733,0.780013787,0.418537074,0.342718669,0.648188583,published algorithms,non-cs
0.40884839,0.775573068,0.464286965,0.308326684,0.368227399,punctuation character,non-cs
0.684390176,0.539280846,0.706345742,0.640592918,0.727527427,pure tridiagonal matrix algorithm,non-cs
0.447047749,0.838289813,0.340887175,0.346256257,0.446241937,purpose commercial telegraph code known,non-cs
0.185224092,0.518354314,0.356608578,0.640351408,0.664696822,purpose cpu,non-cs
0.407830464,0.666678248,0.637082278,0.152352979,0.473613077,purpose language,non-cs
0.78324073,0.348491417,0.949951788,0.455086793,0.488026356,purpose lossless compression algorithm,non-cs
0.407858706,0.66640357,0.637478322,0.152668831,0.473765747,purpose meaning,non-cs
0.328853263,0.593001917,0.45531344,0.373117112,0.525735237,purpose operating systems,non-cs
0.33144986,0.493105227,0.547645184,0.300152217,0.511005345,puts elements,non-cs
0.456244709,0.646602212,0.475960667,0.420115995,0.726669473,quality prngs,non-cs
0.4449331,0.629874949,0.459451972,0.573673471,0.644213859,quantized signals,non-cs
0.404308364,0.921373855,0.297880435,0.481331802,0.771285923,quantum many,non-cs
0.395864826,0.825251859,0.307989327,0.506274739,0.774607207,quantum neural networks refer,non-cs
0.621880476,0.436879099,0.353521945,0.582152929,0.363486408,quaternary floating point  base three,non-cs
0.653864469,0.565924748,0.251998197,0.403801515,0.507418885,radhia cousot,non-cs
0.157407273,0.515658815,0.558984094,0.413934322,0.191093959,radiology report  determining speaker characteristics,non-cs
0.665477736,0.721238968,0.450001354,0.464757436,0.445203327,radius 1 centered,non-cs
0.59161245,0.601686172,0.31667683,0.427116699,0.543591228,radix point,non-cs
0.39264688,0.803653699,0.38359798,0.826814949,0.62573387,railway signalling,non-cs
0.650328024,0.593538341,0.314167823,0.48183009,0.491252912,rana el kaliouby,non-cs
0.764704171,0.470898272,0.646796823,0.503058777,0.299502761,random environment,non-cs
0.829727274,0.568139136,0.553158414,0.465233392,0.237322083,random number generators,non-cs
0.788952723,0.494695683,0.620590622,0.506288494,0.274418517,random projection,non-cs
0.801059631,0.505015791,0.607873638,0.508108603,0.252661857,random projection technique,non-cs
0.830353983,0.502231556,0.573709847,0.480100733,0.248483474,random variables,non-cs
0.619046866,0.370964744,0.627811616,0.593884975,0.72821082,randomization function always performed,non-cs
0.89462203,0.489264082,0.490611629,0.442851773,0.288309824,randomization technique would,non-cs
0.903992267,0.514138853,0.517164916,0.458876847,0.272377308,randomized algorithm whose output may,non-cs
0.684710456,0.74337103,0.530115447,0.810378676,0.517711973,randomly places new nodes,non-cs
0.523005283,0.902748241,0.446671704,0.344760117,0.453499058,range coding,non-cs
0.523187317,0.902676784,0.446838196,0.344695222,0.453737936,range encoding,non-cs
0.606272353,1,0.439440303,0.554659135,0.475716783,rank scale,non-cs
0.631929714,0.454783455,0.377383256,0.717429247,0.260460461,rapidly draw three,non-cs
0.534658261,0.106885942,0.611613155,0.481731365,0.542420056,rapidly increasing data sets,non-cs
0.599653268,0.631060243,0.820899923,0.595927417,0.519274809,rational series uses,non-cs
0.592669905,0.605736723,0.819457965,0.565601396,0.48453228,rational terms,non-cs
0.282722436,0.457617648,0.545697324,0.493236923,0.590665405,reach evidence,non-cs
0.422875341,0.682848368,0.550991431,0.331509454,0.44786365,reaching definitions,non-cs
0.322086693,0.474194613,0.6794094,0.562136342,0.389030127,reactive programming enables changes,non-cs
0.454663002,0.828087541,0.522194434,0.39326793,0.55636081,read  write,non-cs
0.511179473,0.143091741,0.67582271,0.380028669,0.482056695,real large,non-cs
0.582629608,0.544885699,0.672545265,0.727772364,0.38299531,real op,non-cs
0.715754665,0.669606842,0.318200222,0.22551473,0.505018708,real possibility  giorgio buttazzo says,non-cs
0.58280502,0.545113264,0.672618795,0.728320844,0.382929752,real world,non-cs
0.551100393,0.529466364,0.856261709,0.354498097,0.484698268,realistic rendering,non-cs
0.594154265,0.474839213,0.811814366,0.423028085,0.455244366,reasonably secure,non-cs
0.582335707,0.245199819,0.437479046,0.460116685,0.348276053,reasoning requires,non-cs
0.394908249,0.852966674,0.562521798,0.340475301,0.533226777,receiving messages,non-cs
0.598527629,0.350814152,0.457850464,0.535884225,0.649833347,recent times,non-cs
0.60068723,0.340693785,0.450697663,0.524110738,0.660127659,recent work,non-cs
0.59982251,0.355420904,0.455840695,0.549656955,0.631128572,recently attracted attention,non-cs
0.602170988,0.331659009,0.445504503,0.511495071,0.672767767,recently hired engineer huican zhu,non-cs
0.598529266,0.360831099,0.459401308,0.553171714,0.629260628,recently suggested,non-cs
0.334923113,0.652104467,0.607727651,0.563488486,0.313003546,recognize patterns,non-cs
0.444112793,0.678303998,0.430225629,0.844049819,0.646831389,recovery algorithm designed,non-cs
0.872016071,0.443373681,0.676120578,0.308509539,0.413974487,rectangular sub,non-cs
0.313317946,0.507113829,0.39905946,0.593564502,0.959446708,recurrent neural networks introduced,non-cs
0.539599664,0.519206244,0.351513327,0.446986217,0.461051487,recursion developed,non-cs
0.541492028,0.515757245,0.356534813,0.447024136,0.471125516,recursion method bearing,non-cs
0.505237576,0.522357875,0.383156847,0.527837057,0.464708901,recursive definition using,non-cs
0.46727818,0.51713953,0.45014259,0.749151836,0.491258652,recursively dividing,non-cs
0.538890111,0.189584633,0.698984868,0.393911734,0.191446581,recursively enumerable languages,non-cs
0.453834155,0.499627656,0.442628206,0.78837897,0.504893036,recursively subdividing,non-cs
0.517021115,0.116189662,0.432500516,0.501154269,0.53735025,redblack trees,non-cs
0.618983404,0.176275986,0.801296666,0.460689107,0.436883918,reduce expensive read operations,non-cs
0.824064334,0.347503852,0.728703946,0.281532875,0.508856271,reduced use,non-cs
0.566109851,0.564959275,0.410034676,0.591984642,0.494229997,reducibility notions,non-cs
0.626447412,0.163643987,0.787287487,0.460731181,0.422200494,reducing access time,non-cs
0.785332219,0.308261909,0.625467926,0.541551576,0.378043648,redundant functional units,non-cs
0.435983059,0.51598902,0.412193047,0.356115128,0.513138684,reference model,non-cs
0.42423337,0.519426702,0.398934705,0.375455613,0.523584843,reference modelin systems,non-cs
0.434347675,0.514450466,0.413130617,0.361631703,0.51788633,reference models,non-cs
0.671561473,0.530829247,0.627428802,0.476044957,0.533826369,reference remain,non-cs
0.453819036,0.715312316,0.356818289,0.603013102,0.621058684,reference sequitur algorithm implementation,non-cs
0.871412063,0.472838271,0.725031276,0.347731539,0.474880202,refers loosely,non-cs
0.42778586,0.748944865,0.267763068,0.582384889,0.386705184,refining products,non-cs
0.573029244,0.481800833,0.647949607,0.579954481,0.792265144,reflected automatically,non-cs
0.575703905,0.159676915,0.577209697,0.478734276,0.319104738,register allocation raises several problems,non-cs
0.706035313,0.636035958,0.54575011,0.384802712,0.837907681,regular languages,non-cs
0.70604553,0.636859761,0.545022328,0.384691112,0.838675737,regular languages refers,non-cs
0.450254308,0.558048572,0.272248513,0.346106466,0.331013692,regulatory filings,non-cs
0.538707924,0.699296628,0.360204429,0.617767817,0.426085059,reidemeister torsion,non-cs
0.406196568,0.364939628,0.641121555,0.415535211,0.378392746,related applications,non-cs
0.407733822,0.364329895,0.640789361,0.416991757,0.381939166,related information used,non-cs
0.188225964,0.456158989,0.408659407,0.340746729,0.233717701,related supervised learning methods,non-cs
0.478939548,0.668999987,0.708824872,0.33132101,0.525056685,relation holds,non-cs
0.238691642,0.534328596,0.065776045,0.465461716,0.500575465,relational mapping,non-cs
0.558934971,0.661013992,0.782831567,0.422653437,0.496648769,relative computability,non-cs
0.69018702,0.474649289,0.816286366,0.389413513,0.546257155,relatively autonomous discipline,non-cs
0.642535659,0.627177105,0.534213512,0.73833134,0.572300933,relatively new area,non-cs
0.857697999,0.389364237,0.814847354,0.40298215,0.550218253,relatively short history,non-cs
0.415560437,0.6495366,0.291786378,0.716021012,0.714320395,relay logic  fluidic logic,non-cs
0.599911021,0.600648416,0.792486789,0.498659185,0.350837654,relevant logic,non-cs
0.679665448,0.539463936,0.617071159,0.488148444,0.536422791,remaining positions towards,non-cs
0.52081007,0.428325434,0.835242038,0.436729033,0.45660749,remarkably good properties,non-cs
0.591842357,0.534692969,0.549398192,0.525766188,0.556468789,remembered using,non-cs
0.748653655,0.314337538,0.540778932,0.393516439,0.506273226,remote error indication,non-cs
0.838988106,0.334396531,0.607775491,0.458481298,0.277661153,removed organs,non-cs
0,0.609286318,0.420208112,0.443035555,0.487102585,rendering realistic 3d computer graphics,non-cs
0.603435729,0.197337547,0.478493451,0.427557712,0.550067728,repeated interactions,non-cs
0.618067138,0.161335187,0.474398711,0.386389507,0.610725982,repeatedly calculating,non-cs
0.617585234,0.162123479,0.47484566,0.38744153,0.609552655,repeatedly determine values,non-cs
0.591788762,0.184315046,0.520727225,0.440007316,0.589620589,repeatedly steps forward,non-cs
0.806908694,0.368581206,0.520670771,0.468414297,0.566583821,replaces runtime computation,non-cs
0.640863565,0.834904266,0.628192196,0.487963161,0.538210968,replacing learned multiplication,non-cs
0.747607982,0.242815649,0.546028264,0.380625311,0.489062055,reports defects,non-cs
0.309017308,0.497407374,0.6479045,0.633330156,0.757958792,represent boolean functions,non-cs
0.224722667,0.635839055,0.391646415,0.582233949,0.408507864,represent complex software constructions,non-cs
0.467050557,0.521604532,0.404444149,0.453829451,0.625893397,representation curve,non-cs
0.544040791,0.496239183,0.671673615,0.450901543,0.623367438,represented exactly,non-cs
0.58640955,0.408546933,0.364698529,0.214125077,0.598766006,representing floating,non-cs
0.369231002,0.676766082,0.732697082,0.525126649,0.464498501,representing solutions,non-cs
0.345958212,0.436670812,0.467856155,0.562056822,0.547944137,represents data,non-cs
0.570423593,0.138524022,0.62965645,0.412424475,0.425680475,require large data,non-cs
0.592786864,0.236849685,0.46738497,0.469041404,0.37763423,required distinguishing spaces,non-cs
0.55066886,0.302577268,0.456536139,0.449369689,0.358282638,required information content,non-cs
0.474960516,0.345742476,0.443246569,0.279930932,0.53580124,requirement diagram,non-cs
0.542610611,0.323968891,0.447925675,0.348249912,0.377276708,requirement due,non-cs
0.585205555,0.243611474,0.459607175,0.458531039,0.370902255,requires finding,non-cs
0.823335236,0.368629071,0.799051572,0.454180787,0.501381808,requiring little configuration,non-cs
0.477600575,0.6073501,0.342142274,0.177480309,0.729333338,research concerning anchor modeling,non-cs
0.413818864,0.706729853,0.247784744,0.220062862,0.648971608,research group,non-cs
0.40916151,0.710404657,0.247336108,0.220163625,0.652102103,research paper,non-cs
0.642214471,0.810335065,0.186087503,0.431574596,0.471785353,researcher thomas r,non-cs
0.311374446,0.401149254,0.804869676,0.313972089,0.364203371,researchers study multi,non-cs
0.504208864,0.267904514,0.471382938,0.40770756,0.334636103,resolving necessary dependencies,non-cs
0.423080766,0.344276709,0.45109138,0.253552401,0.636433141,resource acquisition,non-cs
0.421258975,0.346784442,0.456037224,0.271221632,0.637935851,resource usage,non-cs
0.415374007,0.346161551,0.460501555,0.276779355,0.632924749,resource used,non-cs
0.553567884,0.22493525,0.475786508,0.381892208,0.374537551,resources needed,non-cs
0.522987799,0.424171943,0.772537736,0.459819487,0.438629718,respected role,non-cs
0.590660586,0.307281209,0.468202316,0.251209846,0.335171259,responsibility  however,non-cs
0.851424468,0.423472201,0.70087517,0.341502994,0.420640638,restricted subset,non-cs
0.719164653,0.561741571,0.443565893,0.344362885,0.492907504,result replaces one,non-cs
0.247179755,0.50976023,0.107301222,0.48545562,0.482253858,resulting relational database schema,non-cs
0.818473852,0.340878236,0.617853609,0.353036925,0.229860911,rethinking  emotions,non-cs
0.531295207,0.594733688,0.60057685,0.669982381,0.653664409,returned solution,non-cs
0.530945981,0.595215674,0.600854891,0.672137726,0.655388146,returned solutions,non-cs
0.736140447,0.308549513,0.649678057,0.420824618,0.628421196,reveal internal structures hidden,non-cs
0.605538605,0.786959335,0.318491318,0.473506246,0.509994416,richard clark pasco,non-cs
0.592337762,0.789722611,0.305162744,0.449885398,0.551444726,richard schroeppel,non-cs
0.573693589,0.725874573,0.299752413,0.432279768,0.426935075,richard snodgrass proposed,non-cs
0.496624455,0.595599986,0.631639846,0.413449069,0.435511125,right subtree,non-cs
0.734174102,0.452083351,0.803755911,0.585958224,0.338844414,rigid body,non-cs
0.557322981,0.359820099,0.689166838,0.173383834,0.470084412,rigorous solution,non-cs
0.55660285,0.35863777,0.68983987,0.172293526,0.470083606,rigorous technique,non-cs
0.544854348,0.221139641,0.727579487,0.546233719,0.60979884,rising interest,non-cs
0.668868405,0.160545217,0.587985949,0.352037942,0.434052121,risky assets,non-cs
0.339001003,0.492949814,0.406385452,0.546990293,0.667631992,rnyi information dimension,non-cs
0.524695206,0.519462732,0.331391786,0.50075281,0.834810911,robert merton used stochastic control,non-cs
0.213326778,0.384207595,0.278249448,0.399508999,0.544829584,robotics researchers,non-cs
0.557277749,0.471244568,0.929205864,0.401213575,0.533782129,robust optimization,non-cs
0.437397885,0.495519328,0.629859468,0.504097808,0.564579791,robust optimization date back,non-cs
0.620718132,0.742159046,0.393771348,0.353130402,0.488270474,roland leia,non-cs
0.570288655,0.221020853,0.302354503,0.421226437,0.690654315,root causes,non-cs
0.573932368,0.254244532,0.321817764,0.403702209,0.709855258,root r connected,non-cs
0.651212306,0.541716619,0.235203532,0.419637785,0.499761394,rosalind picard,non-cs
0.720382239,0.292292605,0.625366656,0.352225829,0.341186595,rough measure,non-cs
0.55213632,0.566109897,0.52395537,0.381977232,0.40067626,roughly describing,non-cs
0.484061714,0.67046432,0.672871975,0.267503761,0.529307981,rule  applies,non-cs
0.810201543,0.368298,0.541563209,0.481209428,0.497353736,run arbitrary programs,non-cs
0.871165517,0.301326627,0.784362531,0.493402015,0.495608893,running slowly,non-cs
0.5970742,0.518883848,0.826596003,0.445514452,0.489440975,safely operate,non-cs
0.701591884,0.171335429,0.355153057,0.468614584,0.453916004,sandstorm hash,non-cs
0.527521072,0.622017498,0.103783984,0.465155816,0.292237744,satisfies markov properties,non-cs
0.430820556,0.60240469,0.736139755,0.268721528,0.501738575,satisfy specified requirements,non-cs
0.524045708,0.604131382,0.606980025,0.704830503,0.685412568,saving manner,non-cs
0.577661351,0.498659128,0.89273367,0.41566807,0.542684455,scalable implementation,non-cs
0.349969654,0.679206341,0.340741071,0.859899412,0.491434566,scale integrated circuits,non-cs
0.349811556,0.678738101,0.340765542,0.860369229,0.491277202,scale integration circuits,non-cs
0.291835567,0.911582105,0.498330261,0.592842142,0.578053947,scale optimization,non-cs
0.420823408,0.23959017,0.368636839,0.574147138,0.339799448,schematic diagram,non-cs
0.34234895,0.709535406,0.255983957,0.298836789,0.766162667,scientific literature,non-cs
0.661891014,0.432700964,0.832148575,0.442678341,0.596809447,seamless transaction,non-cs
0.432784617,0.633071782,0.698594014,0.54657114,0.751202839,search algorithm similar,non-cs
0.321082268,0.423648117,0.148859925,0.500789699,0.561207032,search engine owned,non-cs
0.478162172,0.308565926,0.549167268,0.170231932,0.297223351,search key words,non-cs
0.511252583,0.738815533,0.3968058,0.70530116,0.429324364,sebastian hack,non-cs
0.704704653,0.362624,0.375425668,0.442713421,0.58992523,second argument,non-cs
0.678234414,0.353496799,0.334610746,0.446878035,0.620252613,second link field pointing,non-cs
0.707190246,0.365887844,0.377992261,0.442046316,0.588965433,second round,non-cs
0.698188408,0.362116824,0.367558873,0.447307905,0.592071664,second step uses,non-cs
0.713420605,0.512445899,0.524548263,0.36907846,0.287437677,secondary hash,non-cs
0.500181281,0.719485062,0.534592786,0.42653605,0.472211276,section follows,non-cs
0.751436088,0.445561628,0.612790928,0.33153074,0.416230684,section illustrates abstract interpretation,non-cs
0.750362336,0.28455891,0.5135084,0.374923266,0.333899323,section limitations,non-cs
0.429624305,0.287975898,0.305298174,0.298451602,0.637035099,security implications,non-cs
0.42947628,0.295422717,0.306016245,0.300210219,0.640048023,security protocol used,non-cs
0.453148237,0.497991834,0.475040187,0.345176407,0.669551314,see characteristic function,non-cs
0.500337995,0.614650227,0.764413908,0.591641452,0.520663665,see ideal,non-cs
0.567337568,0.538270451,0.794373305,0.548511619,0.464441896,seems logical,non-cs
0.43375222,0.494367136,0.337778852,0.495384678,0.186751772,select adder,non-cs
0.605334762,0.559936293,0.536250855,0.288308777,0.273107258,select adder generally consists,non-cs
0.502888462,0.478376128,0.262203003,0.606146084,0.271091012,selected bibliography,non-cs
0.764876516,0.335594483,0.532496363,0.36262496,0.304858139,selective restriction,non-cs
0.598988181,0.473121856,0.809881952,0.4196577,0.437480574,semantically secure,non-cs
0.33299377,0.45806741,0.345532649,0.557672648,0.846593636,sensor networks,non-cs
0.735252009,0.446913278,0.82099689,0.401659963,0.323721935,sentinel node alone,non-cs
0.835901761,0.369439061,0.64876612,0.501668082,0.326719889,separate executions,non-cs
0.806730503,0.355870642,0.65795926,0.500772528,0.349630901,separate parts,non-cs
0.689688495,0.52115408,0.387971959,0.551234835,0.618838247,separates two,non-cs
0.798133436,0.546853837,0.399420994,0.646345087,0.271148974,separates two convex hulls,non-cs
0.702223936,0.373389709,0.558648939,0.163455396,0.484167443,sequence alignment generally fall,non-cs
0.454393552,0.715722012,0.356503571,0.604819641,0.62093751,sequitur algorithm constructs,non-cs
0.308433465,0.338162958,0.326983774,0.213321199,0.533503914,serial dependencies,non-cs
0.548783709,0.63120628,0.40191995,0.209049618,0.586285139,series studies,non-cs
0.37097593,0.413457198,0.310795129,0.371668534,0.386085165,server side object participating,non-cs
