tSNE Untuned 0,tSNE Untuned 1,phrase,label
0.250151077,0.867994688,popular alternative,non-cs
0.251651944,0.868383041,popular method,non-cs
0.235843995,0.888938914,popular modelviewcontroller architecture,non-cs
0.23964125,0.879109356,popular search query,non-cs
0.313143147,0.754358446,positively must know,non-cs
0.827860141,0.541279561,possible algorithms,non-cs
0.355665451,0.692921702,possible even,non-cs
0.465486897,0.60687063,possible set,non-cs
0.834460419,0.561657451,possible variants,non-cs
0.474963843,0.605810448,potential inputs,non-cs
0.475245723,0.606523881,potential users,non-cs
0.81960922,0.633611689,potentially heterogeneous implementations depending,non-cs
0.833471366,0.552240677,potentially involving,non-cs
0.635943261,0.69060041,power set must,non-cs
0.441511115,0.5420288,power set p,non-cs
0.559627081,0.514088726,prabhakar raghavan,non-cs
0.459760952,0.117186079,practical artificial neural networks,non-cs
0.743682654,0.691240271,practical limits,non-cs
0.339370374,0.864154998,practical reason,non-cs
0.111351892,0.602277955,practical streaming media,non-cs
0.338632923,0.868184095,practical use,non-cs
0.340057481,0.868680862,practical uses,non-cs
0.310551512,0.471597098,practices surrounding,non-cs
0.474575248,0.69599241,practitioners usually come,non-cs
0.319984699,0.812874196,precise answer,non-cs
0.34262172,0.890317586,predictable output,non-cs
0.435658976,0.608906278,predicted according,non-cs
0.453022402,0.721019679,predominantly expressed,non-cs
0.374093687,0.678993753,preferably seeded,non-cs
0.287766572,0.666854658,preferential attachment,non-cs
0.445247409,0.597108208,presently assigned value,non-cs
0.459170111,0.560511302,prevention would,non-cs
0.479593611,0.659856889,previous existing pre,non-cs
0.480017732,0.659959589,previous output,non-cs
0.48103699,0.659818805,previous section notwithstanding,non-cs
0.479479849,0.659717901,previous step,non-cs
0.479653581,0.660318117,previous work,non-cs
0.40891293,0,previously google image search,non-cs
0.804480194,0.811322017,previously unseen data,non-cs
0.007512464,0.587694027,primality tests,non-cs
0.007557137,0.587767963,primality tests prove,non-cs
0.390766942,0.246034098,primarily implemented using diodes,non-cs
0.455624116,0.701417537,primarily performing,non-cs
0.446188997,0.743525681,primary cause,non-cs
0.447512128,0.744462503,primary goal,non-cs
0.445140349,0.742067943,primary value,non-cs
0.389506639,0.731234,prime factor,non-cs
0.495692017,0.533137026,principal components,non-cs
0.496941069,0.533370918,principal parts,non-cs
0.569650609,0.949116194,principle of least astonishment,non-cs
0.182265748,0.280118839,printer sharing,non-cs
0.18243596,0.279705271,printers across nodes,non-cs
0.516267683,0.596592197,probability one running,non-cs
0.758119711,0.71724469,problem provides,non-cs
0.76007172,0.717269567,problem refers,non-cs
0.35766987,0.579278155,problem solving,non-cs
0.736968312,0.749033147,problematic first,non-cs
0.74486644,0.714731727,problems calculable,non-cs
0.331848742,0.424055368,process communication,non-cs
0.851922485,0.552726811,process might simply,non-cs
0.279234982,0.39134971,process plant,non-cs
0.345847878,0.466262274,process used,non-cs
0.851126723,0.550356014,processes might,non-cs
0.350834241,0.334215007,processing data streams,non-cs
0.529131889,0.789061612,produce high,non-cs
0.207462266,0.39970334,product development,non-cs
0.317727826,0.432007028,product equivalent,non-cs
0.529819761,0.5304875,product manager susan wojcicki,non-cs
0.286036659,0.874714014,productive capabilities,non-cs
0.495540737,0.368621118,program authorship attribution,non-cs
0.209017947,0.234139188,programmers consciously intend,non-cs
0.266856284,0.237790163,programming idiom used,non-cs
0.26973696,0.238850775,programming languages consist,non-cs
0.269658345,0.255628142,programming paradigm whereby fundamental requirements,non-cs
0.362342922,0.396240388,programs written,non-cs
0.260733049,0.858984521,promising platform,non-cs
0.297577457,0.4841635,proof assistants,non-cs
0.29810092,0.483988308,proof method,non-cs
0.33719876,0.84150551,proper orthogonal decomposition,non-cs
0.311746302,0.835414559,proper subset,non-cs
0.457686586,0.521498106,proposed targeting,non-cs
0.397184977,0.594714055,proposition holds,non-cs
0.683852486,0.174065927,propositional logic may,non-cs
0.386462014,0.300582964,proprietary streaming format,non-cs
0.297188012,0.349455215,protect messages,non-cs
0.302016479,0.498602778,protection mechanisms,non-cs
0.302870727,0.499110991,protection paper,non-cs
0.305074404,0.499443491,protection state,non-cs
0.471389972,0.279242827,protein secondary structure,non-cs
0.471776825,0.278996968,protein sequences,non-cs
0.095670684,0.272099682,proteins online,non-cs
0.816366944,0.448861329,protocol versions 2,non-cs
0.296186065,0.795278672,provable guarantees,non-cs
0.34663033,0.345800947,provide data,non-cs
0.260937355,0.792964618,provide motivation,non-cs
0.270390201,0.289570613,provide programmable hardware functionality,non-cs
0.284819936,0.527737559,provides address translation,non-cs
0.280223619,0.630995672,providing shared access,non-cs
0.418364088,0.325619661,proxy pattern description,non-cs
0.501863219,0.979417865,proxyimage avoids multiple loading,non-cs
0.705175341,0.254535395,psychologist frank rosenblatt invented,non-cs
0.307196166,0.696192554,publicly available implementations,non-cs
0.408626862,0.145271356,published algorithms,non-cs
0.408137821,0.37979106,punctuation character,non-cs
0.491166328,0.912239112,pure tridiagonal matrix algorithm,non-cs
0.532391478,0.334867437,purpose commercial telegraph code known,non-cs
0.286658188,0.154246395,purpose cpu,non-cs
0.337331259,0.563112428,purpose language,non-cs
0.662302583,0.991959389,purpose lossless compression algorithm,non-cs
0.337455814,0.564407077,purpose meaning,non-cs
0.298796605,0.382968349,purpose operating systems,non-cs
0.292891751,0.458813092,puts elements,non-cs
0.473087957,0.47449594,quality prngs,non-cs
0.431320926,0.432153927,quantized signals,non-cs
0.436542045,0.196405024,quantum many,non-cs
0.437711925,0.189937018,quantum neural networks refer,non-cs
0.731448968,0.522661263,quaternary floating point  base three,non-cs
0.540952974,0.522926988,radhia cousot,non-cs
0.238953171,0.485750147,radiology report  determining speaker characteristics,non-cs
0.542607541,0.584192313,radius 1 centered,non-cs
0.550244407,0.493229099,radix point,non-cs
0.362568964,0.240821796,railway signalling,non-cs
0.554471572,0.514485923,rana el kaliouby,non-cs
0.836763888,0.855520165,random environment,non-cs
0.868649111,0.846363875,random number generators,non-cs
0.849002797,0.854304751,random projection,non-cs
0.85559289,0.85389354,random projection technique,non-cs
0.860597732,0.85194676,random variables,non-cs
0.21619495,0.751481016,randomization function always performed,non-cs
0.814069879,0.352350751,randomization technique would,non-cs
0.815937263,0.351666259,randomized algorithm whose output may,non-cs
0.525273537,0.654349001,randomly places new nodes,non-cs
0.570731658,0.385049385,range coding,non-cs
0.571163114,0.386914751,range encoding,non-cs
0.478810383,0.447077095,rank scale,non-cs
0.745044869,0.536835499,rapidly draw three,non-cs
0.553925718,0.807863105,rapidly increasing data sets,non-cs
0.363726534,0.854346014,rational series uses,non-cs
0.33897717,0.855396114,rational terms,non-cs
0.283628414,0.476688528,reach evidence,non-cs
0.372308752,0.521282205,reaching definitions,non-cs
0.50882001,0.356476945,reactive programming enables changes,non-cs
0.302818339,0.531648264,read  write,non-cs
0.54889065,0.787987701,real large,non-cs
0.34529479,0.741809833,real op,non-cs
0.569214257,0.542782335,real possibility  giorgio buttazzo says,non-cs
0.343975412,0.743305055,real world,non-cs
0.297139646,0.877653208,realistic rendering,non-cs
0.326442424,0.888239422,reasonably secure,non-cs
0.63764698,0.700230666,reasoning requires,non-cs
0.301786253,0.35999085,receiving messages,non-cs
0.480868532,0.642565405,recent times,non-cs
0.482251137,0.641544476,recent work,non-cs
0.481463796,0.643639793,recently attracted attention,non-cs
0.482852343,0.639495398,recently hired engineer huican zhu,non-cs
0.480508316,0.643232472,recently suggested,non-cs
0.249739558,0.553077612,recognize patterns,non-cs
0.546984586,0.354741999,recovery algorithm designed,non-cs
0.747585909,0.908025322,rectangular sub,non-cs
0.471257717,0.15374237,recurrent neural networks introduced,non-cs
0.512815248,0.442240306,recursion developed,non-cs
0.517044147,0.444661782,recursion method bearing,non-cs
0.504672299,0.422646843,recursive definition using,non-cs
0.532851819,0.400473875,recursively dividing,non-cs
0.717475512,0.647336268,recursively enumerable languages,non-cs
0.524813026,0.400675795,recursively subdividing,non-cs
0.74826271,0.454523892,redblack trees,non-cs
0.690419871,0.832249409,reduce expensive read operations,non-cs
0.712987402,0.909878203,reduced use,non-cs
0.539836318,0.445154519,reducibility notions,non-cs
0.696070545,0.830379151,reducing access time,non-cs
0.804446558,0.782085409,redundant functional units,non-cs
0.395009133,0.44281109,reference model,non-cs
0.394046722,0.429377991,reference modelin systems,non-cs
0.393578947,0.441826336,reference models,non-cs
0.417960169,0.840112547,reference remain,non-cs
0.552759291,0.308773889,reference sequitur algorithm implementation,non-cs
0.73492864,0.931212018,refers loosely,non-cs
0.282067728,0.392288458,refining products,non-cs
0.228806781,0.69568331,reflected automatically,non-cs
0.703042958,0.718945237,register allocation raises several problems,non-cs
0.475410848,0.887438997,regular languages,non-cs
0.477878401,0.886182693,regular languages refers,non-cs
0.470252169,0.422861193,regulatory filings,non-cs
0.589577806,0.452702001,reidemeister torsion,non-cs
0.594383783,0.608269536,related applications,non-cs
0.59369118,0.609228686,related information used,non-cs
0.005203378,0.427307543,related supervised learning methods,non-cs
0.311710612,0.681194145,relation holds,non-cs
0.508468714,0.208315029,relational mapping,non-cs
0.325554027,0.837923051,relative computability,non-cs
0.434928185,0.923270244,relatively autonomous discipline,non-cs
0.518951809,0.655231635,relatively new area,non-cs
0.711332082,0.948386923,relatively short history,non-cs
0.663445106,0.177238297,relay logic  fluidic logic,non-cs
0.34385325,0.848675964,relevant logic,non-cs
0.424883063,0.838268383,remaining positions towards,non-cs
0.292769447,0.881095603,remarkably good properties,non-cs
0.409827837,0.642206783,remembered using,non-cs
0.828897691,0.754746163,remote error indication,non-cs
0.729518792,0.838923114,removed organs,non-cs
0.187684447,0.134764152,rendering realistic 3d computer graphics,non-cs
0.608625648,0.750246803,repeated interactions,non-cs
0.610714922,0.752888942,repeatedly calculating,non-cs
0.610616976,0.752513308,repeatedly determine values,non-cs
0.604578726,0.754630772,repeatedly steps forward,non-cs
0.876551479,0.746222326,replaces runtime computation,non-cs
0.699574738,0.42272156,replacing learned multiplication,non-cs
0.821604373,0.759264284,reports defects,non-cs
0.731740325,0.201491291,represent boolean functions,non-cs
0.244762517,0.199288813,represent complex software constructions,non-cs
0.414419248,0.440829752,representation curve,non-cs
0.291705976,0.743906384,represented exactly,non-cs
0.647996835,0.456040326,representing floating,non-cs
0.349952576,0.585998034,representing solutions,non-cs
0.355734711,0.341343187,represents data,non-cs
0.564347767,0.784847092,require large data,non-cs
0.644195635,0.705925595,required distinguishing spaces,non-cs
0.629929872,0.698826201,required information content,non-cs
0.345937191,0.449503135,requirement diagram,non-cs
0.615676828,0.699983386,requirement due,non-cs
0.637454957,0.704200413,requires finding,non-cs
0.706144003,0.942807704,requiring little configuration,non-cs
0.29674771,0.419016312,research concerning anchor modeling,non-cs
0.232453123,0.348244907,research group,non-cs
0.230973806,0.347109138,research paper,non-cs
0.63222921,0.497662292,researcher thomas r,non-cs
0.728050359,0.58498598,researchers study multi,non-cs
0.614478115,0.6949361,resolving necessary dependencies,non-cs
0.336391294,0.447594981,resource acquisition,non-cs
0.336402025,0.446730641,resource usage,non-cs
0.336120033,0.449200469,resource used,non-cs
0.621749741,0.706130246,resources needed,non-cs
0.314907385,0.877140391,respected role,non-cs
0.622118707,0.716098128,responsibility  however,non-cs
0.740166331,0.908710711,restricted subset,non-cs
0.557814963,0.600888655,result replaces one,non-cs
0.503457308,0.208937644,resulting relational database schema,non-cs
0.7136757,0.834991601,rethinking  emotions,non-cs
0.366804554,0.623678598,returned solution,non-cs
0.365932986,0.623117326,returned solutions,non-cs
0.832985516,0.797410014,reveal internal structures hidden,non-cs
0.606774939,0.511659118,richard clark pasco,non-cs
0.603329591,0.506732116,richard schroeppel,non-cs
0.584813179,0.492069924,richard snodgrass proposed,non-cs
0.370396039,0.680732094,right subtree,non-cs
0.634864109,0.91630532,rigid body,non-cs
0.427934321,0.79486011,rigorous solution,non-cs
0.429538089,0.795027575,rigorous technique,non-cs
0.502076992,0.799820192,rising interest,non-cs
0.73506563,0.75159493,risky assets,non-cs
0.332832986,0.321895567,rnyi information dimension,non-cs
0.646623933,0.365968486,robert merton used stochastic control,non-cs
0.232791928,0.159524725,robotics researchers,non-cs
0.269336281,0.89746926,robust optimization,non-cs
0.333548833,0.68813449,robust optimization date back,non-cs
0.587948723,0.539562782,roland leia,non-cs
0.484697354,0.520239355,root causes,non-cs
0.486380987,0.52142309,root r connected,non-cs
0.537451327,0.526403135,rosalind picard,non-cs
0.777232092,0.77794281,rough measure,non-cs
0.427662121,0.663794097,roughly describing,non-cs
0.314168098,0.681775628,rule  applies,non-cs
0.848915222,0.806215399,run arbitrary programs,non-cs
0.706109711,0.932525895,running slowly,non-cs
0.321637331,0.883099097,safely operate,non-cs
0.90370158,0.364692673,sandstorm hash,non-cs
0.850524012,0.330083911,satisfies markov properties,non-cs
0.279622525,0.786483481,satisfy specified requirements,non-cs
0.362768308,0.623205212,saving manner,non-cs
0.296200096,0.883648838,scalable implementation,non-cs
0.26442544,0.403759578,scale integrated circuits,non-cs
0.265485393,0.404100412,scale integration circuits,non-cs
0.541939022,0.105768278,scale optimization,non-cs
0.157760151,0.417709571,schematic diagram,non-cs
0.339698776,0.188971315,scientific literature,non-cs
0.42367593,0.942768386,seamless transaction,non-cs
0.270461582,0.654830786,search algorithm similar,non-cs
0.117257621,0.267828804,search engine owned,non-cs
0.33936714,0.551166785,search key words,non-cs
0.666327093,0.277748315,sebastian hack,non-cs
0.831835716,0.457790863,second argument,non-cs
0.832502814,0.453395629,second link field pointing,non-cs
0.831018033,0.45804339,second round,non-cs
0.830025024,0.456935796,second step uses,non-cs
0.755671885,0.876569552,secondary hash,non-cs
0.400110576,0.602144612,section follows,non-cs
0.805740955,0.843679462,section illustrates abstract interpretation,non-cs
0.779290714,0.736896306,section limitations,non-cs
0.297820251,0.34179136,security implications,non-cs
0.298287916,0.342679305,security protocol used,non-cs
0.382349591,0.453476173,see characteristic function,non-cs
0.293861527,0.825297392,see ideal,non-cs
0.324688163,0.859947342,seems logical,non-cs
0.475554368,0.378372154,select adder,non-cs
0.482762453,0.694554144,select adder generally consists,non-cs
0.65512122,0.301118769,selected bibliography,non-cs
0.784184616,0.736894866,selective restriction,non-cs
0.327717435,0.887233653,semantically secure,non-cs
0.172950483,0.319544104,sensor networks,non-cs
0.642785753,0.91740323,sentinel node alone,non-cs
0.741835485,0.85298485,separate executions,non-cs
0.74518811,0.858771732,separate parts,non-cs
0.813621074,0.485862476,separates two,non-cs
0.858070374,0.418498352,separates two convex hulls,non-cs
0.684568846,0.781201616,sequence alignment generally fall,non-cs
0.552923623,0.307943835,sequitur algorithm constructs,non-cs
0.544470451,0.241955601,serial dependencies,non-cs
0.487704646,0.493699546,series studies,non-cs
0.408286445,0.32384448,server side object participating,non-cs
0.569019906,0.403598266,set difference,non-cs
0.423209499,0.496307074,set notation,non-cs
0.465242562,0.701432276,seung proposed nmf mainly,non-cs
0.036431906,0.652719514,seventh annual acm symposium,non-cs
0.727037025,0.617186098,several number bases,non-cs
0.733564217,0.601932824,several object,non-cs
0.739957216,0.626505291,several possible known causes,non-cs
0.726927244,0.619709376,several projects,non-cs
0.707395563,0.618982658,several real networks,non-cs
0.728372947,0.590056002,several researchers,non-cs
0.729054667,0.619144597,several set operations,non-cs
0.767565039,0.622986728,several variations,non-cs
0.711049773,0.600276977,several waves,non-cs
0.723341573,0.745367919,severe uncertainty,non-cs
0.241861865,0.314433465,sharing operating systems schedule tasks,non-cs
0.278274626,0.631302677,sharing route,non-cs
0.592403339,0.649011956,sharp edge,non-cs
0.559008595,0.533190759,shing lee,non-cs
0.76200076,0.900627115,short-circuit evaluation,non-cs
0.766169341,0.620072066,showing multiple points,non-cs
0.621090708,0.446479816,sigmoid function include,non-cs
0.157214964,0.661175012,signal prior,non-cs
0.178661478,0.346624267,signaling protocol based,non-cs
0.27397113,0.661915936,similar systems,non-cs
0.271025871,0.66392015,similar two strings,non-cs
0.351641411,0.674389486,similarly created,non-cs
0.451012762,0.940172991,simple binary logic truth values,non-cs
0.405959912,0.954753061,simple competitive learning algorithm,non-cs
0.428061122,0.948229501,simple digital signals represent information,non-cs
0.429579134,0.941991155,simple display,non-cs
0.428201238,0.945338492,simple dynamic array,non-cs
0.430302789,0.945846371,simple echo state networks,non-cs
0.690382345,0.945159036,simple low,non-cs
0.452083148,0.941122382,simple rational numbers,non-cs
0.429200656,0.942804636,simple value type,non-cs
0.428196872,0.940410769,simple way,non-cs
0.445878265,0.968139304,simpler array indexing operation,non-cs
0.429457797,0.933462642,simplest case,non-cs
0.692581235,0.945369206,simplified form,non-cs
0.369870729,0.571028043,simplify formulas,non-cs
0.411221082,0.704088987,simply assigned,non-cs
0.409996038,0.704964512,simply row,non-cs
0.413005672,0.704543444,simply ssa,non-cs
0.412521035,0.223405709,simulate electromagnetic propagation,non-cs
0.157065756,0.486214425,simulate human affects,non-cs
0.534477645,0.601415042,simulated one,non-cs
0.758610696,0.637363176,simultaneously dispatching multiple instructions,non-cs
0.277310379,0.602437088,simultaneously optimizes,non-cs
0.801801158,0.901669471,since lazy inheritance called,non-cs
0.792666791,0.876187707,since static hashing requires,non-cs
0.62704901,0.929116608,single abstract comparison operation,non-cs
0.623155733,0.930903497,single binary output,non-cs
0.623878421,0.93320354,single core,non-cs
0.921985657,0.56584696,single core processors also used,non-cs
0.599742653,0.917480182,single core processors used,non-cs
0.613187466,0.937607935,single core systems became,non-cs
0.612549534,0.943184236,single counterexample,non-cs
0.623213115,0.932512877,single data,non-cs
0.625094105,0.931610397,single execution,non-cs
0.624380061,0.931101845,single form,non-cs
0.625029314,0.934298008,single instance,non-cs
0.622043076,0.93289098,single instruction,non-cs
0.627397039,0.931824383,single neuron,non-cs
0.627395181,0.931839758,single node,non-cs
0.609418459,0.939960876,single solution exists,non-cs
0.453937851,0.985263331,single strong learner,non-cs
0.62492326,0.932230917,single value,non-cs
0.326751538,0.58141741,situation awareness,non-cs
0.689847691,0.546997426,six degrees,non-cs
0.690283601,0.548588977,six degrees of freedom,non-cs
0.036110061,0.652716157,sixth annual acm symposium,non-cs
0.691072784,0.542830667,sixth normal form,non-cs
0.584695475,0.575781118,size array,non-cs
0.585807499,0.575542493,sized 1919 board,non-cs
0.201538397,0.472901801,skills embodied within,non-cs
0.91492674,0.896435883,sleep algorithm,non-cs
0.812482879,0.686733148,slightly different variety,non-cs
0.709351769,0.921465584,slower speed,non-cs
0.747020963,0.930632387,slowly varying envelope approximation,non-cs
0.71666561,0.946050442,small amount,non-cs
0.715736682,0.956061851,small memory footprint,non-cs
0.718443299,0.945538823,small number,non-cs
0.714453081,0.945626849,small region,non-cs
0.718611347,0.948745311,small sections,non-cs
0.722460312,0.955432315,small subdomains,non-cs
0.719277243,0.948397734,smaller bit width,non-cs
0.726986451,0.954761554,smaller processors,non-cs
0.725811473,0.953492418,smaller subproblems,non-cs
0.71927851,0.967022278,smalltalk provides,non-cs
0.291490939,0.900306736,smart street lights,non-cs
0.415543778,0.31395832,smb  server message block,non-cs
0.415963629,0.313581283,smb2  server message block,non-cs
0.406141467,0.922834679,smoothness assumption additionally yields,non-cs
0.417055796,0.410256923,social sciences,non-cs
0.289837345,0.887083003,socially responsible,non-cs
0.213221869,0.204774245,software architect simon brown,non-cs
0.218432874,0.197231598,software blueprint means,non-cs
0.233530341,0.21589617,software decomposition whereby fundamental requirements,non-cs
0.223972828,0.21541721,software design description,non-cs
0.223485732,0.207795179,software engineeringis,non-cs
0.231622567,0.22567343,software frameworks aim,non-cs
0.231091411,0.223688248,software frameworks consist,non-cs
0.23299136,0.225390049,software frameworks rely,non-cs
0.348538989,0.591587194,solution within,non-cs
0.585596996,0.067881837,solve numerical problems,non-cs
0.621691758,0.096333993,solve ordinary differential equations,non-cs
0.35734385,0.579572189,solve problems,non-cs
0.707575456,0.28320887,solve tridiagonal systems,non-cs
0.358590635,0.586741263,solved using,non-cs
0.3279149,0.961350806,solvent accessible surface area,non-cs
0.357290829,0.580368433,solving behaviour,non-cs
0.50823277,0.095290104,solving combinatorial problems,non-cs
0.621482371,0.096842321,solving partial differential equations,non-cs
0.745517102,0.986614095,solving sparse linear systems,non-cs
0.385744474,0.684767064,somehow defined,non-cs
0.776392379,0.62651455,sometimes across multiple sensory modalities,non-cs
0.863721376,0.573654998,sometimes also known,non-cs
0.629567167,0.060023936,sometimes called applied linear algebra,non-cs
0.868314021,0.575614274,sometimes called memory,non-cs
0.862655086,0.573857307,sometimes known,non-cs
0.865123543,0.576188073,sometimes thought,non-cs
0.723474368,0.621734512,sometimes trying thousands,non-cs
0.421761577,0.643788329,sound picked,non-cs
0.748686447,0.986444889,sparse matrix given,non-cs
0.712393149,0.941140526,sparse structure,non-cs
0.645527657,0.654864689,special case,non-cs
0.647411171,0.655538135,special cases,non-cs
0.546947628,0.161226357,special dynamic memory allocation libraries,non-cs
0.646649143,0.661289262,special educational needs,non-cs
0.644619076,0.655984296,special object,non-cs
0.646661448,0.654505048,special section,non-cs
0.645465292,0.654180666,special type,non-cs
0.640755533,0.651336325,specialized area,non-cs
0.643548076,0.652144195,specialized classes,non-cs
0.631782712,0.631233422,specific categories,non-cs
0.619804605,0.637783001,specific instructions,non-cs
0.621221612,0.633210158,specific model,non-cs
0.620469332,0.628600252,specific ontology consisting,non-cs
0.407897497,0.379964661,specific purpose markup language based,non-cs
0.606463737,0.643035798,specific sense,non-cs
0.617728346,0.635668203,specific solution,non-cs
0.623529638,0.639662097,specific task,non-cs
0.618902975,0.62767008,specific transfer function,non-cs
0.633546457,0.631978143,specific types,non-cs
0.631568549,0.627923187,specific types provided,non-cs
0.388148654,0.388873961,specification language,non-cs
0.328751762,0.683746042,specifications supporting,non-cs
0.338540988,0.688656024,specified description,non-cs
0.293336643,0.736098444,specified explicitly,non-cs
0.725079485,0.357447399,spectral methods take,non-cs
0.726129668,0.354728775,spectral methods use basis functions,non-cs
0.649797397,0.69767689,speech recognition systems require,non-cs
0.429603755,0.945595013,spoken  simple data entry,non-cs
0.237445114,0.604766003,square automatic interaction detection,non-cs
0.237630777,0.603496517,squares support,non-cs
0.384852777,0.753942072,standard example,non-cs
0.691994872,0.940508671,standard low,non-cs
0.323700641,0.836888813,standard problems solved,non-cs
0.506062756,0.494829731,stanford university,non-cs
0.646979075,0.694925869,state diagrams require,non-cs
0.565986389,0.439134853,state university,non-cs
0.789390748,0.876987459,static access permissions,non-cs
0.627969622,0.929012608,static single assignment,non-cs
0.355169078,0.530496727,stating whether,non-cs
0.373851997,0.348626227,statistics community,non-cs
0.87410479,0.767483566,steal database approach,non-cs
0.585873612,0.57810818,step size,non-cs
0.643695077,0.36671317,stochastic control aims,non-cs
0.567628143,0.442018885,stockholm university,non-cs
0.351922015,0.307126408,storage details,non-cs
0.256431017,0.617718714,stored contiguously,non-cs
0.272381507,0.470525624,storing additional information,non-cs
0.352388708,0.339472817,storing labeled data,non-cs
0.610863113,0.19995965,strategically using digital media,non-cs
0.506378602,0.676173131,streaming feature later,non-cs
0.816488724,0.946688994,stretch analog,non-cs
0.436886691,0.791921646,strict definition,non-cs
0.455269913,0.806820824,stricter definition,non-cs
0.500549641,0.906580248,strictly column diagonally dominant matrix,non-cs
0.500027813,0.906661352,strictly diagonally dominant matrix,non-cs
0.470584429,0.810164307,strictly higher cardinality,non-cs
0.527769095,0.266981317,string kernel allows,non-cs
0.436638587,0.815574938,strong type,non-cs
0.45497291,0.81727094,stronger reductions,non-cs
0.452652002,0.817786151,stronger sense,non-cs
0.454542669,0.817517865,stronger variation,non-cs
0.3156145,0.754096669,strongly believed,non-cs
0.763623734,0.401325495,structural risk minimization,non-cs
0.816266103,0.660993508,structure used depends,non-cs
0.268533373,0.575705718,structured information standards,non-cs
0.269455678,0.575769904,structured model,non-cs
0.356943412,0.487806277,studied formulation,non-cs
0.407201446,0.498395133,studies sets,non-cs
0.312979689,0.572233502,study optimal portfolios,non-cs
0.490789889,0.565140596,sub field,non-cs
0.366580895,0.556418175,subject knowledge,non-cs
0.53861735,0.456358817,subjunctive possibility,non-cs
0.467451523,0.395506356,subobject classifier,non-cs
0.465942783,0.394676789,subobject classifiers,non-cs
0.517485791,0.383104999,subproblem solutions,non-cs
0.523237427,0.398170745,subproblems recursively,non-cs
0.215641129,0.456773446,subsequent object instances creation,non-cs
0.403094175,0.627877687,subsequently developed,non-cs
0.228863605,0.854216388,substantially improved,non-cs
0.237499075,0.890711364,successful cognitive architectures include act,non-cs
0.239818106,0.580079974,successively fitting parabolas,non-cs
0.364936011,0.790217002,sufficiently close,non-cs
0.806958836,0.652039596,suggest different restrictions,non-cs
0.270933181,0.846133055,suitable cost function,non-cs
0.319022048,0.663535117,support creating,non-cs
0.229191832,0.427678959,support infrastructure,non-cs
0.243603908,0.789282181,support people,non-cs
0.360633171,0.888496952,support regular expression,non-cs
0.588551566,0.269123659,support vector machines allow,non-cs
0.588331087,0.267894384,support vector machines website,non-cs
0.205860339,0.317471439,supported streaming media,non-cs
0.775659124,0.621676236,supporting different sets,non-cs
0.410283209,0.510937624,survey paper,non-cs
0.564092155,0.308327905,susa framework implements bcjr algorithm,non-cs
0.447612814,0.069288977,swarm intelligence,non-cs
0.447534268,0.069212848,swarm intelligence refers,non-cs
0.448888175,0.067622211,swarm principles,non-cs
0.519088507,0.827035443,switch much faster,non-cs
0.38978909,0.243188486,switching circuit theory,non-cs
0.389439521,0.243635853,switching circuit theory provided,non-cs
0.748200684,0.210791498,symmetric boolean function,non-cs
0.748517656,0.210999011,symmetric boolean functions,non-cs
0.933418095,0.405646203,symmetric term,non-cs
0.326059678,0.144864709,symposium on theory of computing,non-cs
0.276981278,0.406993264,system components,non-cs
0.635426846,0.692299049,system must exhibit,non-cs
0.322309117,0.4279947,system resources,non-cs
0.427266906,0.37151903,systemic functional linguistics,non-cs
0.700444875,0.729764272,systems architecture depends heavily,non-cs
0.236025178,0.38681799,systems architecture makes use,non-cs
0.24342961,0.383294518,systems design,non-cs
0.223192299,0.393051557,systems design could,non-cs
0.387442609,0.106874904,systems towards solving computational problems,non-cs
0.241695282,0.833417182,take advantage,non-cs
0.249430105,0.650702712,take control,non-cs
0.265353516,0.744577277,take full advantage,non-cs
0.42594419,0.907930375,takes actions autonomously,non-cs
0.414571991,0.726284504,takes precedence,non-cs
0.722390265,0.321031246,takes two matrices,non-cs
0.249131295,0.650203784,taking control,non-cs
0.420568759,0.481296774,target value,non-cs
0.34564614,0.447789962,tasks based,non-cs
0.844167227,0.739000078,tasks like outliers detection,non-cs
0.526408555,0.492130128,taylor et al,non-cs
0.543329452,0.034220446,teaching computational statistics,non-cs
0.230298184,0.398145989,technical designs,non-cs
0.670775568,0.681369449,technical issues,non-cs
0.399895856,0.664777972,technique known,non-cs
0.261703568,0.799073002,technique leads,non-cs
0.209116319,0.475555574,techniques used,non-cs
0.289008319,0.297116065,technology perspective,non-cs
0.126324061,0.369353233,telephone number,non-cs
0.126300806,0.369197738,telephone records,non-cs
0.127361654,0.36772253,telephone systems,non-cs
0.712851635,0.868134639,term avoided,non-cs
0.618771721,0.398136889,term bit slicing,non-cs
0.403663284,0.421607443,term data model,non-cs
0.807870695,0.731873393,term delay,non-cs
0.646371938,0.457232902,term floating point refers,non-cs
0.848762058,0.546749022,term may refer,non-cs
0.469957663,0.552297982,term memory,non-cs
0.478942656,0.44725064,term rank scale,non-cs
0.402930744,0.636473949,term used,non-cs
0.519849997,0.569205544,tested number n,non-cs
0.350088616,0.513295318,tests use,non-cs
0.352738114,0.524631143,tests whether,non-cs
0.724676578,0.199487685,text searching using boolean operators,non-cs
0.519881125,0.514141485,th entry,non-cs
0.537649008,0.505148583,thathachar introduced,non-cs
0.570253736,0.032817196,theorem  computer science,non-cs
0.615909459,0.0363288,theorem concerns logical formulas,non-cs
0.904658898,0.558677886,theorem may also,non-cs
0.225780044,0.335049306,theoretical immunology,non-cs
